"specimen","mean_LMA","lat","lon"
"Greenwayodendron_oliveri_1265080178",2.97566956628691,7.66306,-10.88361
"Greenwayodendron_oliveri_730537289",3.51767993300922,7.1825,-6.02778
"Greenwayodendron_suaveolens_1455728656",3.97650685954366,-0.795,9.475
"Greenwayodendron_suaveolens_1455728862",3.69789041779544,-0.46278,10.08722
"Greenwayodendron_suaveolens_2515800313",4.42881895716362,2.48816,10.32851
"Greenwayodendron_suaveolens_2516095806",6.39643651694344,5.35133,9.50101
"Greenwayodendron_suaveolens_2516220117",3.49929839184597,4.92847,9.2276
"Greenwayodendron_suaveolens_2517604943",6.74504869863,-1.85474,13.84749
"Greenwayodendron_suaveolens_4906902959",3.26649371407557,3.1274,13.8742
"Greyia_sutherlandii_1930477725",7.12401202588779,32.73,-117.17
"Griselinia_lucida_2612103288",9.78342926645077,-36.204907,175.408427
"Griselinia_lucida_3387559382",6.2879041388687,-41.286833,174.005361
"Griselinia_racemosa_1062496839",6.3629485264931,-41.2,-72.53333
"Griselinia_racemosa_1228558777",6.67422127292146,-35.8156,-70.8906
"Griselinia_racemosa_1424423794",7.32896668207007,-40.166667,-73.583333
"Griselinia_racemosa_1936296016",6.36565527236933,-42.379444,-72.415
"Griselinia_racemosa_2235850235",6.0363871612762,-40.17,-73.58
"Griselinia_ruscifolia_1929296157",6.45100491710622,-22.4575,-43.016944
"Griselinia_ruscifolia_1929846918",6.4580625525607,-21.8466417,-43.7933074
"Griselinia_ruscifolia_1930285251",6.06661377798903,-22.7338533,-45.5903324
"Griselinia_ruscifolia_1930316464",7.00085695146138,-22.4517,-43.0011
"Griselinia_ruscifolia_1931173777",7.42543746816452,-21.704555,-43.887946
"Guaiacum_sanctum_1929681562",5.81735425186915,17.9733,-66.87
"Guamatela_tuerckheimii_1846556686",10.3721527735761,17.2,-92.966667
"Guamatela_tuerckheimii_1847925618",4.76793941661527,16.5,-92.5
"Guamatela_tuerckheimii_1847944022",8.82841688893766,15.6667,-91.5833
"Guamatela_tuerckheimii_2430071579",9.66998725689684,17.5,-92.666667
"Guamatela_tuerckheimii_2565379555",8.58999862761658,15.3876,-90.0662
"Guatteria_aeruginosa_2512747708",4.27434682606424,9.2272,-92.1133
"Guatteria_blainii_1317891811",5.25608086604677,18.1489,-66.9853
"Guatteria_blainii_1319831232",7.30576825731053,18.1697,-66.9861
"Guatteria_blainii_1457754616",7.54460809655412,20.579556,-75.766028
"Guatteria_blainii_1931329526",7.89547935159889,18.169722,-66.986111
"Guatteria_blainii_4598145387",7.83140801029769,19.26601,-71.27644
"Guatteria_lucens_2517515251",6.18163320619235,8.93444,-80.73639
"Guatteria_lucens_2592236685",3.74648666001682,8.93,-83.2
"Guatteria_lucens_2592260121",4.94980832107008,8.8575,-80.6986
"Guatteria_lucens_2592275282",4.09929305447275,8.8381,-80.6478
"Guatteria_lucens_3763000715",6.48914374593299,8.49722,-83.38889
"Guatteria_lucens_3763053484",5.35236718850996,9.77639,-84.60694
"Guatteria_pittieri_1228338683",7.42190964916525,3.75,-76.5
"Guatteria_pittieri_2302267906",4.91606159989101,1.033333,-78.266667
"Guatteria_pittieri_3855321302",7.32386125679491,0.16114,-78.88236
"Guatteria_pittieri_3855324301",4.35827785200714,0.04565,-78.70641
"Guatteria_wachenheimii_1845613536",6.59850729193465,1.203889,-52.391389
"Guatteria_wachenheimii_1928305547",4.73727789845966,1.05,-52.07
"Guatteria_wachenheimii_2575940709",10.5005464454927,0.924722,-51.596111
"Guatteria_wachenheimii_3699025352",5.78980386058254,4.566667,-56.783333
"Guiera_senegalensis_1936196963",6.51472191231386,13.9652,-14.9193
"Guiera_senegalensis_1936196973",6.15403279090659,12.4699,-16.5664
"Guiera_senegalensis_1936687706",5.32956504002946,12.8904,-10.4552
"Guiera_senegalensis_4020497596",6.90261297582764,12.36806,-12.32278
"Guiera_senegalensis_4439116373",6.60713273732587,11.68,-0.33
"Guilfoylia_monostylis_2515162516",6.75811175824994,-17.23333,145.46667
"Guilfoylia_monostylis_2515246106",7.02259172572654,-17.31667,145.5
"Guilfoylia_monostylis_2515309137",4.79685218123303,-17.33333,145.5
"Guilfoylia_monostylis_2516814894",6.38324071613682,-17.23333,145.48333
"Guilfoylia_monostylis_2516947026",8.16474762759241,-26.69139,152.55944
"Gustavia_speciosa_1228215493",5.24179981527955,7,-75.5
"Gyminda_tonduzii_2993503302",5.83816938175436,16.01086,-96.114
"Gyminda_tonduzii_2993512614",6.54211569752783,15.98811,-96.10914
"Gyminda_tonduzii_2993515586",5.33026157753769,16.01369,-96.10608
"Gyminda_tonduzii_3762895424",5.65923713936199,10.31668,-84.8184
"Gyminda_tonduzii_3763002770",6.3975502002017,8.91111,-82.76667
"Gynostemma_pentaphyllum_4054305354",5.56682241418204,28.035601,129.1651
"Gynostemma_pentaphyllum_4403944376",5.51904742703241,25.3661,99.4197
"Gyrocarpus_americanus_1928305676",15.5893828985682,-19.50994,169.25389
"Gyrocarpus_americanus_4067877350",22.8636679769417,-23.51566,43.91942
"Gyrocarpus_americanus_438810247",8.41056220579383,-18.05,44.51667
"Gyrocarpus_americanus_4535509017",5.03872018695137,-20.4475,119.991667
"Gyrocarpus_americanus_4866489075",14.3679396090259,-24.566389,43.914167
"Haematodendron_glabrum_1840163361",7.4378439779685,-17.716667,48.983333
"Haematodendron_glabrum_2243146318",8.88234153466248,-17.563611,48.900277
"Haematodendron_glabrum_2515598753",5.86210355758534,-17.71667,48.98333
"Haematodendron_glabrum_4519461826",7.68754216802872,-19.171389,48.534722
"Haematoxylum_campechianum_1929677021",8.63458697187602,19.5,-71.17
"Hagenia_abyssinica_3033579475",4.10573443204719,-3.379361,29.383527
"Hagenia_abyssinica_3033580709",3.91919574845281,-10.588408,33.810758
"Halesia_diptera_1457805392",7.73230254710015,29.64854,-82.33977
"Halesia_diptera_1899880610",9.68277362184,35.06092,-83.4316
"Halesia_diptera_1899881225",6.72406136869446,29.64852,-82.33969
"Halesia_diptera_1928945855",8.98096363215403,42.5,-71.2
"Halesia_diptera_4517013322",8.30517440249696,30.8592,-90.4252
"Hamamelis_japonica_1930076914",7.14987070542867,40.85,-73.88
"Hamamelis_japonica_3969606814",5.76738495142705,36.583333,137.166667
"Hamamelis_japonica_3969797856",5.9294194627865,36.583333,133.116667
"Hamamelis_japonica_4054290129",6.96133154528545,31.979379,130.732133
"Hamamelis_japonica_4064832848",4.85117163872226,36.782133,139.824233
"Hamamelis_mollis_1928254774",6.88911717224424,40.766384,-73.974983
"Hamamelis_mollis_1988192597",4.40695069760211,49.25,-123.233333
"Hamamelis_mollis_4054305701",8.00603048621056,32.054466,130.606318
"Hamamelis_vernalis_1899881883",6.13453900583371,38.61196,-90.25904
"Hamamelis_vernalis_1930447046",5.27223369339704,34.422618,-93.919667
"Hamamelis_vernalis_3435797678",6.64971080056881,34.90177,-92.79451
"Hamamelis_virginiana_4089499376",8.13381854477709,31.979426,-92.988562
"Hamamelis_virginiana_4419083364",4.55812931710038,41.776881,-77.565444
"Hamamelis_virginiana_4438289345",5.04605198269767,41.066814,-76.487633
"Hamamelis_virginiana_4438291405",5.84213543917158,41.940658,-76.087311
"Hamamelis_virginiana_4438292348",6.78414188600814,40.511639,-80.087189
"Harmandia_mekongensis_2426912567",6.46332108590167,3.92,98.08
"Harmandia_mekongensis_2513948823",5.2837947528718,5.08333,116.45
"Harmandia_mekongensis_2516800491",7.19857309269912,4.6667,116.4167
"Harmandia_mekongensis_4067112250",4.99781719937718,4.851869,100.74206
"Harmandia_mekongensis_4067112251",7.73759153368771,-2.588286,103.220094
"Harmandia_mekongensis_437658098",4.41186172678588,13.89139,106.90056
"Hasseltia_floribunda_1928683573",5.68840192004455,-9.9289,-67.8714
"Hasseltia_floribunda_1928862703",7.5580495665455,-9.04542,-72.26986
"Hasseltia_floribunda_1929946915",7.62787130586873,-8.93597,-72.56375
"Hasseltia_floribunda_3756214441",6.59947082221407,-10.75005,-69.0454
"Hauya_elegans_1321052336",10.5407624140375,16.0931,-91.6373
"Hauya_elegans_1931128461",5.75608782368055,18.067222,-100.984444
"Hauya_elegans_3464313874",6.01020094432381,14.95928,-89.91671
"Hauya_elegans_3464314059",5.97270246419429,14.96081,-89.91482
"Hauya_elegans_3866884378",8.6880633751822,16.68704,-95.51883
"Hebecarpa_obscura_2270530376",7.38574331628286,30.283258,-109.558646
"Hebecarpa_obscura_2270530698",5.49168919431431,30.27097,-109.58605
"Hebecarpa_obscura_2884949443",6.91426967571795,31.963467,-109.575783
"Hedycarya_angustifolia_1928207170",8.49747715651695,37,-122.05
"Hedycarya_angustifolia_2514074361",9.06188201014451,-31.93333,151.36667
"Hedycarya_angustifolia_2514956572",6.26098302749307,-28.03333,152.38333
"Hedycarya_angustifolia_2516860538",8.33712998368878,-28.04167,152.37944
"Hedycarya_angustifolia_437882236",10.8687484209297,-35.55361,149.95014
"Hedycarya_angustifolia_4520756397",12.0989793415957,-37.9,145.67
"Hedycarya_cupulata_1802475670",7.26221051414622,-20.83222,165.00694
"Hedycarya_cupulata_1837440934",9.35409358715163,-21.76667,166.29278
"Hedycarya_cupulata_1837441007",7.3286932254335,-21.76667,166.29917
"Hedycarya_cupulata_1915455170",6.68581859712948,-20.83889,165.00972
"Hedycarya_cupulata_3418821366",7.63166146377695,-20.3021,164.439
"Hedycarya_cupulata_4519446093",10.4022959862952,-20.302171,164.439
"Hedyosmum_angustifolium_1847944811",6.57235789446145,-16.7261,-64.435
"Hedyosmum_angustifolium_1936269277",8.01779645856725,-14.7475,-68.949444
"Hedyosmum_angustifolium_2575488552",6.22101752472304,-16.250306,-67.789556
"Hedyosmum_angustifolium_3762873749",9.20808839961653,-13.17591,-71.59481
"Hedyosmum_anisodorum_1929555111",8.03414156526662,-0.05,-78.57
"Hedyosmum_anisodorum_2592289296",8.24984137416738,-10.55,-75.45
"Hedyosmum_arborescens_1928139484",7.40213076602979,18.093437,-76.655591
"Hedyosmum_arborescens_1928232375",6.85747787345609,18.07982,-76.6403
"Hedyosmum_arborescens_1928346384",6.41780573451526,18.28,-65.78
"Hedyosmum_arborescens_1929031184",9.2607283673306,18.296389,-65.784167
"Hedyosmum_arborescens_1929223493",9.92620291919627,18.302778,-65.793611
"Hedyosmum_arborescens_1929392367",7.69363543736797,16.02511,-61.67036
"Hedyosmum_arborescens_1929910432",8.5176127066541,18.275235,-65.829051
"Hedyosmum_arborescens_1930458955",6.70398560963166,15.33,-61.32
"Hedyosmum_arborescens_1930764733",7.24212300659376,18.081142,-76.716214
"Hedyosmum_bonplandianum_3763001558",4.87354105799224,10.45469,-84.75808
"Hedyosmum_bonplandianum_3763004571",7.51188779433516,10.71678,-85.15426
"Hedyosmum_bonplandianum_3763005566",5.31445525614632,9.94351,-83.43601
"Hedyosmum_bonplandianum_4871479306",9.04974203291974,9.22363,-79.37477
"Hedyosmum_brenesii_1928536464",2.55725341634063,10.501664,-84.692045
"Hedyosmum_brenesii_3334754301",4.86800122385147,13.780778,-85.972611
"Hedyosmum_brenesii_3763006781",18.010386879241,9.78056,-83.76111
"Hedyosmum_brenesii_3763006806",10.9419601511487,9.40931,-83.83172
"Hedyosmum_brenesii_3809306315",5.58504588227681,16.9953,-88.7819
"Hedyosmum_brenesii_4075034138",7.29314716272163,16.9711,-88.5486
"Hedyosmum_colombianum_1847925253",7.4470441025489,5,-74.1667
"Hedyosmum_colombianum_1847940546",5.85923942156865,3.8811,-72.8667
"Hedyosmum_colombianum_2592230644",5.25416719337828,4.73,-73.77
"Hedyosmum_costaricense_3763000557",6.87164775364676,9.75556,-83.78333
"Hedyosmum_costaricense_3763005814",6.92636261922984,9.78333,-83.76667
"Hedyosmum_costaricense_3763007817",5.85400141138968,9.77361,-83.78333
"Hedyosmum_costaricense_3763058817",9.77973831281664,9.81567,-83.16371
"Hedyosmum_cuatrecazanum_1702848409",6.37454971810768,9.2061,-70.1936
"Hedyosmum_cuatrecazanum_1847935516",6.09449130695054,-9.1839,-74.14
"Hedyosmum_cuatrecazanum_1927777625",6.71182273714464,-1.365,-78.1472
"Hedyosmum_cuatrecazanum_3762876663",3.28079300986037,-0.1175,-78.62804
"Hedyosmum_cuatrecazanum_3762896675",9.71181741516216,-0.12407,-78.56722
"Hedyosmum_cumbalense_1228628884",5.32098246768776,-10.5,-75.25
"Hedyosmum_cumbalense_1847938061",6.60363454104435,-9.1839,-74.14
"Hedyosmum_cumbalense_2515472526",4.54601173534114,-3.16667,-78.68333
"Hedyosmum_cumbalense_2592224868",5.45565458816618,-1.33,-78.5
"Hedyosmum_cumbalense_2592227226",8.1955207797363,-6.75,-77.83
"Hedyosmum_cumbalense_4130370096",5.99167997183647,-1.354,-79.076
"Hedyosmum_dombeyanum_1228230330",7.86925633475026,-10.5,-75.25
"Hedyosmum_dombeyanum_1847940390",8.36973115710153,-9.1839,-74.14
"Hedyosmum_dombeyanum_2592224469",7.70909603790013,-5.83,-75.92
"Hedyosmum_dombeyanum_2592274393",6.86297768592723,-10.52,-75.33
"Hedyosmum_dombeyanum_2592309526",6.35498994781924,-5.2917,-79.2672
"Hedyosmum_gentryi_1702803062",7.54601667093493,9.2061,-70.1936
"Hedyosmum_gentryi_2426865481",6.82348524118264,9.28351,-70.1875
"Hedyosmum_gentryi_2426909436",8.43973982670855,9.93796,-70.1779
"Hedyosmum_gentryi_2426910840",8.02019234476694,9.25359,-70.2193
"Hedyosmum_gentryi_2426942533",6.42138890112976,9.30343,-70.1753
"Hedyosmum_lechleri_1228510486",8.34248334457694,-10.5,-75.25
"Hedyosmum_lechleri_1228543123",5.76410795344749,-11.5,-75
"Hedyosmum_lechleri_1847938948",5.12318300431649,-9.1839,-74.14
"Hedyosmum_lechleri_1936291983",7.09535459410858,-14.881111,-68.770278
"Hedyosmum_lechleri_2517137484",7.15785573439266,-16.26667,-67.78333
"Hedyosmum_lechleri_2592235963",6.36989621981212,-9.7,-76.08
"Hedyosmum_luteynii_1847936107",7.57099719677143,-1.4628,-78.1869
"Hedyosmum_luteynii_1936662839",7.9054621290775,-4.1161,-79.1706
"Hedyosmum_luteynii_2592228065",3.80298842917315,-0.47,-78.42
"Hedyosmum_luteynii_2592277618",5.36321206713652,2.32,-76.28
"Hedyosmum_luteynii_2592281225",5.05187299434124,-4.22,-78.63
"Hedyosmum_nutans_1929009609",5.100921584483,19.47,-71.57
"Hedyosmum_nutans_1929838821",5.25042206570093,18.73,-70.42
"Hedyosmum_nutans_1930027224",4.60571021030029,20.550126,-75.714278
"Hedyosmum_nutans_1930588669",10.6523140109248,19.08,-70.5583
"Hedyosmum_nutans_4161664318",4.16978027501856,18.11388,-71.22054
"Hedyosmum_orientale_1697868739",7.35627522989563,14.741389,108.307222
"Hedyosmum_orientale_2513835569",4.69854709809087,2.6,115.6
"Hedyosmum_orientale_2514984013",7.61531954644821,8.21583,123.63611
"Hedyosmum_orientale_3898429021",4.97546805392568,19.232708,109.851257
"Hedyosmum_peruvianum_1847923291",5.06955474792271,-9.1839,-74.14
"Hedyosmum_peruvianum_1930719502",8.09278813122111,-9.7,-76.08
"Hedyosmum_peruvianum_2592251156",6.58911508293946,-5.77,-77.7
"Hedyosmum_peruvianum_4110151516",8.22247811525429,-9.7,-76.083333
"Hedyosmum_scaberrimum_2236041529",8.84366559904947,8.5336,-81.1536
"Hedyosmum_scaberrimum_2592313590",7.7831317795859,8.8344,-80.7606
"Hedyosmum_scaberrimum_3763051558",7.42424543692831,10.19203,-83.86075
"Hedyosmum_scaberrimum_4871479342",6.1788978707666,8.500793,-81.11949
"Hedyosmum_scabrum_1228421197",7.94313887498457,-6.2,-78.77
"Hedyosmum_scabrum_1228549512",8.82642042757155,-6.48,-78.62
"Hedyosmum_scabrum_1847930671",9.25241190241395,-9.1839,-74.14
"Hedyosmum_scabrum_3762887759",7.81484278452562,-13.11366,-71.60699
"Hedyosmum_scabrum_3762896532",6.31008178903553,-13.1112,-71.60656
"Hedyosmum_scabrum_4130373111",8.52059481046755,-1.336,-79.089
"Hedyosmum_scabrum_4130374124",7.42403734082008,-1.365,-79.096
"Hedyosmum_spectabile_2515487448",4.83281418667143,-4.45,-78.13333
"Hedyosmum_spectabile_4110148387",5.55815975808181,-5.75,-77.666667
"Hedyosmum_sprucei_1930380277",5.2673704645026,-1.488141,-78.000151
"Hedyosmum_sprucei_1930424628",7.17903453899268,1.682778,-75.905833
"Hedyosmum_sprucei_2592257280",8.62577560974711,-2.1064,-77.7267
"Hedyosmum_sprucei_2592260051",9.1790541578363,-4.0975,-78.7953
"Hedyosmum_strigosum_1847935993",5.90900414716153,-1.4628,-78.1869
"Hedyosmum_strigosum_2592210534",7.33530320957622,2.63,-76.9
"Hedyosmum_strigosum_47778060",8.21900848690701,0,0
"Hedyosmum_translucidum_1319018201",8.38546631342785,9.2125,-70.1642
"Hedyosmum_translucidum_1320431420",7.1038694223987,9.20611,-70.1936
"Hedyosmum_translucidum_1321995287",7.15378079141969,9.2167,-70.2
"Hedyosmum_translucidum_1847934765",10.5097096152364,-9.1839,-74.14
"Hedyosmum_translucidum_1847940699",7.20756237156552,7.0758,-65.9119
"Heimia_salicifolia_1928774394",11.3903273281977,-30.0433191,-52.8947848
"Heimia_salicifolia_1930567460",6.37518051326566,18.022802,-76.63495
"Heimia_salicifolia_1937512922",5.13780946064767,25.884641,-97.486284
"Heisteria_concinna_2426831292",5.9812533180114,8.2756,-82.9875
"Heisteria_concinna_3762889555",4.95568238244686,8.40397,-83.33655
"Heisteria_concinna_3763050691",8.55494904368101,9.79472,-84.5995
"Heisteria_concinna_3763051695",6.43295038745878,8.95103,-82.74414
"Heisteria_concinna_3763061681",7.45238766957219,9.91694,-84.29472
"Heisteria_densifrons_1929534258",7.12060337849589,-9.251911,-62.903789
"Heisteria_densifrons_1929812009",5.56487945433932,-10.72133,-62.22358
"Heisteria_densifrons_1930826006",3.32035313130085,-2.9369,-54.9406
"Heisteria_densifrons_1931063455",6.35054107547419,-9.4111,-68.1239
"Heisteria_densifrons_1931126894",5.7903356925337,-2.883333,-59.966667
"Heisteria_insculpta_1456135704",5.93473692218027,4.74,-56.78
"Heisteria_insculpta_1456182294",6.75149949189891,4.3025,-56.4538
"Heisteria_insculpta_1929069557",4.54265375207705,3.67,-52.02
"Heisteria_insculpta_1930267197",6.68042512446567,-14.63,-52.35
"Heisteria_insculpta_2845786376",7.49709891234271,4.90433,-55.1365
"Heisteria_insculpta_2845814383",6.29667037563812,4.922,-54.98267
"Heisteria_parvifolia_3033564523",5.44267553118748,6.1785,-10.484166
"Heisteria_scandens_1928007249",5.99859875446141,-5.916667,-55.666667
"Heisteria_scandens_1928856019",6.26211740392294,-3.2067214,-52.2071249
"Heisteria_scandens_1929214124",5.39970000975209,-9.67,-65
"Heisteria_scandens_1930860121",8.28768345871903,-8.816667,-63.4
"Heisteria_scandens_1931295359",6.12169504014907,-9.8343189,-67.953592
"Heisteria_scandens_3756255380",5.05568053446333,-10.752133,-69.029033
"Heliciopsis_terminalis_2517010402",4.52623660703919,19.60451,98.2056
"Heliciopsis_terminalis_2517036858",5.5516570013672,18.53502,98.52042
"Heliciopsis_terminalis_3991084574",9.81724422568873,18.390535,109.127742
"Heliciopsis_terminalis_437800436",6.60230977465281,16.18739,108.1307
"Heliciopsis_terminalis_438466991",8.50886109574903,15.06915,107.97527
"Heliciopsis_terminalis_439466418",4.24010202377491,16.12599,108.21887
"Helinus_integrifolius_1930681790",6.24493106597451,-24.650117,30.832117
"Helinus_integrifolius_2243159246",7.27127928476734,6.912777,40.846111
"Helinus_integrifolius_4072814021",8.25576449621309,-18.238549,35.333249
"Helinus_integrifolius_4535506379",31.364366555301,-23.618056,43.730278
"Heliotropium_amplexicaule_1929032719",5.54077548324016,-29.7869948,-55.7929891
"Heliotropium_amplexicaule_3411477412",6.10029050484688,36.408104,-83.001035
"Heliotropium_amplexicaule_4415446340",4.70648115236647,34.88472,-80.070342
"Heliotropium_arborescens_1457755137",7.41426858591298,29.639028,-82.360972
"Heliotropium_arborescens_1701745820",5.32401403523317,-9.1839,-74.14
"Heliotropium_arborescens_1928949841",6.17513764333352,16.02887,-61.6917
"Heliotropium_arborescens_1929842209",6.28000293402464,-23.530419,-46.716643
"Helwingia_chinensis_1038950888",7.689691759664,31.5049,110.44396
"Helwingia_chinensis_1928237469",7.52318037730114,26.139236,98.569298
"Helwingia_chinensis_2235857786",5.93598306286039,25.72,100.03
"Helwingia_chinensis_2236043370",7.86451484603976,25.52,100.2
"Helwingia_chinensis_4064838226",7.12048996280287,32.474256,104.185178
"Helwingia_chinensis_4073037717",7.65085246102903,25.516667,100.2
"Hemiptelea_davidii_1503277891",4.73653640046503,40.1212,-90.5632
"Hemiptelea_davidii_1989714005",6.97532918474859,37.59118,127.04366
"Hemiptelea_davidii_1989714009",5.61861518114177,37.752158,127.177042
"Hemiptelea_davidii_2005765671",6.45363550964542,37.550805,126.990874
"Heptacodium_miconioides_1929223373",7.15635616920707,40.864578,-73.879653
"Heptacodium_miconioides_1930641528",8.47942775361917,40.861567,-73.879204
"Heptacodium_miconioides_1991448295",4.28650661774487,40.859447,-73.879969
"Heptacodium_miconioides_2242353391",5.87909101895189,39.732042,-104.962197
"Hernandia_ovigera_2651329318",9.37382429472274,-5.224166,145.681081
"Hernandia_ovigera_3969763182",4.66934769575232,10.26,124.035
"Heteropyxis_natalensis_1840170274",6.30118241213112,-20.5,28.416667
"Heteropyxis_natalensis_1840170323",10.1887205493944,-26.383333,31.2
"Heteropyxis_natalensis_1840170395",7.71704495855989,-24.466667,28.116667
"Heteropyxis_natalensis_1930905603",4.51326897233196,-25.47172,31.94436
"Heteropyxis_natalensis_4519405672",8.86782290801078,-26.282778,32.121111
"Heteropyxis_natalensis_4853901431",5.03060468733317,-16.50259,35.73289
"Heterostemon_conjugatus_1055924045",2.67339075552452,-10.773109,-53.08982
"Heterostemon_conjugatus_1228177984",3.86613157042359,0.25,-70.75
"Heterostemon_conjugatus_1228528012",3.43184247062813,7.0758,-65.9119
"Heterostemon_conjugatus_1455955076",3.44733641328864,2.02272,-66.7397
"Hibbertia_banksii_2397817350",11.1544560504602,-11.05,142.75
"Hibbertia_banksii_2516794167",6.5366549795643,-13.88333,143.46667
"Hibbertia_banksii_2517035200",6.6874987753479,-14.96667,145.5
"Hibbertia_baudouinii_438603908",6.25439366979439,-22.0125,166.46556
"Hibbertia_baudouinii_439303686",5.47507515000284,-21.96139,166.53806
"Hibbertia_commutata_2397754114",13.9044493064953,-32.55,116.02
"Hibiscus_mutabilis_1929470482",19.4784879302898,-23.5441636,-46.6304064
"Hibiscus_mutabilis_1949861175",8.94206478895615,-6.75,147
"Hibiscus_mutabilis_2464694789",6.87688489574024,1.711389,-75.714444
"Hibiscus_mutabilis_3898416533",11.1470283675566,19.232708,109.851257
"Hidalgoa_ternata_1929955532",26.5253242214573,20.0328,-97.3
"Hidalgoa_ternata_3336599323",8.08111220702762,20.08225,-97.49419
"Hijmania_alta_1840234913",5.33877672337179,-3.85,39.674999
"Hijmania_alta_1840234943",5.917179792504,-5.1,38.716667
"Honckenya_peploides_4511910797",6.0249198723778,52.926106,158.689596
"Horsfieldia_amygdalina_4093675133",11.5984537476447,19.232708,109.851257
"Horsfieldia_australiana_2515026422",2.97437481937729,-13.86667,143.41667
"Horsfieldia_australiana_2516731784",4.73849440273031,-13.1,130.66667
"Horsfieldia_australiana_2592251280",7.66852838657061,-4.43,142.73
"Horsfieldia_basifissa_1322167537",4.96816344695945,-4.75,145
"Horsfieldia_basifissa_1424947787",5.15798378397262,-5.73194,145.25222
"Horsfieldia_basifissa_2265568823",5.99722897012044,-5.2373,145.177183
"Horsfieldia_basifissa_2980358310",4.71358097237878,-5.3848,145.30333
"Horsfieldia_basifissa_4067110494",2.7182342486598,-4.983792,145.127388
"Horsfieldia_hellwigii_2265569226",3.00872584477537,-5.2373,145.177183
"Horsfieldia_kingii_3320718326",6.46761532368856,26.8,87.92
"Horsfieldia_spicata_2265574922",6.85018207697121,-5.238167,145.170983
"Horsfieldia_spicata_2516859180",7.63015731579403,0.47969,127.93094
"Horsfieldia_spicata_2516908158",6.89452110887954,0.79861,128.02889
"Horsfieldia_sylvestris_2265571245",4.79718831339056,-5.2373,145.177183
"Horsfieldia_sylvestris_2265574488",10.501792125592,-5.15,145.783
"Hubera_nitidissima_1828856019",8.76716541507018,-21.21167,165.2875
"Hubera_nitidissima_2452966264",4.17679156635963,-22.31833,167.01194
"Hubera_nitidissima_4439079962",5.00810188270712,-20.16714,169.74583
"Hubera_nitidissima_4439123365",5.29812403691267,-20.23844,169.85397
"Hubera_nitidissima_4533924308",4.84810919117611,-21.5782,165.4317
"Huertea_cubensis_1927929835",6.86708260131289,18.12,-71.13
"Huertea_cubensis_1928475971",5.39660315003469,19.52,-70.5
"Huertea_cubensis_1930136721",8.93931638453976,21.980283,-80.223497
"Huertea_cubensis_2235785347",5.7158497601602,9.975,-83.6944
"Huertea_glandulosa_1701736527",5.81327667267381,-9.1839,-74.14
"Huertea_glandulosa_1944830147",3.07880962310584,-5.858608,-76.717608
"Huertea_glandulosa_3762881663",6.33625177250247,-0.1175,-78.62804
"Hugonia_obtusifolia_1840229398",4.74565282837897,3.039999,10.139999
"Hugonia_obtusifolia_1840229412",8.27556983975819,2.816667,11.133333
"Hugonia_obtusifolia_1840229426",5.27273016336847,4.833333,9.9
"Hugonia_obtusifolia_2859164475",9.03632474675433,0.583333,9.366667
"Hugonia_penicillanthemum_3923913311",4.38860272415473,-22.07115,166.37555
"Hugonia_penicillanthemum_438858997",5.42244583913458,-21.72822,166.36385
"Hugonia_penicillanthemum_730922031",7.21541171277438,-22.20028,166.85917
"Hugonia_penicillanthemum_730922062",8.79386476489827,-22.20861,166.80806
"Hugonia_spicata_1840230588",3.49423319458611,0,0
"Hugonia_spicata_1840230592",3.81898593629395,0.866667,11.166667
"Hugonia_spicata_1840230595",3.60753614333618,0.616667,14.9
"Hugonia_spicata_1840230607",3.95214000831174,5.166667,9.25
"Hugonia_spicata_1840230611",3.35884415093177,1.093888,13.199444
"Hugonia_spicata_2517609856",3.8565776419008,2.24004,16.39781
"Hugonia_spicata_4020495377",5.43205966251376,2.20728,16.51966
"Hullettia_dumosa_2565493047",6.56479515937438,5.83,101.83
"Humbertia_madagascariensis_3413845310",9.44157151192126,-24.47472,47.18194
"Humbertia_madagascariensis_437786739",7.56508168851163,-23.05,47.67306
"Humbertia_madagascariensis_438788974",8.92597399968178,-13.07861,49.90111
"Humbertia_madagascariensis_4443185305",11.9768289414553,-24.575,47.14306
"Humbertia_madagascariensis_4443192309",6.04247045935537,-24.59389,47.12028
"Huodendron_biaristatum_1930414724",4.14463724544128,24.731566,113.930823
"Huodendron_biaristatum_1988130877",4.57382441409723,23.27,105.783167
"Huodendron_biaristatum_3969710835",7.03283419808579,27.7315,98.4028
"Huodendron_biaristatum_4520735817",7.76187434720653,26.4,110.8
"Hydrangea_arborescens_1929278689",13.1371428183808,38.472111,-79.899
"Hydrangea_arborescens_4419074389",11.7969348958079,40.08155,-75.22817
"Hydrangea_arborescens_4438294349",11.5461524005836,41.067158,-76.48735
"Hydrangea_arborescens_4850025508",12.6190922996371,32.47824,-89.06705
"Hydrangea_aspera_1426221094",5.23622504323463,26.119444,98.857778
"Hydrangea_aspera_1991429767",6.44896779388969,40.863209,-73.881391
"Hydrangea_aspera_4093666990",6.56601494301843,22.33761,103.77922
"Hydrangea_diplostemona_1228504198",5.36405679826683,-5.67,-77.63
"Hydrangea_diplostemona_1228585712",8.00915388307801,-6.12,-77.28
"Hydrangea_diplostemona_1944837186",5.85567591142942,-9.1839,-74.14
"Hydrangea_febrifuga_1928031827",8.71608646550506,16.19775,107.86614
