"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs.type","recordedByIDs.value","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","recordedByIDs","coordinateUncertaintyInMeters","identifiedByIDs.type","identifiedByIDs.value","occurrenceRemarks","informationWithheld","identificationRemarks","gadm","distanceFromCentroidInMeters","projectId","individualCount","elevation","elevationAccuracy","institutionKey","preparations","recordNumber","nomenclaturalCode","institutionID","ownerInstitutionCode","networkKeys","gadm.level0.gid","gadm.level0.name","collectionKey","fieldNumber","otherCatalogNumbers","habitat","http...unknown.org.recordID","associatedTaxa","locality","county","taxonRemarks","locationID","rights","higherClassification","collectionID","reproductiveCondition","georeferenceRemarks","http...unknown.org.recordEnteredBy","disposition","previousIdentifications","language","type","higherGeography","municipality","islandGroup","island","lifeStage","dynamicProperties","verbatimElevation","locationRemarks","eventRemarks","associatedOccurrences","nomenclaturalStatus","bibliographicCitation","organismID","accessRights","georeferencedDate","georeferenceSources","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","media_url"
"1503241564","Eugenia foetida Pers.",26.1333,-81.4833,"cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:14.325+00:00",398,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Florida",1998,4,26,"1998-04-26",116,116,NA,"2024-01-29T12:47:14.325+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"CD81280F-FCBB-448B-BEE6-2D9C685C5497","none","none",FALSE,NA,"R. A. Hattaway",NA,"WGS84","Magnoliopsida","US",NA,NA,"none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"CD81280F-FCBB-448B-BEE6-2D9C685C5497",NA,NA,"Behind playground, NW of picnic area, N of boat dock. T51S, R27E, Sec. 34, SE¼ of NW¼ of NE¼.","Herb","1503241564","CD81280F-FCBB-448B-BEE6-2D9C685C5497",NA,"230714","USF",NA,NA,"66745","Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efc9e42f-509d-47fe-a30a-1bbd7ac8ba31",NA,"CS0314","ICN","urn:lsid:biocol.org:col:15638",NA,NA,NA,NA,NA,NA,NA,"Edge of rockland hammock.",NA,NA,"Collier-Seminole State Park, Behind playground, NW of picnic area, N of boat dock. T51S, R27E, Sec. 34, SE¼ of NW¼ of NE¼.","Collier Co.",NA,NA,NA,"Plantae | Dicots | Myrtaceae",NA,NA,NA,NA,NA,NA,"en","PhysicalObject","USA|Florida|Collier Co.","Collier-Seminole State Park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/230714.jpg"
"2270695880","Eugenia foetida Pers.",18.0278,-89.4528,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.749+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Campeche",1997,7,29,"1997-07-29",210,210,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.749+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=783065","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"783065","none","none",FALSE,NA,"E. Martínez S.; D. Alvarez, y S. Ramírez",NA,"WGS84","Magnoliopsida","MX",NA,NA,"none","LATIN_AMERICA","Mexico","NORTH_AMERICA",NA,"783065",NA,NA,NA,"Plants","2270695880","04b3b0ff-6581-4628-9119-7e79fc9a8e3d","47823","ASU0057205","ASU",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,"HERBARIO NACIONAL DE MÉXICO («EXÜ) PATROCINADO POR COfBIO; Árbol de 10 m. con flor blanca.",NA,NA,NA,NA,NA,NA,147,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"27867",NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"274597","Selva alta perennifolia.","04b3b0ff-6581-4628-9119-7e79fc9a8e3d",NA,"Loc. A 10 Km al E de Dos Naciones, camino a El Civalito.","Calakmul",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","Flowers",NA,"Tung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0057/ASU0057205a_lg.jpg"
"2270561756","Eugenia foetida Pers.",18.593611,-89.413889,"cdc,gass84,rdativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.394+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Campeche",1997,8,12,"1997-08-12",224,224,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.394+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3196768","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"3196768","none","none",TRUE,NA,"G. Bacab W.",NA,"WGS84","Magnoliopsida","MX",NA,NA,"none","LATIN_AMERICA","Mexico","NORTH_AMERICA",NA,"3196768",NA,NA,NA,"Plants","2270561756","1878ed3b-c9b0-43ad-8f92-e509f2ebada1","47823","ASU0057208","ASU",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,"Arbol de 10 m con fruto maduro. Para lena, armazon de casas.",NA,NA,NA,NA,NA,NA,260,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"7",NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"274599","Selva baja subperennifolia.","1878ed3b-c9b0-43ad-8f92-e509f2ebada1",NA,"Mpio. de Calakmul. Zoh-Laguna.",NA,NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"acbarber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0057/ASU0057208_lg.jpg"
"2270693110","Eugenia foetida Pers.",18.2889,-89.4778,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.937+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Campeche",1997,8,25,"1997-08-25",237,237,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.937+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=783066","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"783066","none","none",FALSE,NA,"D. Alvarez M.;",NA,"WGS84","Magnoliopsida","MX",NA,NA,"none","LATIN_AMERICA","Mexico","NORTH_AMERICA",NA,"783066",NA,NA,NA,"Plants","2270693110","73704d1e-5e86-485d-99ac-ca9082abcf8d","47823","ASU0057204","ASU",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,"Arbusto de 4 m. espinoso, con fruto color verde claro inmaduro.",NA,NA,NA,NA,NA,NA,250,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"282",NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"274596","Secudaria de selva baja subcaducifolia","73704d1e-5e86-485d-99ac-ca9082abcf8d",NA,"Loc. Ejido Narciso flenaoza, a 1 Km del poblado, carr. Xpujil-Narciso.",NA,NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"Tung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0057/ASU0057204_lg.jpg"
"122944451","Eugenia foetida Pers.",24.9844,-80.6679,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:23.354+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Florida",1996,4,3,"1996-04-03",94,94,NA,"2024-01-24T21:05:23.354+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"D677C7B4-FCE8-4A77-901C-AA1458433CAD","none","none",FALSE,NA,"G. D. Gann, K. A. Bradley",NA,"WGS84","Magnoliopsida","US",NA,NA,"none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"D677C7B4-FCE8-4A77-901C-AA1458433CAD",NA,NA,NA,"Herbarium","122944451","D677C7B4-FCE8-4A77-901C-AA1458433CAD",NA,"75964","FTG",NA,NA,"187666","Eugenia foetida Pers.","none",14542,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,"464","ICN","urn:lsid:biocol.org:col:15568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monroe",NA,NA,NA,"Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,NA,NA,NA,"en","PhysicalObject","United States of America|Florida|Monroe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/75964.jpg"
"4031436856","Eugenia foetida Pers.",16.518056,-88.903056,"cdround,gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:17:03.719+00:00",340,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC","2005-01-01T00:00:00","NORTH_AMERICA","Toledo",1996,5,24,"1996-05-24",145,145,"2022-12-03T21:13:00.000+00:00","2024-08-02T20:17:03.719+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"urn:catalog:MO:Tropicos:101719105","none","none",TRUE,"Tropicos","Gerrit Davidse","F.R. Barrie","WGS84","Magnoliopsida","BZ",NA,NA,"none","LATIN_AMERICA","Belize","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:101719105",NA,NA,NA,"Tropicos","4031436856","urn:catalog:MO:Tropicos:101719105","22101731","101719105","MO",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,525,75,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,"Davidse 36264","ICNafp",NA,"MOBOT",NA,NA,NA,NA,"197",NA,NA,NA,NA,"Southern Maya Mountains, Bladen Nature Reserve, mountains 1.7 airline km north of the Ek Xux archeological site.",NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Legitimate","http://www.tropicos.org/Specimen/101719105",NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100526000/17AA35EE-6721-487A-A6E6-C163BC663C37.jpg"
"1318892801","Eugenia foetida Pers.",19.0556,-69.4514,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:06.682+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA",NA,1996,9,23,"1996-09-23",267,267,"2019-01-10T13:15:00.000+00:00","2024-08-02T12:39:06.682+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"http://n2t.net/ark:/65665/34abf87dc-2c89-434a-a063-349e41069150","none","none",FALSE,"NMNH Extant Biology","P. Acevedo-Rodriguez, A. Siaca & R. G. García",NA,"WGS84","Magnoliopsida","DO",NA,NA,"none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/34abf87dc-2c89-434a-a063-349e41069150",NA,"23 Sep 1996",NA,"US","1318892801","http://n2t.net/ark:/65665/34abf87dc-2c89-434a-a063-349e41069150",NA,"US 3348885","US",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"8531",NA,"urn:lsid:biocol.org:col:15463",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,"Bosque costero sobre piedra caliza.",NA,NA,"Provincia El Seibo: Parque Nacional Los Haitises; Cueva La Arena.",NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,"West Indies - Neotropics, Dominican Republic, Hispaniola",NA,NA,"Hispaniola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m37ece33e6-8a0c-4776-973d-1b74df4ecbe0"
"1503240010","Eugenia foetida Pers.",24,-76,"gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:08.809+00:00",398,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,NA,"Bell Island",1995,6,19,"1995-06-19",170,170,NA,"2024-01-29T12:47:08.809+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"296AF48E-9D8B-47BF-B806-5AA4ABD8DE4E","none","none",FALSE,NA,"E. Freid",NA,"WGS84","Magnoliopsida","BS",NA,NA,"none","LATIN_AMERICA","Bahamas","NORTH_AMERICA",NA,"296AF48E-9D8B-47BF-B806-5AA4ABD8DE4E",NA,NA,"(Exuma Chain), Bahamas Road/Trail leading E of Care Taker towards the marina.","Herb","1503240010","296AF48E-9D8B-47BF-B806-5AA4ABD8DE4E",NA,"229024","USF",NA,NA,"217166","Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"efc9e42f-509d-47fe-a30a-1bbd7ac8ba31",NA,"95-078","ICN","urn:lsid:biocol.org:col:15638",NA,NA,NA,NA,NA,NA,NA,"Interior dry evergreen forest.",NA,NA,"(Exuma Chain), Bahamas Road/Trail leading E of Care Taker towards the marina.","Black Point Distr.",NA,NA,NA,"Plantae | Dicots | Myrtaceae",NA,NA,NA,NA,NA,NA,"en","PhysicalObject","Bahamas|Bell Island|Black Point Distr.",NA,NA,NA,NA,"{""habit"":""Tree in sterile condition.""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/229024.jpg"
"1929652472","Eugenia foetida Pers.",18,-66.908333,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:15.966+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Guánica",1995,10,12,"1995-10-12",285,285,NA,"2024-07-21T05:14:15.966+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=900557","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"85694891-812d-42e8-9241-c8ec9e820a9c","none","none",TRUE,"Vascular plants","P. Acevedo-Rodríguez",NA,"WGS84","Magnoliopsida","PR",NA,NA,"none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","85694891-812d-42e8-9241-c8ec9e820a9c",NA,"12 October 1995",NA,"NY","1929652472","85694891-812d-42e8-9241-c8ec9e820a9c",NA,"843468","NY",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"7694","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,"Forest along canyon.",NA,NA,"Guánica Forest Reserve. Off road 333, a few km from Playa Tamarindo; southern area of forest.",NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/135/759/v-247-00843468.jpg"
"1503248423","Eugenia foetida Pers.",24.7067,-81.3858,"cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:12.246+00:00",398,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Florida",1993,1,10,"1993-01-10",10,10,NA,"2024-01-29T12:47:12.246+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"9522A91F-B9E5-4344-9587-72316D5B3FE5","none","none",TRUE,NA,"S. L. Orzell, E.L. Bridges",NA,"WGS84","Magnoliopsida","US",NA,NA,"none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"9522A91F-B9E5-4344-9587-72316D5B3FE5",NA,NA,"Ca. 0.2 mi. NW of end of Miami Avenue (Higgs Lane) ca. 0.4 mi. W of junction Key Deer Boulevard at Blue Hole, ca. 2.7 mi. NW of junction of US 1 on Big Pine Key. T66S, R29E, Sec. 9, SW¼ of SE¼.","Herb","1503248423","9522A91F-B9E5-4344-9587-72316D5B3FE5",NA,"240570","USF",NA,NA,"66728","Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efc9e42f-509d-47fe-a30a-1bbd7ac8ba31",NA,"21220","ICN","urn:lsid:biocol.org:col:15638",NA,NA,NA,NA,NA,NA,NA,"Frequently burned pine rockland.",NA,NA,"Key Deer National Wildlife Refuge, Ca. 0.2 mi. NW of end of Miami Avenue (Higgs Lane) ca. 0.4 mi. W of junction Key Deer Boulevard at Blue Hole, ca. 2.7 mi. NW of junction of US 1 on Big Pine Key. T66S, R29E, Sec. 9, SW¼ of SE¼.","Monroe Co.",NA,NA,NA,"Plantae | Dicots | Myrtaceae",NA,NA,NA,NA,NA,NA,"en","PhysicalObject","USA|Florida|Monroe Co.","Key Deer National Wildlife Refuge",NA,NA,NA,NA,"0-5 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/240570.jpg"
"2270673522","Eugenia foetida Pers.",18.0917,-71.6333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.711+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Pedernales",1993,5,12,"1993-05-12",132,132,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.711+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762616","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"762616","none","none",FALSE,NA,"R. Garcia; G. Caminero, D. Hoener",NA,"WGS84","Magnoliopsida","DO",NA,NA,"none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"762616",NA,NA,NA,"Plants","2270673522","0bd37779-8219-497f-a1f0-c2a6a8f69c6b","47823","ASU0010042","ASU",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,"Arbusto, 4.5m de alto; flor blanca.",NA,NA,NA,NA,NA,NA,590,10,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"4646",NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"255253","Bosque de transicion seco-humedo.","0bd37779-8219-497f-a1f0-c2a6a8f69c6b","ecologicallyOccursWith: Eugenia|ecologicallyOccursWith: Amyris oxandra Myrcia","Sierra de Barahouco. En el lugar llamado La ceiba.","Las Mercedes",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","flowers",NA,"marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0010/ASU0010042_lg.jpg"
