"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","distanceFromCentroidInMeters","identifiedByIDs.type","identifiedByIDs.value","projectId","individualCount","elevation","elevationAccuracy","recordedByIDs.type","recordedByIDs.value","institutionKey","collectionKey","recordNumber","habitat","http...unknown.org.recordID","locality","county","disposition","rights","http...unknown.org.recordEnteredBy","verbatimElevation","higherClassification","collectionID","gadm","preparations","institutionID","nomenclaturalCode","ownerInstitutionCode","reproductiveCondition","nomenclaturalStatus","fieldNumber","type","bibliographicCitation","identificationRemarks","otherCatalogNumbers","locationRemarks","previousIdentifications","networkKeys","municipality","fieldNotes","higherGeography","island","dynamicProperties","georeferencedBy","georeferenceVerificationStatus","identificationQualifier","georeferenceSources","associatedTaxa","associatedOccurrences","georeferenceProtocol","organismID","locationID","accessRights","language","georeferencedDate","georeferenceRemarks","typeStatus","typifiedName","datasetID","media_url","license"
"2270483526","Psidium friedrichsthalianum (O.Berg) Nied.",18.034068,-96.202669,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.660+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,5000,"NORTH_AMERICA","Oaxaca",1982,2,15,"1982-02-15",46,46,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.660+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124504",FALSE,"1124504","none","none",TRUE,NA,"Torres",NA,"WGS84","Magnoliopsida","MX","none","none","LATIN_AMERICA","Mexico","NORTH_AMERICA",NA,"1124504",NA,NA,NA,NA,"Plants","2270483526","ce0f96d0-637f-4a9a-99cc-f0676e03fd8b","34288","ASU0007285","ASU",NA,NA,NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","22",NA,"ce0f96d0-637f-4a9a-99cc-f0676e03fd8b","Camelia Roja, 13 km al SW de Tuxtepec hacia Masinchico",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,"yfr",NA,NA,NA,NA,NA,"179038",NA,NA,NA,NA,NA,NA,NA,NA,"fscoburn","reviewed - high confidence",NA,"georef batch tool 2012-11-08; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0007/ASU0007285_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228484921","Psidium friedrichsthalianum (O.Berg) Nied.",14.25,-87.1667,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:01.042+00:00",313,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Francisco Morazán",1980,8,22,"1980-08-22",235,235,"2023-08-31T17:26:00.000+00:00","2024-01-25T11:00:01.042+00:00",NA,FALSE,"63591521-3bf5-49a0-9c14-756e2a4288e9","none","none",FALSE,"seeds-22-sep-2023","A. Molina R.",NA,"WGS84","Magnoliopsida","HN","none","none","LATIN_AMERICA","Honduras","NORTH_AMERICA","The Field Museum of Natural History","63591521-3bf5-49a0-9c14-756e2a4288e9",NA,NA,NA,NA,"Botany","1228484921","63591521-3bf5-49a0-9c14-756e2a4288e9",NA,NA,"F",NA,NA,NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,"31811",NA,NA,"Francisco Morazán",NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,"F","ICBN","F",NA,NA,"31811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America, Honduras, Francisco Morazán. [LL]",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,"TGN - Centroid","397332","804774fb-cc43-44bc-94cb-f4d87b6e211c","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/187/964/MYRT_psid_frie_hon_2101468.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1260476999","Psidium friedrichsthalianum (O.Berg) Nied.",14.931111,-87.785,"cdround,gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:14:12.593+00:00",340,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Comayagua",1980,11,22,"1980-11-22",327,327,"2013-03-17T05:29:00.000+00:00","2024-08-02T20:14:12.593+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:309551","none","none",FALSE,"Tropicos","Cirilo H. Nelson|Rosario Rodríguez|Ana L. Díaz|Roberto Andino U.|Héctor A. Martínez C.|Efraín Romero","L.R. Landrum, 1993 (ASU)","WGS84","Magnoliopsida","HN","none","none","LATIN_AMERICA","Honduras","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:309551",NA,NA,NA,NA,"Tropicos","1260476999","urn:catalog:MO:Tropicos:309551","22102111","309551","MO",NA,NA,NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,6,200,NA,NA,NA,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,"Nelson 6788",NA,NA,"Chichipates; orilla del Río Yure. 30 km E Lago Yojoa. Proyecto Hidroeléctrico de El Cajón.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,"ICNafp","MOBOT",NA,"No opinion","76-7","PhysicalObject","http://www.tropicos.org/Specimen/309551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100525000/0AA54F16-96AC-4A6A-9B4A-96B75B371F16.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228454023","Psidium friedrichsthalianum (O.Berg) Nied.",10.5,-66.9167,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:53.793+00:00",313,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Distrito Federal",1979,8,6,"1979-08-06",218,218,"2023-08-31T17:38:00.000+00:00","2024-01-25T10:59:53.793+00:00",NA,FALSE,"94012527-1cb8-44de-8ebe-dc70594b2322","none","none",FALSE,"seeds-22-sep-2023","M. H. Nee",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","94012527-1cb8-44de-8ebe-dc70594b2322",NA,NA,NA,NA,"Botany","1228454023","94012527-1cb8-44de-8ebe-dc70594b2322",NA,NA,"F",NA,NA,NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,"17245",NA,NA,"Distrito Federal",NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,"F","ICBN","F",NA,NA,"17245",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Venezuela, Distrito Federal. [LL]",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,"TGN - Centroid","397334","05e4458d-71a2-4022-9090-b8fce639d591","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/179/503/MYRT_psid_frie_1869873.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2514444865","Psidium friedrichsthalianum (O.Berg) Nied.",-6.75,147,"cdc,cucdmis,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.486+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1978,11,30,"1978-11-30",334,334,NA,"2024-07-18T23:54:19.486+00:00",NA,FALSE,"L.2518990@BRAHMS","none","none",FALSE,NA,"Wiakabu J; Lelean Y",NA,"WGS84","Magnoliopsida","ZZ","none","none",NA,"unknown or invalid","EUROPE","Naturalis Biodiversity Center","L.2518990@BRAHMS",NA,NA,NA,NA,"Botany","2514444865","https://data.biodiversitydata.nl/naturalis/specimen/L.2518990",NA,"L.2518990",NA,NA,NA,NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Wiakabu, J; Lelean, Y LAE 72360",NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,"none",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518990/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"1228422673","Psidium friedrichsthalianum (O.Berg) Nied.",9.15,-79.83,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:49.642+00:00",313,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Canal Zone",1971,8,5,"1971-08-05",217,217,"2023-08-31T17:09:00.000+00:00","2024-01-25T10:59:49.642+00:00",NA,FALSE,"29a5e1ea-ae3c-4202-a72d-71a43c657bc0","none","none",TRUE,"seeds-22-sep-2023","R. B. Foster",NA,"WGS84","Magnoliopsida","PA","none","none","LATIN_AMERICA","Panama","NORTH_AMERICA","The Field Museum of Natural History","29a5e1ea-ae3c-4202-a72d-71a43c657bc0",NA,NA,NA,NA,"Botany","1228422673","29a5e1ea-ae3c-4202-a72d-71a43c657bc0",NA,NA,"F",NA,NA,NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,"2360",NA,NA,"Barro Colorado Island",NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,"F","ICBN","F",NA,NA,"2360",NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America, Panama, Canal Zone, Barro Colorado Island. [LL]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"207827","ff9f0797-b065-41b5-a6c7-24196207af87","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/175/993/MYRT_psid_frie_1758820.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"122993114","Psidium friedrichsthalianum (O.Berg) Nied.",44.7316,-93.178,"cdc,gass84,cdumi,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:25.175+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1969,3,10,"1969-03-10",69,69,NA,"2024-01-24T21:05:25.175+00:00",NA,FALSE,"19898562-A38D-4AD7-8F95-02C6AF4C8584","none","none",FALSE,NA,"W. T. Gillis",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"19898562-A38D-4AD7-8F95-02C6AF4C8584",NA,NA,NA,NA,"Herbarium","122993114","19898562-A38D-4AD7-8F95-02C6AF4C8584",NA,"3683","FTG",NA,NA,NA,"169211","Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,"7641",NA,NA,NA,NA,NA,NA,NA,NA,"Plantae | Magnoliophyta | Myrtaceae",NA,NA,NA,"urn:lsid:biocol.org:col:15568","ICN",NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,"United States of America",NA,NA,"USFWI",NA,NA,"GEOLocate",NA,NA,NA,NA,NA,NA,"en","2021-07-20 08:49:40.62",NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/3683.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"3819869301","Psidium friedrichsthalianum (O.Berg) Nied.",-9.79,-65.333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:24.088+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,3000,"SOUTH_AMERICA","Pando",1968,7,20,"1968-07-20",202,202,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:24.088+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29779576",FALSE,"29779576","none","none",FALSE,NA,"Prance, G. T. et al.",NA,"WGS84","Magnoliopsida","BO","none","none","LATIN_AMERICA","Bolivia (Plurinational State of)","NORTH_AMERICA",NA,"29779576",NA,NA,NA,NA,"Plants","3819869301","b5bf85ee-765f-441b-baa8-bec89f0fe1e5","34288","ASU0313828","ASU",NA,"photo specimen; shrub 4 m tall, fruits green",NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","6204","forest on terra firme","b5bf85ee-765f-441b-baa8-bec89f0fe1e5","W bank of Rio Madeira, 12 km above Abuna~",NA,"MICH","http://creativecommons.org/licenses/by-nc/3.0/","Landrum",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/202206/MICH-V-1658996-to_post_1654350382_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228438837","Psidium friedrichsthalianum (O.Berg) Nied.",14.7167,-87.6,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:17.004+00:00",313,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Comayagua",1956,5,20,"1956-05-20",141,141,"2023-08-31T17:28:00.000+00:00","2024-01-25T11:00:17.004+00:00",NA,FALSE,"89341647-9c5f-438d-a451-0e47649cb9ae","none","none",FALSE,"seeds-22-sep-2023","A. Molina R.",NA,"WGS84","Magnoliopsida","HN","none","none","LATIN_AMERICA","Honduras","NORTH_AMERICA","The Field Museum of Natural History","89341647-9c5f-438d-a451-0e47649cb9ae",NA,NA,NA,NA,"Botany","1228438837","89341647-9c5f-438d-a451-0e47649cb9ae",NA,NA,"F",NA,NA,NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,"7056",NA,NA,"La Libertad",NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,"F","ICBN","F",NA,NA,"7056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America, Honduras, Comayagua, La Libertad. [LL]",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,"TGN - Centroid","397335","0f6cf806-a395-4fba-b05f-a69a8fa294bf","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/172/730/MYRT_psid_frie_1569353.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270480425","Psidium friedrichsthalianum (O.Berg) Nied.",15.35,-92.65,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.744+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,10000,"NORTH_AMERICA","Chiapas",1949,11,3,"1949-11-03",307,307,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.744+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124503",FALSE,"1124503","none","none",TRUE,NA,"Matuda",NA,"WGS84","Magnoliopsida","MX","none","none","LATIN_AMERICA","Mexico","NORTH_AMERICA",NA,"1124503",NA,NA,NA,NA,"Plants","2270480425","13d99516-7039-417d-a830-06a7ccb4d0a5","34288","ASU0007287","ASU",NA,"guayaba simaron",NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","18733",NA,"13d99516-7039-417d-a830-06a7ccb4d0a5","Rancho Tirso Acacoyagua",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,"fl",NA,NA,NA,NA,NA,"179001",NA,NA,NA,NA,NA,NA,NA,NA,"Velia","reviewed - high confidence",NA,"georef batch tool 2013-04-03; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0007/ASU0007287_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228372294","Psidium friedrichsthalianum (O.Berg) Nied.",3.8811,-72.8667,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:12.486+00:00",313,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1947,12,9,"1947-12-09",343,343,"2023-03-02T21:20:00.000+00:00","2024-01-25T11:00:12.486+00:00",NA,FALSE,"252d1568-d6ee-4810-9973-302b8cc14f18","none","none",FALSE,"seeds-22-sep-2023","F. A. Barkley & G. Gutiérrez V.",NA,"WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","The Field Museum of Natural History","252d1568-d6ee-4810-9973-302b8cc14f18",NA,NA,NA,NA,"Botany","1228372294","252d1568-d6ee-4810-9973-302b8cc14f18",NA,"V0121113F","F",NA,NA,NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,"1762",NA,NA,"Colombia",NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,"F","ICBN","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Colombia. [LL]",NA,NA,NA,NA,"cf.","Getty Thesaurus of Geographic Names (TGN)",NA,NA,"TGN - Country Centroid","2761863","1fd333ff-bf8d-48e8-834a-58084c1258b1","http://fieldmuseum.org/about/copyright-information",NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/565/V0121113F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
