"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","networkKeys","elevation","elevationAccuracy","institutionKey","collectionKey","recordNumber","municipality","fieldNotes","occurrenceRemarks","bibliographicCitation","informationWithheld","otherCatalogNumbers","institutionID","locality","gadm","dynamicProperties","identificationQualifier","habitat","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","county","reproductiveCondition","associatedTaxa","individualCount","higherGeography","nomenclaturalCode","verbatimElevation","associatedOccurrences","georeferenceProtocol","lifeStage","fieldNumber","organismID","locationID","ownerInstitutionCode","accessRights","georeferenceSources","nomenclaturalStatus","type","georeferenceRemarks","georeferencedBy","georeferenceVerificationStatus","preparations","georeferencedDate","language","locationRemarks","identificationRemarks","recordedByIDs.type","recordedByIDs.value","infraspecificEpithet","typeStatus","island","islandGroup","disposition","eventID","media_url","license"
"1228409846","Siphoneugena dussii (Krug & Urb.) Proença",-5,-78,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:15.678+00:00",313,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC","1997-01-01T00:00:00","SOUTH_AMERICA","Amazonas",1994,7,31,"1994-07-31",212,212,"2023-08-31T17:09:00.000+00:00","2024-01-25T11:00:15.678+00:00",NA,FALSE,"b7c2e717-d22c-4769-9da2-41dcfa4e7903","none","none",FALSE,"seeds-22-sep-2023","H. Beltrán S.","B. K. Holst","WGS84","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","The Field Museum of Natural History","b7c2e717-d22c-4769-9da2-41dcfa4e7903",NA,NA,NA,"Botany","1228409846","b7c2e717-d22c-4769-9da2-41dcfa4e7903",NA,NA,"F",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,"1485",NA,NA,NA,NA,NA,NA,"F","Amazonas",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,NA,NA,"South America, Peru, Amazonas. [LL]","ICBN",NA,NA,"TGN - Centroid","Flowering","1485","303446","8684464a-f500-440d-a79c-730a6bfe3686","F","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/192/432/MYRT_siph_duss_per_2178686.jpg","Usage Conditions Apply"
"1259766754","Siphoneugena dussii (Krug & Urb.) Proença",-3.87833,-78.43,"gass84,colmano,inmafu,diffown","e053ff53-c156-4e2e-b9b5-4462e9625424","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:32:16.663+00:00","2024-08-02T19:57:44.045+00:00",102,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC","1997-01-01T00:00:00","SOUTH_AMERICA","Amazonas",1994,7,30,"1994-07-30",211,211,"2013-10-16T05:39:00.000+00:00","2024-08-02T19:57:44.045+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:2451456","none","none",FALSE,"Tropicos","Hamilton Beltrán|Robin B. Foster","B. Holst (SEL)","WGS84","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:2451456",NA,NA,NA,"Tropicos","1259766754","urn:catalog:MO:Tropicos:2451456","22103279","2451456","F",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,NA,2150,NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,"Beltrán 1485",NA,NA,NA,"http://www.tropicos.org/Specimen/2451456",NA,NA,NA,"Cordillera del Cóndor. Cima del ""tepui"" Cerro Machinaza. Cabeceras del Río Comainas. Meseta de roca arenosa con capa de humus. Mosáico de arbustos esclerófilos hasta 5 m y áreas extensas de herbazales arrosetadas mezcladas con subarbustos.",NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859","Condorcanqui",NA,NA,NA,NA,"ICNafp",NA,NA,NA,NA,"11",NA,NA,"MOBOT",NA,NA,"No opinion","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100883000/551848D9-8C2D-45A4-8402-7A3EC002732A.jpg","Usage Conditions Apply"
"912079490","Siphoneugena dussii (Krug & Urb.) Proença",-13.35,-41.833333,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:20.465+00:00",407,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1994,12,30,"1994-12-30T00:00",364,364,NA,"2024-08-02T01:14:20.465+00:00",NA,FALSE,"K000001773","none","none",FALSE,NA,"Ganev, W.","Stadnik, A.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"K000001773",NA,NA,NA,"Herbarium","912079490","http://specimens.kew.org/herbarium/K000001773",NA,"K000001773","K",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"2742","Abaíra",NA,NA,NA,NA,NA,NA,"Campos do Virassaia.",NA,NA,NA,"Campo rupestre. Solo arenoso com rochas.",NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,"Abaíra",NA,NA,NA,"Label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/12131a0de28ce1d798d22d39b17344c4.jpg","Usage Conditions Apply"
"2270467365","Siphoneugena dussii (Krug & Urb.) Proença",10.5483,-66.8883,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.821+00:00",276,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Distrito Capital",1992,2,21,"1992-02-21",52,52,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.821+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111131",FALSE,"1111131","none","none",FALSE,NA,"W. Meir","B.K. Holst, 1994.","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"1111131",NA,NA,NA,"Plants","2270467365","f7fae8a3-19ab-49c4-a8c7-6ca768ce1d70","48269","ASU0015654","ASU",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,NA,1975,25,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","1737",NA,NA,"Arbusto; nervios laterales no prominentes; hojas acuminatas.",NA,NA,"205292",NA,"Fila del Avila. entre bifrucacion de la carretera a La Chivera (Galipan) y el puesto de guardaparques 'Fila del Avila'; lado norte.",NA,NA,NA,"Al borde de selva nublada perturbada.","f7fae8a3-19ab-49c4-a8c7-6ca768ce1d70","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Siphoneugena","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015654_lg.jpg","Usage Conditions Apply"
"2270467286","Siphoneugena dussii (Krug & Urb.) Proença",10.5367,-66.9067,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.781+00:00",276,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Distrito Capital",1992,8,22,"1992-08-22",235,235,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.781+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111132",FALSE,"1111132","none","none",FALSE,NA,"W. Meir","B.K. Holst, 1994.","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"1111132",NA,NA,NA,"Plants","2270467286","f31fc6ba-ef94-436a-9379-dd0f2072383a","48269","ASU0015655","ASU",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,NA,1925,25,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","2651",NA,NA,"Arbol pequeno con frutos inmaduros de color verde. haz muy brillante.",NA,NA,"205289",NA,"Entre Picacho de Galipan y Boca de Tigre.",NA,NA,NA,"En selva nublada secundaria.","f31fc6ba-ef94-436a-9379-dd0f2072383a","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Siphoneugena","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015655_lg.jpg","Usage Conditions Apply"
"2270467263","Siphoneugena dussii (Krug & Urb.) Proença",10.55,-66.8583,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:09.050+00:00",276,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Distrito Capital",1991,10,26,"1991-10-26",299,299,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:09.050+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111130",FALSE,"1111130","none","none",FALSE,NA,"W. Meir","B.K. Holst, 1994.","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"1111130",NA,NA,NA,"Plants","2270467263","d0b362b9-f4fb-4d3d-bffd-0d2d4b14dd3c","48269","ASU0015653","ASU",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,NA,2290,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","666",NA,NA,"Arbusto; botones de las inflorescencias de color purpura oscura cerca de Lagunazo.",NA,NA,"205294",NA,"Cordillera de la Costa: Fila Maestra, a lolargo de la pica Hotel Humbolt- Pico Occidental.",NA,NA,NA,"Subparamo.","d0b362b9-f4fb-4d3d-bffd-0d2d4b14dd3c","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Siphoneugena","a2e32c87-d320-4a01-bafd-a9182ae2e191","Miranda","flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015653_lg.jpg","Usage Conditions Apply"
"2235984317","Siphoneugena dussii (Krug & Urb.) Proença",9.42,-70.33,"gass84,txmathi,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:23.580+00:00",403,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Trujillo",1990,11,2,"1990-11-02",306,306,"2024-01-02T16:05:00.000+00:00","2024-08-02T12:41:23.580+00:00",NA,FALSE,"http://n2t.net/ark:/65665/38b95bfb8-b13a-4789-91ec-c709b755986a","none","none",TRUE,"NMNH Extant Biology","L. J. Dorr & L. C. Barnett",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/38b95bfb8-b13a-4789-91ec-c709b755986a",NA,NA,NA,"US","2235984317","http://n2t.net/ark:/65665/38b95bfb8-b13a-4789-91ec-c709b755986a",NA,"US 3311022","US",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",2000,200,"be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","DORR7615",NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:15463","Limites Distr. Boconó y Distr. Trujillo. Quebrada La Honda, SW of Arbol Redondo on the Boconó-Flor de Patria road.",NA,NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,1,"South America - Neotropics, Venezuela, Trujillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m360a89525-6187-4743-a3f9-d99521f422ed","Usage Conditions Apply"
"1228365631","Siphoneugena dussii (Krug & Urb.) Proença",-22,-42.5,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:46.923+00:00",313,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Rio de Janeiro",1988,9,26,"1988-09-26",270,270,"2023-03-02T20:06:00.000+00:00","2024-01-25T10:59:46.923+00:00",NA,FALSE,"1b6b6580-95cb-4ec7-841b-ebcaa89d6f77","none","none",FALSE,"seeds-22-sep-2023","H. C. de Lima",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The Field Museum of Natural History","1b6b6580-95cb-4ec7-841b-ebcaa89d6f77",NA,NA,NA,"Botany","1228365631","1b6b6580-95cb-4ec7-841b-ebcaa89d6f77",NA,"V0120577F","F",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,"3426",NA,NA,NA,NA,NA,NA,"F","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,NA,NA,"South America, Brazil, Rio de Janeiro. [LL]","ICBN",NA,NA,"TGN - Centroid",NA,NA,"2764698","a584b527-737d-4839-a23f-faf5f9adeb7c","F","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/038/V0120577F.jpg","Usage Conditions Apply"
"1228279508","Siphoneugena dussii (Krug & Urb.) Proença",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:55.426+00:00",313,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1988,10,16,"1988-10-16",290,290,"2023-03-01T20:04:00.000+00:00","2024-01-25T10:59:55.426+00:00",NA,FALSE,"cff5032a-3edc-4262-889a-0c0ce4491b81","none","none",FALSE,"seeds-22-sep-2023","R. L. Liesner",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","cff5032a-3edc-4262-889a-0c0ce4491b81",NA,NA,NA,"Botany","1228279508","cff5032a-3edc-4262-889a-0c0ce4491b81",NA,"V0138804F","F",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,"24978",NA,NA,NA,NA,NA,NA,"F","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,NA,NA,"South America, Venezuela. [LL]","ICBN",NA,NA,"TGN - Country Centroid",NA,NA,"2764686","7611eec5-8b61-4234-809b-7f0e6d1f5724","F","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/820/V0138804F.jpg","Usage Conditions Apply"
"2515597755","Siphoneugena dussii (Krug & Urb.) Proença",5.7,-66.15833,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:59.453+00:00",270,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1987,3,3,"1987-03-03",62,62,NA,"2024-07-18T23:54:59.453+00:00",NA,FALSE,"U.1452031@BRAHMS","none","none",TRUE,NA,"Holst BK; Liesner RL",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","EUROPE","Naturalis Biodiversity Center","U.1452031@BRAHMS",NA,NA,NA,"Botany","2515597755","https://data.biodiversitydata.nl/naturalis/specimen/U.1452031",NA,"U.1452031",NA,NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Holst, BK; Liesner, RL 3303",NA,NA,NA,NA,NA,NA,"Naturalis Biodiversity Center","Terr. Fed. Amazonas: Dpto. Atures. Valley of Rio Coro-Coro, W of Serrania de Yutaje. 1200m. Sandstone plateau W of River valley.",NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1452031/format/large","Usage Conditions Apply"
"2517493994","Siphoneugena dussii (Krug & Urb.) Proença",5.7,-66.15833,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:24.486+00:00",270,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1987,3,6,"1987-03-06",65,65,NA,"2024-07-18T23:56:24.486+00:00",NA,FALSE,"U.1452032@BRAHMS","none","none",TRUE,NA,"Holst BK; Liesner RL",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","EUROPE","Naturalis Biodiversity Center","U.1452032@BRAHMS",NA,NA,NA,"Botany","2517493994","https://data.biodiversitydata.nl/naturalis/specimen/U.1452032",NA,"U.1452032",NA,NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Holst, BK; Liesner, RL 3335",NA,NA,NA,NA,NA,NA,"Naturalis Biodiversity Center","Terr. Fed. Amazonas: Dpto. Atures. Valley of Rio Coro-Coro, W of Serrania de Yutaje. 1200m. Sandstone plateau W of River valley.",NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1452032/format/large","Usage Conditions Apply"
