"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","informationWithheld","occurrenceRemarks","iucnRedListCategory","gadm","distanceFromCentroidInMeters","identificationRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","networkKeys","elevation","recordNumber","habitat","georeferenceProtocol","locality","eventRemarks","higherClassification","higherGeography","municipality","institutionKey","institutionID","nomenclaturalCode","county","language","type","reproductiveCondition","dynamicProperties","verbatimElevation","nomenclaturalStatus","ownerInstitutionCode","bibliographicCitation","collectionID","preparations","disposition","locationRemarks","previousIdentifications","collectionKey","otherCatalogNumbers","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","georeferenceSources","lifeStage","fieldNumber","organismID","locationID","accessRights","individualCount","associatedTaxa","elevationAccuracy","georeferencedBy","georeferenceVerificationStatus","island","verbatimTaxonRank","associatedOccurrences","eventID","georeferenceRemarks","identificationQualifier","georeferencedDate","establishmentMeans","typeStatus","materialSampleID","verbatimIdentification","fieldNotes","typifiedName","media_url","license"
"1930652956","Calyptranthes chytraculia (L.) Sw.",18.268306,-78.347242,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:40.159+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181268,6,7707728,220,690,5014,3173889,10750299,10750299,"Myrcia chytraculia (L.) A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1908,3,12,"1908-03-12",72,72,NA,"2024-07-21T05:14:40.159+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1676657",FALSE,"cc19dff1-3797-4057-9424-218f39091d79","none","none",FALSE,"Vascular plants","N. L. Britton",NA,"WGS84","Magnoliopsida","JM","none","none","LATIN_AMERICA","Jamaica","NORTH_AMERICA","The New York Botanical Garden","cc19dff1-3797-4057-9424-218f39091d79",NA,"12/3/1908",NA,"NY","1930652956","cc19dff1-3797-4057-9424-218f39091d79",NA,"1434738","NY",NA,NA,NA,"Calyptranthes chytraculia (L.) Sw.",NA,"Collection and locality information entered from collector's fieldbook, not the specimen label.","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2103",NA,"Georeferencing Quick Reference Guide, Version 2012","Negril",NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","sheet",NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"Google Maps (map data 2018); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-11",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/469/892/v-247-01434738.jpg","http://creativecommons.org/licenses/by/4.0/"
"1930647273","Calyptranthes chytraculia (L.) Sw.",18.271389,-77.1375,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:20.194+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181268,6,7707728,220,690,5014,3173889,10750299,10750299,"Myrcia chytraculia (L.) A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA","Saint Ann",1908,4,3,"1908-04-03",94,94,NA,"2024-07-21T05:16:20.194+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1676668",FALSE,"cbb31ded-356c-4183-a582-50a19de7c727","none","none",FALSE,"Vascular plants","N. L. Britton",NA,"WGS84","Magnoliopsida","JM","none","none","LATIN_AMERICA","Jamaica","NORTH_AMERICA","The New York Botanical Garden","cbb31ded-356c-4183-a582-50a19de7c727",NA,"3/4/1908",NA,"NY","1930647273","cbb31ded-356c-4183-a582-50a19de7c727",NA,"1434749","NY",NA,NA,NA,"Calyptranthes chytraculia (L.) Sw.",NA,"Collection and locality information entered from collector's fieldbook, not the specimen label.","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2654",NA,"Georeferencing Quick Reference Guide, Version 2012","Grierfield, wooded hill",NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","sheet",NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"Google Maps (map data 2019); Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-06-03",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/469/903/v-247-01434749.jpg","http://creativecommons.org/licenses/by/4.0/"
"1928347513","Calyptranthes zuzygium (L.) Sw.",18.213069,-77.436862,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:36.768+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1908,9,7,"1908-09-07",251,251,NA,"2024-07-21T05:13:36.768+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677686",FALSE,"28df090b-a034-496b-a632-a2c92bec019c","none","none",FALSE,"Vascular plants","N. L. Britton",NA,"WGS84","Magnoliopsida","JM","none","none","LATIN_AMERICA","Jamaica","NORTH_AMERICA","The New York Botanical Garden","28df090b-a034-496b-a632-a2c92bec019c",NA,"7/9/1908",NA,"NY","1928347513","28df090b-a034-496b-a632-a2c92bec019c",NA,"1435054","NY",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,"Collection and locality information entered from collector's fieldbook, not the specimen label.","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3244",NA,"Georeferencing Quick Reference Guide, Version 2012","Mandeville to Brown's Town",NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","sheet",NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"Google Maps (map data 2019); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-09-19",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/472/549/v-247-01435054.jpg","http://creativecommons.org/licenses/by/4.0/"
"1928641669","Calyptranthes chytraculia (L.) Sw.",17.960523,-76.334296,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:41.194+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181268,6,7707728,220,690,5014,3173889,10750299,10750299,"Myrcia chytraculia (L.) A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA","Saint Thomas",1908,9,16,"1908-09-16",260,260,NA,"2024-07-21T05:13:41.194+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1676689",FALSE,"3dc7dafc-7ab1-40cd-a151-07ff82dec2db","none","none",FALSE,"Vascular plants","N. L. Britton",NA,"WGS84","Magnoliopsida","JM","none","none","LATIN_AMERICA","Jamaica","NORTH_AMERICA","The New York Botanical Garden","3dc7dafc-7ab1-40cd-a151-07ff82dec2db",NA,"16/09/1908",NA,"NY","1928641669","3dc7dafc-7ab1-40cd-a151-07ff82dec2db",NA,"1434770","NY",NA,NA,NA,"Calyptranthes chytraculia (L.) Sw.",NA,"Collection and locality information entered from collector's fieldbook, not the specimen label.","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3588",NA,"Georeferencing Quick Reference Guide, Version 2012","Devils River",NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","sheet",NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"Google Maps (map data 2019); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-07-08",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/469/924/v-247-01434770.jpg","http://creativecommons.org/licenses/by/4.0/"
"912286349","Calyptranthes chytraculia (L.) Sw.",17.933334,-76.333333,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.439+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181268,6,7707728,220,690,5014,3173889,10750299,10750299,"Myrcia chytraculia (L.) A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1908,9,15,"1908-09-15T00:00",259,259,NA,"2024-08-02T01:14:34.439+00:00",NA,FALSE,"K000330960","none","none",TRUE,NA,"Harris, W.; Britton, N.L.",NA,"WGS84","Magnoliopsida","JM","none","none","LATIN_AMERICA","Jamaica","EUROPE",NA,"K000330960",NA,NA,NA,"Herbarium","912286349","http://specimens.kew.org/herbarium/K000330960",NA,"K000330960","K",NA,NA,NA,"Calyptranthes chytraculia (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"10557",NA,"Map estimate","Bath to Luma Luma Pass.","Shrub.","Myrtaceae",NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/9659a038fde72ce672e2b55d601c4019.jpg","http://creativecommons.org/licenses/by/4.0/"
"912286453","Calyptranthes zuzygium (L.) Sw.",18.066667,-76.666667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:22.219+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1907,12,2,"1907-12-02T00:00",336,336,NA,"2024-08-02T01:15:22.219+00:00",NA,FALSE,"K000331074","none","none",TRUE,NA,"Harris, W.",NA,"WGS84","Magnoliopsida","JM","none","none","LATIN_AMERICA","Jamaica","EUROPE",NA,"K000331074",NA,NA,NA,"Herbarium","912286453","http://specimens.kew.org/herbarium/K000331074",NA,"K000331074","K",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"10022",NA,"Gazetteer","Iron Face, Chester Vale",NA,"Myrtaceae",NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/47a0c32f54c6cb26422cd0227c91eb95.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929103971","Calyptranthes zuzygium (L.) Sw.",18.083866,-76.676655,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:51.913+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1906,9,10,"1906-09-10",253,253,NA,"2024-07-21T05:13:51.913+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677668",FALSE,"5e813eef-8ec7-4d9e-8492-f9dec26d6c8e","none","none",FALSE,"Vascular plants","N. L. Britton",NA,"WGS84","Magnoliopsida","JM","none","none","LATIN_AMERICA","Jamaica","NORTH_AMERICA","The New York Botanical Garden","5e813eef-8ec7-4d9e-8492-f9dec26d6c8e",NA,"10 Sep 1906",NA,"NY","1929103971","5e813eef-8ec7-4d9e-8492-f9dec26d6c8e",NA,"1435036","NY",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"351",NA,"Georeferencing Quick Reference Guide, Version 2012","Chestervale - Silver Hill Gap",NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","sheet",NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"Google Maps (map data 2019); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-03-14",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/472/531/v-247-01435036.jpg","http://creativecommons.org/licenses/by/4.0/"
"1930253148","Calyptranthes zuzygium (L.) Sw.",18.030761,-76.746867,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:32.123+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1906,9,11,"1906-09-11",254,254,NA,"2024-07-21T05:14:32.123+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677676",FALSE,"afd8defb-54c4-4a62-b0e0-369c652881dc","none","none",FALSE,"Vascular plants","N. L. Britton",NA,"WGS84","Magnoliopsida","JM","none","none","LATIN_AMERICA","Jamaica","NORTH_AMERICA","The New York Botanical Garden","afd8defb-54c4-4a62-b0e0-369c652881dc",NA,"11 Sep 1906",NA,"NY","1930253148","afd8defb-54c4-4a62-b0e0-369c652881dc",NA,"1435044","NY",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"364",NA,"Georeferencing Quick Reference Guide, Version 2012","Mona Hill",NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","sheet",NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"Google Maps (map data 2019); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-09-18",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/472/539/v-247-01435044.jpg","http://creativecommons.org/licenses/by/4.0/"
"912286472","Calyptranthes zuzygium (L.) Sw.",25.016667,-77.516667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:21.932+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1904,9,13,"1904-09-13T00:00",257,257,NA,"2024-08-02T01:15:21.932+00:00",NA,FALSE,"K000331073","none","none",TRUE,NA,"Britton, N.L.; Brace, L.J.K.",NA,"WGS84","Magnoliopsida","BS","none","none","LATIN_AMERICA","Bahamas","EUROPE",NA,"K000331073",NA,NA,NA,"Herbarium","912286472","http://specimens.kew.org/herbarium/K000331073",NA,"K000331073","K",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"742","Coppice","Gazetteer","Coppice, Waterloo",NA,"Myrtaceae",NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/729a7c9095589e350c93e838fdbfa1dd.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929780528","Calyptranthes zuzygium (L.) Sw.",19.763597,-72.425714,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:16.600+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1903,8,4,"1903-08-04",216,216,NA,"2024-07-21T05:14:16.600+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677663",FALSE,"8e86f229-e8c1-4f3d-8f7e-0a9c1b58b4b4","none","none",FALSE,"Vascular plants","G. V. Nash",NA,"WGS84","Magnoliopsida","HT","none","none","LATIN_AMERICA","Haiti","NORTH_AMERICA","The New York Botanical Garden","8e86f229-e8c1-4f3d-8f7e-0a9c1b58b4b4",NA,"04 Aug 1903",NA,"NY","1929780528","8e86f229-e8c1-4f3d-8f7e-0a9c1b58b4b4",NA,"1435031","NY",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"146",NA,"Georeferencing Quick Reference Guide, Version 2012","Bayeux, near Port Margot.",NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"en","PhysicalObject",NA,NA,"0 ft",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","sheet",NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"Google Maps (map data 2019); Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-07-08",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/472/526/v-247-01435031.jpg","http://creativecommons.org/licenses/by/4.0/"
"1931064791","Calyptranthes zuzygium (L.) Sw.",19.820666,-72.480035,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:46.188+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1903,8,14,"1903-08-14",226,226,NA,"2024-07-21T05:14:46.188+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677662",FALSE,"e93f37db-0869-4467-9dd8-b3c88d336fc1","none","none",FALSE,"Vascular plants","G. V. Nash",NA,"WGS84","Magnoliopsida","HT","none","none","LATIN_AMERICA","Haiti","NORTH_AMERICA","The New York Botanical Garden","e93f37db-0869-4467-9dd8-b3c88d336fc1",NA,"14 Aug 1903",NA,"NY","1931064791","e93f37db-0869-4467-9dd8-b3c88d336fc1",NA,"1435030","NY",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"407",NA,"Georeferencing Quick Reference Guide, Version 2012","Bayeux to Borgne. Sea level",NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,"en","PhysicalObject",NA,NA,"[about] 0 ft",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","sheet",NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"Google Maps (map data 2019); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019-08-22",NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/472/525/v-247-01435030.jpg","http://creativecommons.org/licenses/by/4.0/"
"912286464","Calyptranthes zuzygium (L.) Sw.",12.05,-61.75,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.513+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1898,3,25,"1898-03-25T00:00",84,84,NA,"2024-08-02T01:14:34.513+00:00",NA,FALSE,"K000331081","none","none",FALSE,NA,"Broadway, W.E.",NA,"WGS84","Magnoliopsida","GD","none","none","LATIN_AMERICA","Grenada","EUROPE",NA,"K000331081",NA,NA,NA,"Herbarium","912286464","http://specimens.kew.org/herbarium/K000331081",NA,"K000331081","K",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"1531",NA,"Map estimate","Botanic Garden","Shrub near large summer house, on orchard.","Myrtaceae",NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/53744d7ace109717573618af9aae7256.jpg","http://creativecommons.org/licenses/by/4.0/"
