"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","identificationRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","occurrenceRemarks","informationWithheld","projectId","individualCount","elevation","elevationAccuracy","gadm","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","verbatimElevation","collectionID","county","establishmentMeans","georeferencedBy","organismQuantityType","acceptedNameUsage","verbatimSRS","georeferenceRemarks","municipality","verbatimCoordinateSystem","associatedReferences","language","taxonRemarks","vernacularName","otherCatalogNumbers","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","reproductiveCondition","georeferenceVerificationStatus","georeferenceSources","dynamicProperties","bibliographicCitation","fieldNotes","preparations","dataGeneralizations","georeferenceProtocol","organismID","locationID","accessRights","locationRemarks","typeStatus","typifiedName","fieldNumber","disposition","nomenclaturalStatus","eventID","datasetID","footprintSRS","verbatimIdentification","media_url","license"
"2235905334","Myrceugenia exsucca (DC.) O.Berg",-36.92,-72.67,"cucdmis,gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:20.595+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Concepcion",1982,4,5,"1982-04-05",95,95,"2019-02-04T13:34:00.000+00:00","2024-08-02T12:39:20.595+00:00",NA,FALSE,"http://n2t.net/ark:/65665/35fcb578b-451d-4525-9cd0-da2cec51098f","none","none",FALSE,"NMNH Extant Biology","Landrum",NA,"WGS84","Magnoliopsida","PY","none","none","LATIN_AMERICA","Paraguay","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/35fcb578b-451d-4525-9cd0-da2cec51098f",NA,NA,NA,"US","2235905334","http://n2t.net/ark:/65665/35fcb578b-451d-4525-9cd0-da2cec51098f",NA,"US 3064981","US",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","South America, Paraguay, Concepcion","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","4437",NA,"urn:lsid:biocol.org:col:15463",NA,"Puente Cangrejillo ca. 30 km E of Concepcion along rd to Los Angeles.",NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m321cb2c25-5391-4b17-8721-663e05915abe","http://creativecommons.org/publicdomain/zero/1.0/"
"2516314510","Eugenia exsucca DC.",-41.51667,-71.55,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.504+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5419707,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Eugenia","exsucca","SPECIES","SYNONYM","NE",NA,NA,"SOUTH_AMERICA",NA,1979,2,28,"1979-02-28",59,59,NA,"2024-07-18T23:54:19.504+00:00",NA,FALSE,"L.2508153@BRAHMS","none","none",FALSE,NA,"Rahn K; Odum S",NA,"WGS84","Magnoliopsida","AR","none","none","LATIN_AMERICA","Argentina","EUROPE","Naturalis Biodiversity Center","L.2508153@BRAHMS",NA,NA,NA,"Botany","2516314510","https://data.biodiversitydata.nl/naturalis/specimen/L.2508153",NA,"L.2508153",NA,NA,NA,NA,"Eugenia exsucca DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Rahn, K; Odum, S 4596",NA,"Naturalis Biodiversity Center","ICN","Prov. Rio Negro, dep. Bariloche, Lago Steffen, northern bank.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2508153/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2270675359","Myrceugenia exsucca (DC.) O.Berg",-43.25,-73.75,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.860+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1978,2,7,"1978-02-07",38,38,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.860+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764301",FALSE,"764301","none","none",TRUE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764301",NA,NA,NA,"Plants","2270675359","8994177a-db67-4153-b511-60124dfadc91","33064","ASU0043262","ASU",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,"Small tree 3m high at forest's edge.",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","3124","At sea level or slightly above. Evergreen hardwood forest mostly of Myrtaceae.",NA,NA,"Yaldad, about 10km west of Quellon.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","Chiloe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150886","8994177a-db67-4153-b511-60124dfadc91","ecologicallyOccursWith: Pilgerodendron uviferum","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043262_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"4154132545","Myrceugenia exsucca (DC.) O.Berg",-32.066667,-71.516667,"cdc,gass84,iddativ,colmafu,inmafu","9781ce05-2379-4a10-ab3b-c91346510df8","55807027-6d78-46bd-b2cb-301295ee35aa","cb27a4ab-3360-4cf5-b5de-48a06a9c47ae","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T15:23:49.790+00:00","2024-08-01T15:51:15.013+00:00",259,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Coquimbo",1971,6,1,"1971-06-01",152,152,"2023-06-22T09:26:57.000+00:00","2024-08-01T15:51:15.013+00:00","https://cch2.org/portal/collections/individual/index.php?occid=5837428",FALSE,"5837428","none","none",FALSE,NA,"C. Jiles","C. Jiles","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"5837428",NA,"1-VI-1971",NA,"VascularPlants","4154132545","4c0355f6-f5ae-4ced-8202-e33476098672","363792","RSA0513429","RSA",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,"Arbusts de 7-8 m de alto. [Translates to: Tree 7-8 m in height.]",NA,NA,NA,10,NA,NA,NA,NA,"f0478ac0-217e-47a7-b264-24e59dcf19cc","a4814c88-fc5d-4f61-a896-5f342c9c2654","5602",NA,NA,NA,"Depto de Illapel. Palo Colorado.",NA,NA,NA,NA,NA,"10 m s.m.","3818e1d3-b6a4-11e8-b408-001a64db2964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RSA accession: 902401","4c0355f6-f5ae-4ced-8202-e33476098672",NA,"http://creativecommons.org/licenses/by-nc/4.0/","rhaygeena","Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,"herbarium sheet","[Acquisition: 2019-0059]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0513/RSA0513429.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1451072665","Eugenia corralensis Phil.",51.478611,-0.295555,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:40.412+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5419712,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Eugenia","corralensis","SPECIES","SYNONYM","NE",NA,NA,"EUROPE",NA,1967,6,29,"1967-06-29T00:00",180,180,NA,"2024-08-02T01:15:40.412+00:00",NA,FALSE,"K001003311","none","none",FALSE,NA,"Clarke, D.",NA,"WGS84","Magnoliopsida","GB","none","none","EUROPE","United Kingdom of Great Britain and Northern Ireland","EUROPE",NA,"K001003311",NA,NA,NA,"Herbarium","1451072665","http://specimens.kew.org/herbarium/K001003311",NA,"K001003311","K",NA,NA,NA,"Eugenia corralensis Phil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"H2471/67","Originally from Nothofagus danbeyi woodland, Chile.",NA,NA,"Fld. in Arboretum nursery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/061a10620f456395f8e59ee9e69af56d.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228213852","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:49.031+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1958,2,NA,"1958-02",NA,NA,"2023-07-20T21:18:00.000+00:00","2024-01-25T10:59:49.031+00:00",NA,FALSE,"24702bf4-844a-47f8-8119-89015ee3b0c9","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","24702bf4-844a-47f8-8119-89015ee3b0c9",NA,NA,NA,"Botany","1228213852","24702bf4-844a-47f8-8119-89015ee3b0c9",NA,"V0105901F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"4341",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479658","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/870/V0105901F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228431682","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:51.278+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1958,2,NA,"1958-02",NA,NA,"2023-07-20T21:18:00.000+00:00","2024-01-25T10:59:51.278+00:00",NA,FALSE,"75da0641-df49-4580-92da-351ada7f4f11","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","75da0641-df49-4580-92da-351ada7f4f11",NA,NA,NA,"Botany","1228431682","75da0641-df49-4580-92da-351ada7f4f11",NA,"V0105907F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"4342",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479627","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/876/V0105907F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228388753","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:00.951+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1958,2,NA,"1958-02",NA,NA,"2023-07-20T21:18:00.000+00:00","2024-01-25T11:00:00.951+00:00",NA,FALSE,"d9f72bdb-2f5d-42a4-ac8c-ad56fe563fe0","none","none",TRUE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","d9f72bdb-2f5d-42a4-ac8c-ad56fe563fe0",NA,NA,NA,"Botany","1228388753","d9f72bdb-2f5d-42a4-ac8c-ad56fe563fe0",NA,"V0105886F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"4350",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479692","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/855/V0105886F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228627484","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:47.005+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1957,2,NA,"1957-02",NA,NA,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:47.005+00:00",NA,FALSE,"2a1f380b-81c4-4afc-8d6b-d954ffc45151","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","2a1f380b-81c4-4afc-8d6b-d954ffc45151",NA,NA,NA,"Botany","1228627484","2a1f380b-81c4-4afc-8d6b-d954ffc45151",NA,"V0105926F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"4333",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479623","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/896/V0105926F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228619970","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:01.936+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1957,2,4,"1957-02-04",35,35,"2023-07-20T21:18:00.000+00:00","2024-01-25T11:00:01.936+00:00",NA,FALSE,"f37cc321-88f4-4375-b5de-565b28748fca","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","f37cc321-88f4-4375-b5de-565b28748fca",NA,NA,NA,"Botany","1228619970","f37cc321-88f4-4375-b5de-565b28748fca",NA,"V0105915F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"43332",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479637","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/885/V0105915F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228439864","Myrceugenia exsucca (DC.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:15.883+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1948,3,13,"1948-03-13",73,73,"2023-07-20T21:18:00.000+00:00","2024-01-25T11:00:15.883+00:00",NA,FALSE,"74706130-4407-4628-9568-8bb32046aa86","none","none",FALSE,"seeds-22-sep-2023","G. Looser",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","74706130-4407-4628-9568-8bb32046aa86",NA,NA,NA,"Botany","1228439864","74706130-4407-4628-9568-8bb32046aa86",NA,"V0105894F","F",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"5461",NA,"F","ICBN","Chile",NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,"TGN - Country Centroid","2479703","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/863/V0105894F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
