"key","scientificName","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","dynamicProperties","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","name","decimalLatitude","decimalLongitude","geodeticDatum","occurrenceRemarks","identificationQualifier","dateIdentified","elevation","references","habitat","verbatimEventDate","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","verbatimElevation","higherClassification","collectionID","nomenclaturalCode","county","georeferenceRemarks","individualCount","nomenclaturalStatus","fieldNumber","type","ownerInstitutionCode","bibliographicCitation","elevationAccuracy","georeferenceProtocol","eventRemarks","higherGeography","infraspecificEpithet","organismID","locationID","accessRights","georeferenceSources","verbatimTaxonRank","reproductiveCondition","associatedOccurrences","lifeStage","preparations","language","georeferencedDate","coordinateUncertaintyInMeters","georeferencedBy","verbatimLocality","identificationID","identificationRemarks","typeStatus","disposition","projectId","programmeAcronym","locationRemarks","datasetID","media_url","license"
"1928079282","Calyptranthes speciosa Sagot","gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:27.711+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Pará",NA,1987,10,28,"1987-10-28",301,301,NA,"2024-07-21T05:13:27.711+00:00",FALSE,"161332fc-12bb-477a-bd6f-e1bbf6f941be","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"H. T. Beck","B. K. Holst","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","209","161332fc-12bb-477a-bd6f-e1bbf6f941be","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Ilha de Marajó. Rio Anajás","NY","1928079282","161332fc-12bb-477a-bd6f-e1bbf6f941be","02282452","NY",NA,"Calyptranthes speciosa Sagot",-1,-50.166667,"WGS84",NA,NA,"2013-01-01T00:00:00",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1335349","Terra firme forest.","28 Oct 1987",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1414/325/02282452.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930336938","Calyptranthes speciosa Sagot","gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:32.004+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Pará",NA,1987,11,14,"1987-11-14",318,318,NA,"2024-07-21T05:14:32.004+00:00",FALSE,"b5c5d871-668c-4b22-985a-8bf473be18c1","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"A. S. Tavares","B. K. Holst","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","374","b5c5d871-668c-4b22-985a-8bf473be18c1","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Ilha de Marajó, rio Cururu, afl. do rio Anajás.","NY","1930336938","b5c5d871-668c-4b22-985a-8bf473be18c1","01418615","NY",NA,"Calyptranthes speciosa Sagot",-0.616667,-50.166667,"WGS84",NA,NA,"1996-01-01T00:00:00",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1335346",NA,"14 Nov 1987",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/450/892/v-247-01418615.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1456356689","Myrcia neospeciosa A.R.Lourenço & E.Lucas","gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:02.451+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10825908,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Myrcia","neospeciosa","SPECIES","ACCEPTED","LC","SOUTH_AMERICA",NA,NA,1986,1,14,"1986-01-14",14,14,"2023-11-08T09:36:00.000+00:00","2024-08-02T12:40:02.451+00:00",FALSE,"http://n2t.net/ark:/65665/3c48a00c0-dfd6-44c5-acd7-616b76eeaf41","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"J.-J. de Granville, C. Feuillet, L. Hollenberg, O. Poncy & M. S. Sangrey",NA,"Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"8670","http://n2t.net/ark:/65665/3c48a00c0-dfd6-44c5-acd7-616b76eeaf41","urn:lsid:biocol.org:col:15463",NA,NA,"Mont Galbao. Secteur Est. Versant Ouest","US","1456356689","http://n2t.net/ark:/65665/3c48a00c0-dfd6-44c5-acd7-616b76eeaf41","US 3134700","US",NA,"Myrcia neospeciosa A.R.Lourenço & E.Lucas",3.6,-53.28,"WGS84",NA,NA,NA,600,NA,"Forêt sur pente","14-Jan-86",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics, French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3e0fa1a56-327c-4e08-9b06-d9d5c98ab9ca","http://creativecommons.org/publicdomain/zero/1.0/"
"2270674382","Calyptranthes speciosa Sagot","cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.606+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Beni",NA,1985,6,10,"1985-06-10",161,161,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.606+00:00",FALSE,"761643","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"149177","J. C. Salomon","L.R. Landrum, 1986.","Magnoliopsida","BO","none","none","LATIN_AMERICA","Bolivia (Plurinational State of)","NORTH_AMERICA",NA,"13911","761643",NA,NA,NA,"Prov. Ballivia. Lower slopes of Serrania Pilon Lajas, 14.3 km N of the bridge over the Rio Quiquibey.","Plants","2270674382","50c0bfff-5fcd-4950-be77-85b763f39825","ASU0009092","ASU",NA,"Calyptranthes speciosa Sagot",-15.3167,-67.05,"WGS84","Tree 5m. Floral parts white.",NA,"1986-01-01T00:00:00",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761643","Moist montane forest with little disturbance on sandstone.",NA,"50c0bfff-5fcd-4950-be77-85b763f39825","47727","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Ballivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009092_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270676173","Calyptranthes speciosa Sagot","cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.511+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Pastaza",NA,1985,8,20,"1985-08-20",232,232,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.511+00:00",FALSE,"761559","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"148814","W. Palacios; David Neill","L.R. Landrum, 1987.","Magnoliopsida","EC","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA",NA,"699","761559",NA,NA,NA,"Prov. Pastaza: Rio Curaray, costado sur, alrededores de Laguna Garzayacu.","Plants","2270676173","5ef0b52a-77de-42f5-ab0a-697d5119b60b","ASU0009095","ASU",NA,"Calyptranthes speciosa Sagot",-1.48333,-76.65,"WGS84","Arbolito delago de 6m de altura; cauliflor, frutos verde-amarillos, un poco fragantes, estipulas arqueadas y tendidas hacia abajo.",NA,"1987-01-01T00:00:00",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761559","Bosque humedo tropical. Bosque primario. Suelo pluvial de mal drenaje.",NA,"5ef0b52a-77de-42f5-ab0a-697d5119b60b","47727","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009095_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270672906","Calyptranthes speciosa Sagot","cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.472+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Pastaza",NA,1985,8,23,"1985-08-23",235,235,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.472+00:00",FALSE,"761718","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"148819","W. Palacios; David Neill","L. R. Landrum","Magnoliopsida","EC","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA",NA,"703","761718",NA,"Arbolito de 3m de alto, delgado; frutos negros.",NA,"Rio Curaray, costado sur, alrededores de Laguna Garzayacu.","Plants","2270672906","fc650980-a12c-4b1e-bddd-014e79ddd28d","ASU0009035","ASU",NA,"Calyptranthes speciosa Sagot",-1.483333,-76.65,"WGS84","Arbolito de 3 m de alto, delgado; frutos negros.",NA,"2011-01-01T00:00:00",250,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761718","Bosque humedo tropical. Bosque primario; lomas pendientes, suelo utisol arcilloso.",NA,"fc650980-a12c-4b1e-bddd-014e79ddd28d","47727","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fruits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009035_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270676780","Calyptranthes speciosa Sagot","cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.496+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Loreto",NA,1984,1,11,"1984-01-11",11,11,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.496+00:00",FALSE,"761756","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"156236","R. Vasquez; N. Jaramillo y S. Espiritu.","L.R. Landrum, 1988.","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,"4863","761756",NA,NA,NA,"Dpto. Loreto: Prov Requena, Yarina (Rio Tapiche)","Plants","2270676780","083845b6-d670-4fdc-a404-05c103f394f4","ASU0009090","ASU",NA,"Calyptranthes speciosa Sagot",-5.08333,-73.8333,"WGS84","Arbusto, 2m, yemas moradas.","cf.","1988-01-01T00:00:00",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761756","Bosque inundable",NA,"083845b6-d670-4fdc-a404-05c103f394f4","47727","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Requena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009090a_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228234783","Calyptranthes speciosa Sagot","gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:50.074+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Amapá",NA,1984,12,12,"1984-12-12",347,347,"2023-03-02T20:15:00.000+00:00","2024-01-25T10:59:50.074+00:00",FALSE,"52769d6b-5e32-4cfb-8f3e-1efa1e609180","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"S. A. Mori",NA,"Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The Field Museum of Natural History","17375","52769d6b-5e32-4cfb-8f3e-1efa1e609180","F",NA,NA,"Amapá","Botany","1228234783","52769d6b-5e32-4cfb-8f3e-1efa1e609180","V0107829F","F",NA,"Calyptranthes speciosa Sagot",1,-52,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","ICBN",NA,NA,NA,NA,NA,NA,"F",NA,NA,"TGN - Centroid",NA,"South America, Brazil, Amapá. [LL]",NA,"2383575","8a5cd581-799b-43f8-8b57-24ee32748662","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/503/517/V0107829F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930699977","Calyptranthes speciosa Sagot","gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:12.025+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Amapá",NA,1984,12,20,"1984-12-20",355,355,NA,"2024-07-21T05:16:12.025+00:00",FALSE,"cf79a846-4cf9-4bf1-8fd3-e9bc5f032151","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"B. V. Rabelo","M. L. Kawasaki","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","3040","cf79a846-4cf9-4bf1-8fd3-e9bc5f032151","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"BR156, road under construction which will connect Macapá with Monte Dourado, 79 km WSW of Macapá, ca. 10 km SW of rio Preto","NY","1930699977","cf79a846-4cf9-4bf1-8fd3-e9bc5f032151","01418616","NY",NA,"Calyptranthes speciosa Sagot",-0.13,-51.8,"WGS84",NA,NA,"1992-01-01T00:00:00",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1671678",NA,"20 Dec 1984",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Mazagão Mun.",NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,"Other collections",NA,NA,NA,NA,NA,NA,"From another label",NA,NA,NA,NA,"sheet","en","2016-08-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/450/893/v-247-01418616.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2235781228","Myrcia neospeciosa A.R.Lourenço & E.Lucas","gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:43.481+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10825908,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Myrcia","neospeciosa","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Madre de Dios",NA,1983,9,NA,"1983-09",NA,NA,"2024-07-09T16:45:00.000+00:00","2024-08-02T12:38:43.481+00:00",FALSE,"http://n2t.net/ark:/65665/31adda60b-c1c4-486e-8c93-ac3728213009","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"J. C. Sacco & R. Sacco",NA,"Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,"70","http://n2t.net/ark:/65665/31adda60b-c1c4-486e-8c93-ac3728213009","urn:lsid:biocol.org:col:15463",NA,NA,"Lowland terre firme forest, Explorer's Inn, near the confluence of Rio Tambopata and Rio La Torre, 39 km. SW. of Puerto Moldonado.","US","2235781228","http://n2t.net/ark:/65665/31adda60b-c1c4-486e-8c93-ac3728213009","US 3120969","US",NA,"Myrcia neospeciosa A.R.Lourenço & E.Lucas",-12.83,-69.33,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics, Peru, Madre de Dios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m39961671f-4fef-447a-8a87-5ace252826ff","http://creativecommons.org/publicdomain/zero/1.0/"
"1456296973","Myrcia neospeciosa A.R.Lourenço & E.Lucas","gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:34.983+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10825908,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Myrcia","neospeciosa","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Amazonas",NA,1981,2,24,"1981-02-24",55,55,"2023-11-08T10:03:00.000+00:00","2024-08-02T12:41:34.983+00:00",FALSE,"http://n2t.net/ark:/65665/3a8c2f309-7ad1-4a72-b1b4-4796fe5b19c2","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"F. Guánchez M.",NA,"Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"765","http://n2t.net/ark:/65665/3a8c2f309-7ad1-4a72-b1b4-4796fe5b19c2","urn:lsid:biocol.org:col:15463",NA,NA,"Río Ocamo","US","1456296973","http://n2t.net/ark:/65665/3a8c2f309-7ad1-4a72-b1b4-4796fe5b19c2","US 3078624","US",NA,"Myrcia neospeciosa A.R.Lourenço & E.Lucas",2.76,-65.2,"WGS84",NA,NA,NA,135,NA,"Riverbank","24-Feb-81",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,"Atabapo",NA,1,NA,NA,NA,NA,NA,5,NA,NA,"South America - Neotropics, Venezuela, Amazonas, Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m35fc07256-07d4-49ab-8bb2-a7c877209c98","http://creativecommons.org/publicdomain/zero/1.0/"
