"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","identificationRemarks","distanceFromCentroidInMeters","gadm.level0.gid","gadm.level0.name","occurrenceRemarks","informationWithheld","gadm","identifiedByIDs.type","identifiedByIDs.value","elevation","higherGeography","institutionKey","collectionKey","preparations","recordNumber","habitat","nomenclaturalCode","georeferenceProtocol","http...unknown.org.taxonRankID","locality","county","eventRemarks","type","vernacularName","taxonConceptID","http...unknown.org.species","higherClassification","reproductiveCondition","networkKeys","institutionID","language","verbatimElevation","collectionID","disposition","verbatimTaxonRank","establishmentMeans","verbatimSRS","verbatimCoordinateSystem","otherCatalogNumbers","georeferenceSources","individualCount","islandGroup","locationRemarks","island","identificationReferences","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","elevationAccuracy","datasetID","eventID","verbatimIdentification","ownerInstitutionCode","accessRights","fieldNotes","nomenclaturalStatus","fieldNumber","bibliographicCitation","dynamicProperties","infraspecificEpithet","media_url"
"2418563523","Eugenia reinwardtiana (Blume) DC.",-13.164747,143.13406,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:45.052+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE","2015-03-01T00:00:00","OCEANIA","Queensland",2014,5,1,"2014-05-01",121,121,"2021-07-17T12:01:36.000+00:00","2024-06-19T04:58:45.052+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"4755617d-2ce7-464a-bd8d-d06d512a61ce","none","none",FALSE,NA,"Forster, P.I.|Thompson, S.L.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"4755617d-2ce7-464a-bd8d-d06d512a61ce",NA,NA,NA,"Herbrecs","2418563523","4755617d-2ce7-464a-bd8d-d06d512a61ce",NA,"BRI AQ0837036","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,"Shrub to 4m tall, bark nondescript; foliage thickly coriaceous, glossy, dark green above, paler below.",NA,NA,NA,NA,330,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet|Silica gel sample|Silica gel sample|Silica gel sample","PIF41186","Semideciduous notophyll vineforest on steep southern facing slope, bouldery, granite. Common species include Strychnos lucida, Sterculia quadrifida, Premna dallachyana, Atalaya australiana, Glycosmis trifoliata, Dimorphocalyx australiense, Memecylon pauciflorum in the midstorey, Falcataria toona, Garuga floribunda, Argyrodendron polyandrum and Aleurites moluccana in the emergent canopy.","ICN","GPS","7000","Orchid Creek Station, SW of Lockhart River, Cape York Peninsula.","Cook","Very common at locality.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=33158d12-b112-4c6f-b173-1285f1d5cedd"
"2418728576","Eugenia reinwardtiana (Blume) DC.",-14.309833,144.579417,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:00.130+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE","2014-06-01T00:00:00","OCEANIA","Queensland",2014,5,10,"2014-05-10",130,130,"2021-07-17T12:01:37.000+00:00","2024-06-19T04:59:00.130+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"8d73dab5-0a5e-42cf-ac71-f07bfa3b6392","none","none",FALSE,NA,"Forster, P.I.|Thompson, S.L.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"8d73dab5-0a5e-42cf-ac71-f07bfa3b6392",NA,NA,NA,"Herbrecs","2418728576","8d73dab5-0a5e-42cf-ac71-f07bfa3b6392",NA,"BRI AQ0837298","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,"Shrub to 3m tall, bark fibrous, grey & brown; foliage thickly coriaceous, flexible, glossy, dark green above, paler below; old fruit.",NA,NA,NA,NA,25,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet|Silica gel sample","PIF41418","Semi-deciduous microphyll/notophyll vineforest along gully, red soil derived from metamorphics.","ICN","GPS","7000","Cape Melville National Park, NE base of Beabey Hill, S of Temple Creek and N of Ninian Bay.","Cook","Very common at locality.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8d024246-610d-4306-a5db-ca217f895faf"
"2418395657","Eugenia reinwardtiana (Blume) DC.",-15.616944,145.060556,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:18.511+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE","2017-06-01T00:00:00","OCEANIA","Queensland",2014,6,29,"2014-06-29",180,180,"2021-07-17T12:01:38.000+00:00","2024-06-19T04:58:18.511+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"005d1b22-bee3-4d15-9fb5-b12c3429c125","none","none",FALSE,NA,"Mcdonald, K.R.|King, S.|Hughes, T.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"005d1b22-bee3-4d15-9fb5-b12c3429c125",NA,NA,NA,"Herbrecs","2418395657","005d1b22-bee3-4d15-9fb5-b12c3429c125",NA,"BRI AQ0856999","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,"Tree; white/cream flowers.",NA,NA,NA,NA,NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","KRM16122",NA,"ICN","GPS","7000","Alkoomie Stn, Melody Rocks Limestone.","Cook","Occasional.  Vine thicket on limestone outcrops.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=3a78e271-91d6-4f71-ba42-a77a508e3d52"
"2418516889","Eugenia reinwardtiana (Blume) DC.",-15.092222,145.132222,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:38.058+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",2014,8,6,"2014-08-06",218,218,"2021-07-17T12:01:39.000+00:00","2024-06-19T04:58:38.058+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"33e766cb-a717-4d04-97f1-46189cd0c811","none","none",FALSE,NA,"Thompson, S.L.|Fell, D.G.|Gibson, L.|Bowen, C.|Bowen, R.|Gibson, C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"33e766cb-a717-4d04-97f1-46189cd0c811",NA,NA,NA,"Herbrecs","2418516889","33e766cb-a717-4d04-97f1-46189cd0c811",NA,"BRI AQ0857918","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,"Shrub 2m, leaves opposite with flower buds green.",NA,NA,NA,NA,NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","SLT14797","Silty alluvium.","ICN","GPS","7000","Darrba NP.","Cook","Scattered.  Semi-deciduous, mesophyll notophyll vine forest.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f20232b1-d708-4b9c-8823-67134a66b210"
"2418921234","Eugenia reinwardtiana (Blume) DC.",-20.059167,148.75,"colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:17.535+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,NA,"Queensland",2014,10,19,"2014-10-19",292,292,"2021-07-17T12:01:41.000+00:00","2024-06-19T04:59:17.535+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"df083d84-466b-4f33-b168-d3a90f5e6d6e","none","none",FALSE,NA,"Powell, M.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"df083d84-466b-4f33-b168-d3a90f5e6d6e",NA,NA,NA,"Herbrecs","2418921234","df083d84-466b-4f33-b168-d3a90f5e6d6e",NA,"BRI AQ0980527","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet|Silica gel sample","MP124a","Littoral rainforest.","ICN","GPS","7000","Gloucester Island.","North Kennedy",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=c7eda62d-9789-4884-9f9a-bf9bd45ca865"
"2418975233","Eugenia reinwardtiana (Blume) DC.",-15.498515,144.848134,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:18.832+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",2014,11,26,"2014-11-26",330,330,"2023-03-15T14:42:05.000+00:00","2024-06-19T04:59:18.832+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"f63dca4d-c612-4ea0-a695-6181bb5d76a9","none","none",TRUE,NA,"Fell, D.G.|Hobbs, S.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"f63dca4d-c612-4ea0-a695-6181bb5d76a9",NA,NA,NA,"Herbrecs","2418975233","f63dca4d-c612-4ea0-a695-6181bb5d76a9",NA,"BRI AQ0855585","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,"Multi-stemmed shrub 2-3m. Oil dots visible with lens, well separated, outer bark flaky grey.",NA,NA,NA,NA,NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","DGFKK43/3","Deciduous vine thicket dominated by Bombax ceiba var. leiocarpum, with Gyrocarpus americanus and Garuga floribunda emergents and a canopy of Drypetes deplanchei, Strychnos arborea, Capparis arborea, Diospyros geminata, Terminalia subacroptera, Canarium australianum, Croton arnhemicus, Miliusa traceyi, Dendrolobium arbuscula, Vitex sp., Aidia racemosa, Dinosperma erythrococcum, Planchonella cotinifolia, Pleiogynium timorense, Premna dallachyana, and Ficus obliqua.","ICN","GPS","7000","Kings Plains Station, via Cooktown Qld. 26km NW of homestead.","Cook","Common in understorey.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=ce798e18-6d9b-4ef8-ab7e-084aa82ed90c"
"2829548468","Eugenia reinwardtiana (Blume) DC.",-12.707639,141.804636,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:38.090+00:00",227,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",2012,12,4,"2012-12-04",339,339,"2021-07-23T19:17:33.000+00:00","2024-07-02T07:40:38.090+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"864c9e5b-1255-46ce-815e-9274bb18a1e6","none","none",TRUE,NA,"Wannan, B.S.|Brown, S.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"864c9e5b-1255-46ce-815e-9274bb18a1e6",NA,NA,NA,"NSW","2829548468","864c9e5b-1255-46ce-815e-9274bb18a1e6",NA,"NSW924640","NSW",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",NA,NA,NA,NA,NA,"Shrub- 2 individuals collected A & B. WGS84, WP69, A-flowers, B-fruit photos 202-7[12 42 27.5 141 48 16.7; 6593A - voucher for study by A. Ford.",NA,NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","6593","Flat areas on sand dune with sandy soil. Low vine forest to 6 metres. T1(6): Acacia crassicarpa, Sterculia quadrifida, Bombax ceiba, Ficus, Terminalia, Mallotus T2(4): Pouteria sericea, Drypetes, Pavetta. S(1): Ficus opposita, Breynia, Sterculia quadrifida, Exocarpos latifolius. Commelina, Tribulopsis +.","ICN",NA,"7000","Urquhart Point near Weipa.","Cook",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","(Blume) DC.","flowers|fruits",NA,NA,NA,"2 m",NA,"in collection","species","native","EPSG:4326","Decimal Degrees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=86ba9630-c5ba-4990-a05e-51190943519d"
"2418793407","Eugenia reinwardtiana (Blume) DC.",-12.707639,141.804639,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:04.773+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",2012,12,4,"2012-12-04",339,339,"2021-07-17T12:01:39.000+00:00","2024-06-19T04:59:04.773+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"a8b53b56-7d38-4452-b8e8-4d650c82a203","none","none",TRUE,NA,"Wannan, B.S.|Brown, S.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"a8b53b56-7d38-4452-b8e8-4d650c82a203",NA,NA,NA,"Herbrecs","2418793407","a8b53b56-7d38-4452-b8e8-4d650c82a203",NA,"BRI AQ0915274","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,"Shrub, flowers (A) and fruit (B) collected.",NA,NA,NA,NA,2,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","BSW6593","Flat areas on sand dune with sandy soil.","ICN","GPS","7000","Urquhart Point near Weipa.","Cook","Low vine forest to 6m. T1(6): Acacia crassicarpa, Sterculia quadrifida, Bombax ceiba, Ficus, Terminalia, Mallotus. T2(4): Pouteria sericea, Drypetes, Pavetta. S(1): Ficus opposita, Breynia, Sterculia quadrifida, Exocarpos latifolius, Commelina, Tribulopis.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Flowers and fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=882c5e91-400a-472b-bd90-556a9cb6c713"
"2597550580","Eugenia reinwardtiana (Blume) DC.",-18.56028,-179.92361,"colmafu,inmafu","7f5260c2-f762-11e1-a439-00145eb45e9a","4e11d750-bafb-11d9-8e53-b8a03c50a862","602f1096-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","AT","BIOCASE","2024-07-26T11:15:12.104+00:00","2024-07-26T11:25:58.078+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,NA,NA,2011,8,2,"2011-08-02",214,214,NA,"2024-07-26T11:25:58.078+00:00","https://w.jacq.org/W20180006204","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"https://w.jacq.org/W20180006204","none","none",FALSE,NA,"Whistler,A. & Tuiwawa,M. 12668|Whistler,A. & Tuiwawa,M.","A. Whistler","WGS84","Magnoliopsida","FJ","none","none","OCEANIA","Fiji","EUROPE",NA,"https://w.jacq.org/W20180006204",NA,NA,NA,"Herbarium W","2597550580","https://w.jacq.org/W20180006204",NA,"2018-0006204","W",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",200,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,"37a95137-fb12-4e75-b35c-ffc6e5af94f9","7dae0702-991d-47bb-95bd-1ed2738673be",NA,"12668",NA,NA,NA,NA,"Fiji, Lau Islands, Moala, common in coastal forest just to the west of the wharf near Naroi.",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/W/1477263.jpg"
"2827815482","Eugenia reinwardtiana (Blume) DC.",-17.16381,145.7489,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:36.976+00:00",227,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",2010,10,1,"2010-10-01",274,274,"2022-06-21T09:25:33.000+00:00","2024-07-02T07:40:36.976+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"2fe3da15-afeb-49ac-8a4d-221c09842155","none","none",TRUE,NA,"Jago, R.L.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"2fe3da15-afeb-49ac-8a4d-221c09842155",NA,NA,NA,"NSW","2827815482","2fe3da15-afeb-49ac-8a4d-221c09842155",NA,"NSW937122","NSW",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",100,NA,NA,NA,NA,"A shrub 3 m tall; flowers white. Common.",NA,NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","7429","Growing in rainforest on basalt soils with Agathis robusta; along drainage lines on steep ridges.","ICN",NA,"7000","Road to Council reservoir off Pannikin Street, Goldsborough.","Cook",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","(Blume) DC.","fertile",NA,NA,NA,"160 m",NA,"in collection","species","native","EPSG:4283","Degrees Minutes Decimal Seconds","BRI AQ0834840","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f0e393f3-c7aa-47df-980c-1b9c5235ce43"
