"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","informationWithheld","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","identificationRemarks","networkKeys","elevation","elevationAccuracy","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","verbatimElevation","collectionID","preparations","acceptedNameUsage","locationRemarks","otherCatalogNumbers","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","higherClassification","gadm","associatedTaxa","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","reproductiveCondition","municipality","bibliographicCitation","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","individualCount","fieldNotes","lifeStage","fieldNumber","typeStatus","materialSampleID","verbatimIdentification","eventRemarks","eventID","disposition","dynamicProperties","language","footprintSRS","typifiedName","media_url"
"574854154","Luma chequen (Molina) A.Gray",-35.85,-72.466667,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:56.969+00:00",347,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Maule",1993,2,13,"1993-02-13",44,44,NA,"2024-07-30T17:31:56.969+00:00",NA,"all rights reserved",FALSE,"https://data.rbge.org.uk/herb/E00070014","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00070014",NA,"13th February 1993",NA,"E","574854154","https://data.rbge.org.uk/herb/E00070014",NA,"E00070014","RBGE",NA,NA,NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",260,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","5507","Gravel bed above river surrounded by lush temperate rainforest.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región VII [Maule]:Prov. de Cauquenes:Road from Chanco to Cauquenes.",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67584","260m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00070014/manifest"
"574854155","Luma chequen (Molina) A.Gray",-30.216667,-71.333333,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:56.967+00:00",347,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Coquimbo",1993,2,27,"1993-02-27",58,58,NA,"2024-07-30T17:31:56.967+00:00",NA,"all rights reserved",FALSE,"https://data.rbge.org.uk/herb/E00070015","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00070015",NA,"27th February 1993",NA,"E","574854155","https://data.rbge.org.uk/herb/E00070015",NA,"E00070015","RBGE",NA,NA,NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",120,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","5657","Stream-side shrub community on steep rocky mountain slopes.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región IV [Coquimbo]:Prov. de Limarí:19 km NNE of Tongoy on road to Tambillos.",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67585","120m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00070015/full/300,/0/default.jpg"
"575135065","Luma chequen (Molina) A.Gray",-31.066667,-71.6,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:55.741+00:00",347,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Coquimbo",1993,3,1,"1993-03-01",60,60,NA,"2024-07-30T17:31:55.741+00:00",NA,"all rights reserved",FALSE,"https://data.rbge.org.uk/herb/E00005988","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00005988",NA,"1st March 1993",NA,"E","575135065","https://data.rbge.org.uk/herb/E00005988",NA,"E00005988","RBGE",NA,NA,NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",260,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","5683","Remnant native forest in moist valley bottom.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región IV [Coquimbo]:Prov. de Choapa:3km north of Huentelauquen on Ruta 5.",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67558","260m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00005988/full/300,/0/default.jpg"
"2270677785","Luma chequen (Molina) A.Gray",-34.25,-70.5333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.062+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","O'Higgins",1993,9,26,"1993-09-26",269,269,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.062+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764055","all rights reserved",FALSE,"764055","none","none",FALSE,NA,"L. R. Landrum; S.S. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764055",NA,NA,NA,"Plants","2270677785","599544ea-e5ac-44a6-86df-aa6f85dcafd1","47977","ASU0043172","ASU",NA,"Shrub ca. 2m high.",NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","7873","Schlerophyllous forest.",NA,NA,"Ca. 5km N of Termas de Cauquenes on road to Coya, just before tunnel.","Rancagua",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"191485","599544ea-e5ac-44a6-86df-aa6f85dcafd1","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Luma",NA,"ecologicallyOccursWith: Crytocarya|ecologicallyOccursWith: Lithraea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043172_lg.jpg"
"2270674844","Luma chequen (Molina) A.Gray",-36.7833,-72.8333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.116+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Biobio",1991,9,6,"1991-09-06",249,249,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.116+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764061","all rights reserved",FALSE,"764061","none","none",FALSE,NA,"L. R. Landrum; E. Ruiz",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764061",NA,NA,NA,"Plants","2270674844","f7332b68-b7cd-49b0-8ec6-85688f231e4a","47977","ASU0043173","ASU",NA,"Shrub ca. 3m high.",NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","7454","Wet area by pasture.",NA,NA,"Road to Florida from Concepcion, ca. 1km W of Puente 7 at km 30. Parcelas at end of side road leading towards but not reaching river.","Concepcion",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"184367","f7332b68-b7cd-49b0-8ec6-85688f231e4a","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Luma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043173_lg.jpg"
"2270675492","Luma chequen (Molina) A.Gray",-33.4167,-70.5,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.059+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Metropolitana",1991,10,3,"1991-10-03",276,276,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.059+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764065","all rights reserved",FALSE,"764065","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764065",NA,NA,NA,"Plants","2270675492","10eda462-1099-4f41-9e11-340b7b7b19d7","47977","ASU0043174","ASU",NA,"Small tree ca. 2m high along stream.",NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","7566",NA,NA,NA,"Los Dominicos, Camino El Alba, Quebrada San Ramon. Between 'La Cascada' and ca. 1km W.","Santiago",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"184446","10eda462-1099-4f41-9e11-340b7b7b19d7","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Luma",NA,"ecologicallyOccursWith: Acacia|ecologicallyOccursWith: Cryptocarya|ecologicallyOccursWith: Quillaja|ecologicallyOccursWith: Colliguaya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043174_lg.jpg"
"2270676078","Luma chequen (Molina) A.Gray",-35.5,-71.1833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.071+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Maule",1990,1,22,"1990-01-22",22,22,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.071+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764058","all rights reserved",FALSE,"764058","none","none",TRUE,NA,"M.F. Gardner; S.G. Knees, M.L. De Vore","E. Nic. Lughadha, Mar/1990.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764058",NA,NA,NA,"Plants","2270676078","e1ca6ee0-3cab-4e56-b861-d923e332de9c","47977","ASU0043170","ASU",NA,"5 anthers with 0 gland.; Shrub to 3m; flowers white.",NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","4427","Undisturbed mixed native forest.",NA,NA,"Vilches Alto.","Talca",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"173235","e1ca6ee0-3cab-4e56-b861-d923e332de9c","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Luma",NA,"ecologicallyOccursWith: Nothofagus",NA,NA,NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043170_lg.jpg"
"2270676393","Luma chequen (Molina) A.Gray",-36.8333,-72.6833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.755+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC","1990-01-01T00:00:00",NA,"SOUTH_AMERICA","Biobio",1990,1,31,"1990-01-31",31,31,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.755+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764068","all rights reserved",FALSE,"764068","none","none",TRUE,NA,"M.F. Gardner; S.G. Knees, M.L. De Vore","L.R. Landrum, 1990.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764068",NA,NA,NA,"Plants","2270676393","c9c16e5b-7c9e-424a-a41e-0eb9b9ed778c","47977","ASU0043169","ASU",NA,"Small pocket of native forest. Shrub to 4m; leaves pubescent; fruits black.",NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","4678","Undisturbed mixed native forest.",NA,NA,"2km W of Florida along Chi48.","Concepcion",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"172657","c9c16e5b-7c9e-424a-a41e-0eb9b9ed778c","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Luma",NA,NA,NA,NA,NA,"fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043169_lg.jpg"
"2270676310","Luma chequen (Molina) A.Gray",-36.8333,-73.05,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.058+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Biobio",1988,1,13,"1988-01-13",13,13,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.058+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764056","all rights reserved",FALSE,"764056","none","none",FALSE,NA,"L. R. Landrum; J. Bricker",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764056",NA,NA,NA,"Plants","2270676310","039d58e1-bbeb-411c-b622-62cf3c0bdcbf","47977","ASU0043171","ASU",NA,"Coor from www.fallingrain.com/world; Dense shrub ca. 4m high.",NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5860","Wet roadside habitat.",NA,NA,"Ca. 40km E of Concepcion on road to Bulnes.","Concepcion",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"152961","039d58e1-bbeb-411c-b622-62cf3c0bdcbf","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Luma",NA,"ecologicallyOccursWith: Crinodendron|ecologicallyOccursWith: Luma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043171_lg.jpg"
"2270675572","Luma chequen (Molina) A.Gray",-33.5833,-71.5167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.991+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Valparaiso",1988,1,10,"1988-01-10",10,10,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.991+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764057","all rights reserved",FALSE,"764057","none","none",TRUE,NA,"L. R. Landrum; J. Bricker, K. and P. Leyton",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764057",NA,NA,NA,"Plants","2270675572","8650a840-e163-4f93-92a2-41fd961be8c2","47977","ASU0043167","ASU",NA,"Shrub ca. 4m high. Flowers white. Crushed leaves, pleasantly fragrant.",NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5837","Mainly woody, evegreen riparian vegetation.",NA,NA,"San Antonio, ca. 0.5 km E of Malvilla along railroad and estero El Sauce.","Santiago",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"152901","8650a840-e163-4f93-92a2-41fd961be8c2","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Luma",NA,"ecologicallyOccursWith: Crinodendron",NA,NA,NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043167_lg.jpg"
"2270676341","Luma chequen (Molina) A.Gray",-36.79702,-73.16261,"cdc,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.070+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Biobio",1988,1,24,"1988-01-24",24,24,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.070+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764063","all rights reserved",FALSE,"764063","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764063",NA,NA,NA,"Plants","2270676341","6ee3b368-67d0-464e-94f2-22de0900e63f","47977","ASU0043176","ASU",NA,"Probable hybrid. Coor from www.fallingrain.com/world; Small tree ca. 3m high in wet area.",NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5931","Schlerophyllous forest.",NA,NA,"N side of desembocadura of Rio Bio Bio, ca. 15km W of Concepcion.","Concepcion",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"153628","6ee3b368-67d0-464e-94f2-22de0900e63f","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Luma",NA,"ecologicallyOccursWith: Peumus|ecologicallyOccursWith: Lithraea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043176_lg.jpg"
