"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","collectionID","identificationRemarks","informationWithheld","gadm","elevation","elevationAccuracy","verbatimElevation","otherCatalogNumbers","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","reproductiveCondition","preparations","locationRemarks","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","associatedOccurrences","individualCount","municipality","fieldNotes","georeferenceRemarks","georeferenceProtocol","organismID","locationID","accessRights","typeStatus","typifiedName","materialSampleID","verbatimIdentification","eventID","disposition","fieldNumber","footprintSRS","bibliographicCitation","vernacularName","verbatimTaxonRank","media_url","license"
"575289943","Myrceugenia planipes (Hook. & Arn.) O.Berg",-40.066667,-72.35,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:56.079+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1988,2,1,"1988-02-01",32,32,NA,"2024-07-30T17:31:56.079+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00022916","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00022916",NA,"1st February 1988",NA,"E","575289943","https://data.rbge.org.uk/herb/E00022916",NA,"E00022916","RBGE",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","4049","Shrubby roadside verge adjacent to Valdiviano type vegetation.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [los Lagos]:Prov. de Osorno:Parque Nacional Puyehue, 5 km southeast of Aduana La Quema.",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","19503","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,500,0,"500m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00022916/manifest","http://creativecommons.org/licenses/by-sa/4.0/"
"575061369","Myrceugenia planipes (Hook. & Arn.) O.Berg",-41.5,-72.583333,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:56.435+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1986,1,14,"1986-01-14",14,14,NA,"2024-07-30T17:31:56.435+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00022917","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00022917",NA,"14th January 1986",NA,"E","575061369","https://data.rbge.org.uk/herb/E00022917",NA,"E00022917","RBGE",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","3468","Diverse primary evergreen rain forest.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [Los Lagos]:Prov. de Osorno:Osorno:Parque Nacional Alerce Andino, 60 km south-eat of Puerto Montt, forest west of Lago Sargazo.","Osorno","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","19504","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,200,0,"200m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00022917/full/300,/0/default.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"575061370","Myrceugenia planipes (Hook. & Arn.) O.Berg",-42.666667,-75.25,"","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:56.073+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,NA,"Los Lagos",1986,1,25,"1986-01-25",25,25,NA,"2024-07-30T17:31:56.073+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00022918","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00022918",NA,"25th January 1986",NA,"E","575061370","https://data.rbge.org.uk/herb/E00022918",NA,"E00022918","RBGE",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","3569","Secondary coastal vegetation.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [Los Lagos]:Prov. de Chiloé:Parque Nacional Chiloé, Cucao.",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","19505","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,"none",75,0,"75m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00022918/full/300,/0/default.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270675814","Myrceugenia planipes (Hook. & Arn.) O.Berg",-40.7167,-72.3,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.121+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1986,3,16,"1986-03-16",75,75,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.121+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764244",FALSE,"764244","none","none",TRUE,NA,"Al Gentry; C. Ramirez, D. Contreras, E. Berger",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764244",NA,NA,NA,"Plants","2270675814","0f818083-2ab9-4ead-a9a0-97a8d571dab9","33745","ASU0043444","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Tree to 20m, fruits red, commonest tree species.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","53461","Annual rainfall.",NA,NA,"Valley of Rio Chanleufu.","Osorno",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,"150783","0f818083-2ab9-4ead-a9a0-97a8d571dab9",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043444_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270676369","Myrceugenia planipes (Hook. & Arn.) O.Berg",-39.5,-73.1667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.302+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1986,3,15,"1986-03-15",74,74,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.302+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764251",FALSE,"764251","none","none",TRUE,NA,"Al Gentry; C. Ramirez, D. Contreras, E. Berger",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764251",NA,NA,NA,"Plants","2270676369","da11c5bb-d290-4e0f-a205-d73e7991710f","33745","ASU0043443","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Tree 8m, sterile.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","53449","Annual precipitation.",NA,NA,"Bosque de San Martin, 38km SW of San Jose de la Mariquina.","Valdivia",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,"150780","da11c5bb-d290-4e0f-a205-d73e7991710f",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","sterile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043443_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2235786100","Myrceugenia planipes (Hook. & Arn.) O.Berg",-36.75,-73.2,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:44.300+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1982,4,7,"1982-04-07",97,97,"2019-02-04T13:40:00.000+00:00","2024-08-02T12:38:44.300+00:00",NA,FALSE,"http://n2t.net/ark:/65665/31d736030-198f-4de9-95d8-32710f8f9dc0","none","none",TRUE,"NMNH Extant Biology","L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/31d736030-198f-4de9-95d8-32710f8f9dc0",NA,NA,NA,"US","2235786100","http://n2t.net/ark:/65665/31d736030-198f-4de9-95d8-32710f8f9dc0",NA,"US 3088343","US",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","South America, Chile","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","4462",NA,"urn:lsid:biocol.org:col:15463",NA,"Concepcion: Coastal hills south of Ramuntcho lighthouse.",NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"none",21,19,NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3506b89da-3ded-4016-963f-6ef6eba5a66b","http://creativecommons.org/licenses/by-sa/4.0/"
"2270675897","Myrceugenia planipes (Hook. & Arn.) O.Berg",-42.029868,-73.82972,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.267+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,5000,"SOUTH_AMERICA","Los Lagos",1981,1,15,"1981-01-15",15,15,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.267+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764250",FALSE,"764250","none","none",FALSE,NA,"Gail L. Sobel; J. Strudwick",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764250",NA,NA,NA,"Plants","2270675897","2a24c5f7-367d-4096-ad27-897bcfc84f74","33745","ASU0043437","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Small tree ca. 5m high. Flowers white.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","2750","Disturbed temperate rainforest. Trees 40m.",NA,NA,"Isla Grande de Chiloe, West route 5 (main N-S road on Chiloe) ca. 5km just past Coipomo. Ca. 20km South of Ancud. Land of Bustamante.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,50,NA,NA,"155757","2a24c5f7-367d-4096-ad27-897bcfc84f74",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,"Landrum","reviewed - high confidence","georef batch tool 2012-04-02",NA,NA,NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043437_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270676086","Myrceugenia planipes (Hook. & Arn.) O.Berg",-36.83333,-73.1667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.824+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Biobio",1978,1,29,"1978-01-29",29,29,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.824+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764248",FALSE,"764248","none","none",TRUE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764248",NA,NA,NA,"Plants","2270676086","61d6d303-0b76-4d38-8dfb-c0c40dc3b4fb","33745","ASU0043438","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Shrub 2m high; fairly common.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","3106","Forest.",NA,NA,"Parque Hualpen and mouth of Biobio river about 15km west of Concepcion.","Concepcion",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"none",NA,NA,NA,"150885","61d6d303-0b76-4d38-8dfb-c0c40dc3b4fb","ecologicallyOccursWith: Peumus boldus|ecologicallyOccursWith: Aextoxicon punctatum|ecologicallyOccursWith: Lithraea caustica|ecologicallyOccursWith: Cryptocarya alba","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043438_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270676768","Myrceugenia planipes (Hook. & Arn.) O.Berg",-43.25,-73.75,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.021+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1978,2,7,"1978-02-07",38,38,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.021+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764249",FALSE,"764249","none","none",TRUE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764249",NA,NA,NA,"Plants","2270676768","7b246857-e6d5-452f-acaa-16e64b166d0e","33745","ASU0043429","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg","3m high.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","3123","At sea level or slightly above. Evergreen hardwood mostly of Myrtaceae. Interstidal zone probably once covered with Pilgerodendron uviferum.",NA,NA,"Yaldad, about 10km west of Quellon.","Chiloe",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,"150859","7b246857-e6d5-452f-acaa-16e64b166d0e",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043429_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"1228494913","Myrceugenia planipes (Hook. & Arn.) O.Berg",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:45.800+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1958,1,28,"1958-01-28",28,28,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:45.800+00:00",NA,FALSE,"05845d20-065b-441b-95fc-da058235b3af","none","none",TRUE,"seeds-22-sep-2023","W. J. Eyerdam",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","05845d20-065b-441b-95fc-da058235b3af",NA,NA,NA,"Botany","1228494913","05845d20-065b-441b-95fc-da058235b3af",NA,"V0106091F","F",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"10519",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2479361","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/064/V0106091F.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2516242313","Myrceugenia planipes (Hook. & Arn.) O.Berg",-41.21667,-72.26667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:26.290+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE","2018-08-29T00:00:00",NA,"SOUTH_AMERICA","Llanquihue",1951,1,28,"1951-01-28",28,28,NA,"2024-07-18T23:55:26.290+00:00",NA,FALSE,"WAG.1965912@BRAHMS","none","none",FALSE,NA,"Wolffhügel KW","Byng JW","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE","Naturalis Biodiversity Center","WAG.1965912@BRAHMS",NA,NA,NA,"Botany","2516242313","https://data.biodiversitydata.nl/naturalis/specimen/WAG.1965912",NA,"WAG.1965912",NA,NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Wolffhügel, KW s.n.",NA,"Naturalis Biodiversity Center","ICN","Lago de Todos los Santos, Cayutué-Ost [ca. 41°13'S, 72°16'W], Garten.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/WAG.1965912/format/large","http://creativecommons.org/licenses/by-sa/4.0/"
