"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","http...unknown.org.captive","identificationID","name","eventTime","informationWithheld","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","gadm","identifiedByIDs.type","identifiedByIDs.value","projectId","individualCount","elevation","elevationAccuracy","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","collectionID","identificationRemarks","verbatimElevation","establishmentMeans","degreeOfEstablishment","pathway","vernacularName","fieldNotes","eventRemarks","preparations","http...unknown.org.taxonRankID","disposition","taxonConceptID","http...unknown.org.species","higherClassification","verbatimTaxonRank","otherCatalogNumbers","associatedOccurrences","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","locationRemarks","reproductiveCondition","municipality","bibliographicCitation","georeferenceRemarks","georeferenceProtocol","organismID","locationID","accessRights","materialSampleID","verbatimIdentification","eventID","typeStatus","typifiedName","previousIdentifications","samplingProtocol","verbatimCoordinateSystem","footprintSRS","media_url","license"
"1228255063","Ugni molinae Turcz.",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:43.506+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1984,1,16,"1984-01-16",16,16,"2023-07-20T21:22:00.000+00:00","2024-01-25T10:59:43.506+00:00",NA,FALSE,"036acb7d-7b57-4547-b3d6-a89914a74f65","none","none",FALSE,"seeds-22-sep-2023","B. D. Patterson",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","036acb7d-7b57-4547-b3d6-a89914a74f65",NA,NA,NA,"Botany","1228255063","036acb7d-7b57-4547-b3d6-a89914a74f65",NA,"V0138868F","F",NA,NA,"Ugni molinae Turcz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,NA,NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2764614","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/877/V0138868F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228318978","Ugni molinae Turcz.",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:53.193+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1984,1,16,"1984-01-16",16,16,"2023-07-20T21:22:00.000+00:00","2024-01-25T10:59:53.193+00:00",NA,FALSE,"a4b08caa-c263-42aa-8b57-1db1dd64a6a0","none","none",FALSE,"seeds-22-sep-2023","B. D. Patterson",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","a4b08caa-c263-42aa-8b57-1db1dd64a6a0",NA,NA,NA,"Botany","1228318978","a4b08caa-c263-42aa-8b57-1db1dd64a6a0",NA,"V0138866F","F",NA,NA,"Ugni molinae Turcz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,NA,NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2764612","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/874/V0138866F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228161972","Ugni molinae Turcz.",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:00.919+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1984,1,16,"1984-01-16",16,16,"2023-07-20T21:22:00.000+00:00","2024-01-25T11:00:00.919+00:00",NA,FALSE,"b9a01840-03dc-464b-baf1-ad819040a785","none","none",FALSE,"seeds-22-sep-2023","B. D. Patterson",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","b9a01840-03dc-464b-baf1-ad819040a785",NA,NA,NA,"Botany","1228161972","b9a01840-03dc-464b-baf1-ad819040a785",NA,"V0138867F","F",NA,NA,"Ugni molinae Turcz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,NA,NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2764613","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/875/V0138867F.jpg","http://creativecommons.org/licenses/by/4.0/"
"2236002977","Ugni molinae Turcz.",-40.17,-73.67,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:48.597+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1982,4,17,"1982-04-17",107,107,"2019-01-10T04:29:00.000+00:00","2024-08-02T12:39:48.597+00:00",NA,FALSE,"http://n2t.net/ark:/65665/395f88eaa-113b-434f-b9dc-986a7da54267","none","none",TRUE,"NMNH Extant Biology","L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/395f88eaa-113b-434f-b9dc-986a7da54267",NA,NA,NA,"US","2236002977","http://n2t.net/ark:/65665/395f88eaa-113b-434f-b9dc-986a7da54267",NA,"US 3065004","US",NA,NA,"Ugni molinae Turcz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","South America, Chile","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","4492",NA,"urn:lsid:biocol.org:col:15463",NA,"Valdivia: Hueicolla.",NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3319410e2-87a2-4d94-b464-faa7ceadc271","http://creativecommons.org/licenses/by/4.0/"
"1228166960","Ugni molinae Turcz.",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:55.935+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1971,12,9,"1971-12-09",343,343,"2023-07-20T21:22:00.000+00:00","2024-01-25T10:59:55.935+00:00",NA,FALSE,"bf32346f-fe1e-4627-aead-f98f5ec92e92","none","none",FALSE,"seeds-22-sep-2023","A. E. Marticorena et al.",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","bf32346f-fe1e-4627-aead-f98f5ec92e92",NA,NA,NA,"Botany","1228166960","bf32346f-fe1e-4627-aead-f98f5ec92e92",NA,"V0138858F","F",NA,NA,"Ugni molinae Turcz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"39533",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2764615","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/864/V0138858F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1091190666","Ugni molinae Turcz.",-39.33282,174.060916,"cdc,colmafu,inmafu","df582950-3b58-11dc-8c19-b8a03c50a862","6b2f029b-7823-4b84-9c30-31ff364238fe","79214403-ef01-4407-9b02-4439cd3b78e1","6b2f029b-7823-4b84-9c30-31ff364238fe","NZ","EML","2024-07-07T13:13:22.377+00:00","2024-07-07T13:24:55.039+00:00",551,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE","1969-10-01T00:00:00",NA,"OCEANIA","Taranaki Land District",1965,3,NA,"1965-03",NA,NA,"2024-02-01T23:50:13.690+00:00","2024-07-07T13:24:55.039+00:00","https://scd.landcareresearch.co.nz/Specimen/CHR_131543",FALSE,"67543C4A-AB8C-4EDC-A1A0-D5BFDCA45B3E","none","none",FALSE,NA,"Tony Druce","Anthony P. Druce","WGS84","Magnoliopsida","NZ","none","none","OCEANIA","New Zealand","OCEANIA","Manaaki Whenua - Landcare Research NZ Ltd.","67543C4A-AB8C-4EDC-A1A0-D5BFDCA45B3E",NA,"March 1965","L. Dive, Egmont","CHR","1091190666","67543C4A-AB8C-4EDC-A1A0-D5BFDCA45B3E",NA,"CHR 131543","CHR",NA,"46308","Ugni molinae Turcz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914,NA,NA,NA,"4ffd9b7a-c41f-41c1-b612-7c0c46aa6264","f656e84f-12b2-461a-b128-dd58fb9104d8",NA,"forest margin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3000'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://data.landcareresearch.co.nz/Image/2JWM/NZVH","http://creativecommons.org/licenses/by/4.0/"
"1228466864","Ugni molinae Turcz.",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:13.140+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1958,1,12,"1958-01-12",12,12,"2023-07-20T21:22:00.000+00:00","2024-01-25T11:00:13.140+00:00",NA,FALSE,"e9819b70-e0d6-42d2-94e3-52b22ebf4b10","none","none",TRUE,"seeds-22-sep-2023","W. J. Eyerdam",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","e9819b70-e0d6-42d2-94e3-52b22ebf4b10",NA,NA,NA,"Botany","1228466864","e9819b70-e0d6-42d2-94e3-52b22ebf4b10",NA,"V0138870F","F",NA,NA,"Ugni molinae Turcz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"10768",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2764604","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/879/V0138870F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228260590","Ugni molinae Turcz.",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:55.363+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1958,2,12,"1958-02-12",43,43,"2023-07-20T21:22:00.000+00:00","2024-01-25T10:59:55.363+00:00",NA,FALSE,"bc268ae9-15de-4437-bcc6-746c21d5828d","none","none",TRUE,"seeds-22-sep-2023","W. J. Eyerdam",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","bc268ae9-15de-4437-bcc6-746c21d5828d",NA,NA,NA,"Botany","1228260590","bc268ae9-15de-4437-bcc6-746c21d5828d",NA,"V0138869F","F",NA,NA,"Ugni molinae Turcz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"10681",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2764603","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/878/V0138869F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228527310","Ugni molinae Turcz.",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:10.630+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1956,2,19,"1956-02-19",50,50,"2023-07-20T21:22:00.000+00:00","2024-01-25T11:00:10.630+00:00",NA,FALSE,"074a55f0-6b0c-4417-b420-63ee27d69920","none","none",FALSE,"seeds-22-sep-2023",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","074a55f0-6b0c-4417-b420-63ee27d69920",NA,NA,NA,"Botany","1228527310","074a55f0-6b0c-4417-b420-63ee27d69920",NA,"V0138876F","F",NA,NA,"Ugni molinae Turcz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"4245",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2764610","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/887/V0138876F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228301101","Ugni molinae Turcz.",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:52.013+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1945,2,15,"1945-02-15",46,46,"2023-07-20T21:22:00.000+00:00","2024-01-25T10:59:52.013+00:00",NA,FALSE,"728306de-b9ff-4153-9aef-5e60742927c7","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","728306de-b9ff-4153-9aef-5e60742927c7",NA,NA,NA,"Botany","1228301101","728306de-b9ff-4153-9aef-5e60742927c7",NA,"V0138859F","F",NA,NA,"Ugni molinae Turcz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"1597",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2764616","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/865/V0138859F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228169641","Ugni molinae Turcz.",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:49.661+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1944,11,26,"1944-11-26",331,331,"2023-07-20T21:22:00.000+00:00","2024-01-25T10:59:49.661+00:00",NA,FALSE,"4e659caf-1d3c-4e6b-9d3f-e90af024fb5f","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","4e659caf-1d3c-4e6b-9d3f-e90af024fb5f",NA,NA,NA,"Botany","1228169641","4e659caf-1d3c-4e6b-9d3f-e90af024fb5f",NA,"V0138860F","F",NA,NA,"Ugni molinae Turcz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"1504",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"Generalised COUNTRY centroid","TGN - Country Centroid","2764617","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/866/V0138860F.jpg","http://creativecommons.org/licenses/by/4.0/"
