"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","informationWithheld","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","recordNumber","vernacularName","dynamicProperties","http...unknown.org.taxonRankID","taxonConceptID","identificationVerificationStatus","http...unknown.org.species","taxonRemarks","elevation","higherGeography","institutionKey","collectionKey","preparations","habitat","nomenclaturalCode","georeferenceProtocol","locality","county","eventRemarks","type","higherClassification","reproductiveCondition","establishmentMeans","verbatimElevation","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","individualCount","otherCatalogNumbers","networkKeys","institutionID","gadm","collectionID","locationRemarks","typeStatus","typifiedName","identificationRemarks","coordinatePrecision","georeferencedBy","eventID","http...unknown.org.typifiedName","locationID","fieldNotes","infraspecificEpithet","language","accessRights","media_url","license"
"2828346532","Pilidiostigma glabrum Burret",-28.43,153.12,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:44.373+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE","1999-04-07T00:00:00",10000,"OCEANIA","New South Wales",1979,6,28,"1979-06-28",179,179,"2021-07-23T19:05:01.000+00:00","2024-07-02T07:40:44.373+00:00",NA,FALSE,"632cb4d5-13f0-4747-aa77-4a1da657eae4","none","none",TRUE,NA,"Floyd, A.G.","Snow, N.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"632cb4d5-13f0-4747-aa77-4a1da657eae4",NA,NA,NA,"NSW","2828346532","632cb4d5-13f0-4747-aa77-4a1da657eae4",NA,"NSW433260","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Small tree. Bark scaly or fissured. Fruit globular, red-black turning black, shiny, 9 mm diameter. Ex Herb. Forestry Commission of N.S.W.",NA,NA,NA,NA,"1303","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","In hoop pine d.r.f. [dry rainforest].","ICN",NA,"Bog Onion Road, Mebbin State Forest.","North Coast",NA,"PhysicalObject","Burret","fruits","native",NA,NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=b4df3103-9326-4822-a411-20d98bbae6fd","http://creativecommons.org/publicdomain/zero/1.0/"
"2418576103","Pilidiostigma glabrum Burret",-28.161111,153.315556,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:44.849+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,100,"OCEANIA","Queensland",1977,4,20,"1977-04-20",110,110,"2021-07-17T16:33:51.000+00:00","2024-06-19T04:58:44.849+00:00",NA,FALSE,"4c7e0ac4-82bf-4396-a839-c43d4b66bfdd","none","none",FALSE,NA,"Mcdonald, W.J.|Purdie, R.W.|Whiteman, W.G.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"4c7e0ac4-82bf-4396-a839-c43d4b66bfdd",NA,NA,NA,"Herbrecs","2418576103","4c7e0ac4-82bf-4396-a839-c43d4b66bfdd",NA,"BRI AQ0194918","BRI",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"A shrub to 3m high. Mature fruit purple.",NA,NA,NA,NA,"1890","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,100,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Remnants of tall layered open eucalypt forest near creek.","ICN","Map","Nitz Crossing, upper Mudgeeraba Creek. 10.5km SW of Mudgeeraba.","Moreton",NA,"PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=6495c5b0-ef4a-43c4-96d5-2fda407edc48","http://creativecommons.org/publicdomain/zero/1.0/"
"2418764241","Pilidiostigma glabrum Burret",-28.081734,153.417737,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:59.195+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,25000,"OCEANIA","Queensland",1977,5,10,"1977-05-10",130,130,"2021-07-17T16:33:50.000+00:00","2024-06-19T04:58:59.195+00:00",NA,FALSE,"9c62b3e1-8556-44d9-aee8-ff843d845299","none","none",FALSE,NA,"Byrnes, N.B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"9c62b3e1-8556-44d9-aee8-ff843d845299",NA,NA,NA,"Herbrecs","2418764241","9c62b3e1-8556-44d9-aee8-ff843d845299",NA,"BRI AQ0195335","BRI",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Shrub to 1m.",NA,NA,NA,NA,"3508","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","Mudgeeraba Creek.","Moreton",NA,"PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=9a2e9d8f-b535-4074-8428-dcf3cada356d","http://creativecommons.org/publicdomain/zero/1.0/"
"2828475914","Pilidiostigma glabrum Burret",-28.5858,153.3611,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:54.887+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,500,"OCEANIA","New South Wales",1969,4,20,"1969-04-20",110,110,"2021-07-23T19:03:39.000+00:00","2024-07-02T07:40:54.887+00:00",NA,FALSE,"d614c2d2-a576-461c-9832-70d121f6166a","none","none",FALSE,NA,"Blaxell, D.F.|Pickard, J.|Hayes, H.C.","Coveny, R.G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"d614c2d2-a576-461c-9832-70d121f6166a",NA,NA,NA,"NSW","2828475914","d614c2d2-a576-461c-9832-70d121f6166a",NA,"NSW578841","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Small tree, 4 m, spreading. Young fruit green. [Leaf samples removed to send to Pieter Baas (L) for study of leaf anatomy. 13 Nov 1986]",NA,NA,NA,NA,"269","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Dam.","ICN",NA,"Below Rocky Creek, Whian Whian State Forest.","North Coast",NA,"PhysicalObject","Burret","fruits","native",NA,"EPSG:4202","Degrees Minutes Seconds","in collection","species","Map",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5d46b1de-916d-4ffd-b072-b90ab2d3fbc7","http://creativecommons.org/publicdomain/zero/1.0/"
"2827374397","Pilidiostigma glabrum Burret",-28.27,153.3,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:45.132+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE","1999-06-01T00:00:00",10000,"OCEANIA","New South Wales",1969,7,21,"1969-07-21",202,202,"2021-07-23T19:04:55.000+00:00","2024-07-02T07:40:45.132+00:00",NA,FALSE,"a176bc90-2dbb-420f-ad12-812094160cd9","none","none",TRUE,NA,"Coveny, R.G.|Clarke, S.|Pickard, J.","Snow, N.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"a176bc90-2dbb-420f-ad12-812094160cd9",NA,NA,NA,"NSW","2827374397","a176bc90-2dbb-420f-ad12-812094160cd9",NA,"NSW578830","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Small tree 3-5 m high with leaves paler on the undersurface.",NA,NA,NA,NA,"1598","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","In association with Guioa semiglauca, Polyscias elegans, etc.","ICN",NA,"Upper Crystal Creek, 7 miles NW of Murwillumbah.","North Coast",NA,"PhysicalObject","Burret","sterile","native","90 m",NA,"Degrees Minutes","in collection","species","Gazetteer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f2685d94-0f0c-45e2-b813-0c33859c720d","http://creativecommons.org/publicdomain/zero/1.0/"
"2828983812","Pilidiostigma glabrum Burret",-28.63,153.28,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:36.512+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE","1999-06-01T00:00:00",25000,"OCEANIA","New South Wales",1966,11,1,"1966-11-01",305,305,"2021-07-23T19:03:28.000+00:00","2024-07-02T07:40:36.512+00:00",NA,FALSE,"2cb88709-c9b8-4e92-bfea-61db533acdf2","none","none",TRUE,NA,"Hayes, H.C.|Turner, J.|Mcgillivray, D.J.","Snow, N.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"2cb88709-c9b8-4e92-bfea-61db533acdf2",NA,NA,NA,"NSW","2828983812","2cb88709-c9b8-4e92-bfea-61db533acdf2",NA,"NSW578839","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Erect, single main stem. 1 foot high.",NA,NA,NA,NA,"2597","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Rainforest.","ICN",NA,"Southern edge of state forest, ca. 10 miles directly SW of Mullumbimby, Whian Whian State Forest.","North Coast",NA,"PhysicalObject","Burret","buds|flowers","native",NA,NA,"Degrees Minutes","in collection","species","Gazetteer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=e4051134-b591-45da-b9c7-19f068cd4e30","http://creativecommons.org/publicdomain/zero/1.0/"
"2418700118","Pilidiostigma glabrum Burret",-26.081736,153.084387,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:57.488+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,25000,"OCEANIA","Queensland",1964,5,12,"1964-05-12",133,133,"2021-07-17T16:33:45.000+00:00","2024-06-19T04:58:57.488+00:00",NA,FALSE,"811dea21-0969-4452-9b0e-2558a585c1e7","none","none",TRUE,NA,"Smith, L.S.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"811dea21-0969-4452-9b0e-2558a585c1e7",NA,NA,NA,"Herbrecs","2418700118","811dea21-0969-4452-9b0e-2558a585c1e7",NA,"BRI AQ0044664","BRI",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"In rainfroest patch, alt less than 25ft.  A shrub or small tree with brownish or reddish brown branchlets.  Fruits immature, green.",NA,NA,NA,NA,"12119","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","ca 23 miles a little N of E. of Gympie, on E bank of Noosa River.","Wide Bay",NA,"PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8414d31c-e329-42fb-862f-6f6e0cb7e0c2","http://creativecommons.org/publicdomain/zero/1.0/"
"2827844803","Pilidiostigma glabrum Burret",-30.43,153.03,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:27.885+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,10000,"OCEANIA","New South Wales",1958,9,10,"1958-09-10",253,253,"2021-07-23T19:05:31.000+00:00","2024-07-02T07:40:27.885+00:00",NA,FALSE,"0a8fef39-b2c2-4e02-9c66-7b859bfa1054","none","none",TRUE,NA,"Mcgillivray, D.J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"0a8fef39-b2c2-4e02-9c66-7b859bfa1054",NA,NA,NA,"NSW","2827844803","0a8fef39-b2c2-4e02-9c66-7b859bfa1054",NA,"NSW414105","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Small tree 2 inches [5 cm ?d.b.h.], 15 feet [4.5 m tall], widely branched.",NA,NA,NA,NA,"771","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Wet sclerophyll (tending to rainforest) near small creek. Associated with Wilkiea hugeliana.","ICN",NA,"Pine Creek State Forest.","North Coast",NA,"PhysicalObject","Burret","sterile","native",NA,NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=2547f340-cbb7-4530-805d-caea54a63409","http://creativecommons.org/publicdomain/zero/1.0/"
"2829777210","Pilidiostigma glabrum Burret",-28.62,153.32,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:51.639+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE","1951-07-30T00:00:00",10000,"OCEANIA","New South Wales",1933,3,NA,"1933-03",NA,NA,"2021-07-23T19:04:35.000+00:00","2024-07-02T07:40:51.639+00:00",NA,FALSE,"96ef4f96-74b6-4d03-87f3-69501a1e041a","none","none",TRUE,NA,"de Beuzeville, W.A.W.","Smith, L.S.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"96ef4f96-74b6-4d03-87f3-69501a1e041a",NA,NA,NA,"NSW","2829777210","96ef4f96-74b6-4d03-87f3-69501a1e041a",NA,"NSW16171","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,NA,NA,NA,NA,NA,"LXVI","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet",NA,"ICN",NA,"Whian Whian State Forest.","North Coast",NA,"PhysicalObject","Burret","buds|flowers|fruits","native",NA,NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=4b324f6c-2a21-4730-bfa4-88a02fa799a3","http://creativecommons.org/publicdomain/zero/1.0/"
"2829377815","Pilidiostigma glabrum Burret",-25.62,153.05,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:54.152+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE","1999-06-01T00:00:00",25000,"OCEANIA","Queensland",1922,12,NA,"1922-12",NA,NA,"2021-07-23T19:05:34.000+00:00","2024-07-02T07:40:54.152+00:00",NA,FALSE,"e1d908b0-75e6-4d78-bf3a-3bfc944ff373","none","none",FALSE,NA,"UNKNOWN OR ANONYMOUS","Snow, N.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"e1d908b0-75e6-4d78-bf3a-3bfc944ff373",NA,NA,NA,"NSW","2829377815","e1d908b0-75e6-4d78-bf3a-3bfc944ff373",NA,"NSW180739","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Collected by Qld Forest Service.",NA,NA,NA,NA,NA,"Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet",NA,"ICN",NA,"Fraser Island.","Wide Bay",NA,"PhysicalObject","Burret","buds|flowers","native",NA,NA,"Degrees Minutes","in collection","species","Gazetteer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=3d2712af-4e0c-42ed-9f7b-1f43d87073d8","http://creativecommons.org/publicdomain/zero/1.0/"
"2418908362","Pilidiostigma glabrum Burret",-28.248401,153.084403,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:11.508+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,25000,"OCEANIA","Queensland",1920,3,1,"1920-03-01",61,61,"2021-07-17T16:33:44.000+00:00","2024-06-19T04:59:11.508+00:00",NA,FALSE,"d8eebbf3-08e0-42af-a9ad-37307e071a07","none","none",TRUE,NA,"White, C.T.|Tryon, H.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"d8eebbf3-08e0-42af-a9ad-37307e071a07",NA,NA,NA,"Herbrecs","2418908362","d8eebbf3-08e0-42af-a9ad-37307e071a07",NA,"BRI AQ0044667","BRI",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,NA,NA,NA,NA,NA,"8248","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","McPherson Range, Roberts Plateau.","Moreton",NA,"PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=a082d66d-87cf-4fb7-89c7-fd83cc1c31b3","http://creativecommons.org/publicdomain/zero/1.0/"
