"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","institutionKey","preparations","recordNumber","informationWithheld","institutionID","nomenclaturalCode","county","disposition","ownerInstitutionCode","reproductiveCondition","identificationRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","networkKeys","elevation","gadm.level0.gid","gadm.level0.name","distanceFromCentroidInMeters","collectionKey","fieldNumber","gadm","locationRemarks","previousIdentifications","otherCatalogNumbers","habitat","http...unknown.org.recordID","locality","language","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","individualCount","higherGeography","islandGroup","island","georeferencedDate","type","verbatimElevation","georeferenceSources","dynamicProperties","elevationAccuracy","identificationQualifier","lifeStage","associatedTaxa","eventRemarks","associatedOccurrences","georeferencedBy","georeferenceVerificationStatus","projectId","datasetID","samplingProtocol","acceptedNameUsage","georeferenceRemarks","materialSampleID","parentNameUsageID","acceptedNameUsageID","bibliographicCitation","accessRights","parentNameUsage","organismID","georeferenceProtocol","verbatimIdentification","eventID","footprintSRS","typeStatus","typifiedName","media_url","license"
"1503206358","Eugenia confusa DC.",18.1808,-66.9799,"cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:09.811+00:00",398,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1982,10,5,"1982-10-05",278,278,NA,"2024-01-29T12:47:09.811+00:00",NA,FALSE,"4144DE7B-EBF7-4824-AD0E-84F11B1CBC9F","none","none",FALSE,NA,"R. P. Sauleda, D.K. Sauleda, M.E. Ragan",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA",NA,"4144DE7B-EBF7-4824-AD0E-84F11B1CBC9F",NA,NA,"Reserva Forestal Maricao; Monte del Estado; W of PR 120, originating 1.4 mi. N of Alto del Descanso.","Herb","1503206358","4144DE7B-EBF7-4824-AD0E-84F11B1CBC9F",NA,"171015","USF",NA,NA,"216802","Eugenia confusa DC.",NA,"efc9e42f-509d-47fe-a30a-1bbd7ac8ba31",NA,"7886",NA,"urn:lsid:biocol.org:col:15638","ICN","Maricao Mun.",NA,NA,NA,NA,NA,NA,NA,NA,NA,680,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Along dirt road.",NA,"Reserva Forestal Maricao; Monte del Estado; W of PR 120, originating 1.4 mi. N of Alto del Descanso.","en",NA,NA,"Plantae | Dicots | Myrtaceae",NA,NA,"Puerto Rico|Maricao Mun.",NA,NA,NA,"PhysicalObject","680 m",NA,"{""habit"":""Shrub 1 m tall.""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/171015.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270468594","Eugenia confusa DC.",18.15,-68.716667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.998+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC","2017-01-01T00:00:00",NA,"NORTH_AMERICA","La Altagracia",1981,6,28,"1981-06-28",179,179,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.998+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111593",FALSE,"1111593","none","none",FALSE,NA,"T. Zanoni; M. Mejia, C. Ramirez","J. A. Flickinger","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"1111593",NA,NA,NA,"Plants","2270468594","4d9c888f-254a-4b5b-86a9-ab9a7357bf36","47796","ASU0016443","ASU",NA,NA,NA,"Eugenia confusa DC.","3-4 m tall, one stem; fr. immature, green now.","530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"15099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,"201356","Arid broadleaf forest on marine coral limestone rock; grazed by cattle, cut-over earlier for timber and fire wood.","4d9c888f-254a-4b5b-86a9-ab9a7357bf36","Isla Saona (SE of La Romana); on trail going N of Mano Juan, toward N coast.",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Xmirny","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,"3 to 4 m. tall, one stem; fr. immature, green now.",7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0016/ASU0016443_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929046829","Eugenia confusa DC.",18.83,-70.42,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:57.146+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","La Vega",1981,7,29,"1981-07-29",210,210,NA,"2024-07-21T05:13:57.146+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1679370",FALSE,"5a688c72-a388-4da4-b549-6fceacd2638a","none","none",FALSE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","5a688c72-a388-4da4-b549-6fceacd2638a",NA,"29 Jul 1981",NA,"NY","1929046829","5a688c72-a388-4da4-b549-6fceacd2638a",NA,"1435599","NY",NA,NA,NA,"Eugenia confusa DC.",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","15660",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"Southeast of Bonao, Loma La Peguera vicinity: Falconbridge Dominicana Mine area- collected on Loma Larga.","en",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"PhysicalObject","6398 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/473/087/v-247-01435599.jpg","http://creativecommons.org/licenses/by/4.0/"
"1928314711","Eugenia confusa DC.",18.155975,-66.988822,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:22.123+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC","1980-01-01T00:00:00",NA,"NORTH_AMERICA",NA,1980,6,17,"1980-06-17",169,169,NA,"2024-07-21T05:15:22.123+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012525",FALSE,"268477fb-a3ba-41a5-bde2-dbba5af1d04d","none","none",FALSE,"Vascular plants","A. H. Liogier","A. H. Liogier","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","268477fb-a3ba-41a5-bde2-dbba5af1d04d",NA,"17 Jun 1980",NA,"NY","1928314711","268477fb-a3ba-41a5-bde2-dbba5af1d04d",NA,"946195","NY",NA,NA,NA,"Eugenia confusa DC.",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","30705",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,"On serpentine.",NA,"Maricao State Forest.","en",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"2009-05-07","PhysicalObject","2625 ft","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/444/v-247-00946195.jpg","http://creativecommons.org/licenses/by/4.0/"
"2572992808","Eugenia confusa DC.",25.05,-77.966667,"cdc,inmafu","e42c4be9-dc6d-466b-8df2-60ac8c47fadd","fee1eb85-53bb-4edb-91cc-de55f11b3cee","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T17:08:10.802+00:00","2024-08-01T17:16:26.515+00:00",222,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,301,"NORTH_AMERICA","Andros",1975,7,10,"1975-07-10",191,191,"2023-07-16T07:02:03.000+00:00","2024-08-01T17:16:26.515+00:00","https://nansh.org/portal/collections/individual/index.php?occid=15465604",FALSE,"15465604","none","none",TRUE,NA,"Hill, S. R.",NA,"WGS84","Magnoliopsida","BS","none","none","LATIN_AMERICA","Bahamas","NORTH_AMERICA","University of Vermont","15465604",NA,"10 July 1975",NA,NA,"2572992808","0007dc89-bd68-4d59-884d-fc1250b5214b","47796","UVMVT231366","VT",NA,NA,NA,"Eugenia confusa DC.","Shrub 2.5 m tall","5c317c20-a640-4f0d-853c-ce104d3241df",NA,"3331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fdc6f4b1-6ba7-4e70-aa42-6c48df77790e",NA,"none",NA,NA,NA,"Low coppice, roadside","0007dc89-bd68-4d59-884d-fc1250b5214b","Just south of Mastic Point",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Koenemann, D. M.","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","58ab88f3-0034-461c-9c44-9e525c4d360f",NA,NA,NA,NA,NA,NA,NA,"GeoLocate",NA,NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://nansh.org/portal/collections/individual/index.php?guid=FBDB12A8-B8F1-41C4-A7CE-20B9E491A263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://nansh.org/imglib/storage/vt/vplants/UVMVT231/UVMVT231366_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"122944102","Eugenia confusa DC.",44.7316,-93.178,"cdc,gass84,cdumi,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:18.057+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1974,4,26,"1974-04-26",116,116,NA,"2024-01-24T21:05:18.057+00:00",NA,FALSE,"9F686C0A-C001-42C2-AE48-F1BF41196A14","none","none",FALSE,NA,"H. B. Correll",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"9F686C0A-C001-42C2-AE48-F1BF41196A14",NA,NA,NA,"Herbarium","122944102","9F686C0A-C001-42C2-AE48-F1BF41196A14",NA,"22942","FTG",NA,NA,"210286","Eugenia confusa DC.",NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,NA,"urn:lsid:biocol.org:col:15568","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Plantae | Magnoliophyta | Myrtaceae",NA,NA,"United States of America",NA,NA,"2021-07-20 08:49:40.62","PhysicalObject",NA,"GEOLocate",NA,NA,NA,NA,NA,NA,NA,"USFWI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/22942.jpg","http://creativecommons.org/licenses/by/4.0/"
"1930158960","Eugenia confusa DC.",18.71814,-70.450746,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:27.942+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","San José de Ocoa",1973,6,NA,"1973-06-23/1973-06-24",174,175,NA,"2024-07-21T05:14:27.942+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1679387",FALSE,"a92b3a32-883b-4ffd-b5f4-cc1d5a4adfd9","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","a92b3a32-883b-4ffd-b5f4-cc1d5a4adfd9",NA,"23 Jun 1973 - 24 Jun 1973",NA,"NY","1930158960","a92b3a32-883b-4ffd-b5f4-cc1d5a4adfd9",NA,"1435615","NY",NA,NA,NA,"Eugenia confusa DC.",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","19410",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"Rancho Arriba.","en",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"2020-10-22","PhysicalObject","2625 ft","Google Maps (map data 2020); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/477/895/v-247-01435615.jpg","http://creativecommons.org/licenses/by/4.0/"
"122944863","Eugenia confusa DC.",25.609,-80.4987,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:04:57.713+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,72324,"NORTH_AMERICA","Florida",1970,11,15,"1970-11-15",319,319,NA,"2024-01-24T21:04:57.713+00:00",NA,FALSE,"5F439FBB-7037-45A3-93FB-6A4C4663D369","none","none",FALSE,NA,"F. C. Craighead, P. B. Tomlinson",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"5F439FBB-7037-45A3-93FB-6A4C4663D369",NA,NA,NA,"Herbarium","122944863","5F439FBB-7037-45A3-93FB-6A4C4663D369",NA,"9267","FTG",NA,NA,"182818","Eugenia confusa DC.",NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,NA,"urn:lsid:biocol.org:col:15568","ICN","Miami-Dade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Plantae | Magnoliophyta | Myrtaceae",NA,NA,"United States of America|Florida|Miami-Dade",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/9267.jpg","http://creativecommons.org/licenses/by/4.0/"
"122944882","Eugenia confusa DC.",25.609,-80.4987,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:25.294+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,72324,"NORTH_AMERICA","Florida",1970,11,15,"1970-11-15",319,319,NA,"2024-01-24T21:05:25.294+00:00",NA,FALSE,"70F8E276-3365-4DD6-B0EA-F4EB615C6386","none","none",FALSE,NA,"F. C. Craighead, P. B. Tomlinson",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"70F8E276-3365-4DD6-B0EA-F4EB615C6386",NA,NA,NA,"Herbarium","122944882","70F8E276-3365-4DD6-B0EA-F4EB615C6386",NA,"9316","FTG",NA,NA,"182819","Eugenia confusa DC.",NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,NA,"urn:lsid:biocol.org:col:15568","ICN","Miami-Dade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Plantae | Magnoliophyta | Myrtaceae",NA,NA,"United States of America|Florida|Miami-Dade",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/9316.jpg","http://creativecommons.org/licenses/by/4.0/"
"122943653","Eugenia confusa DC.",25.609,-80.4987,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:04:42.376+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,72324,"NORTH_AMERICA","Florida",1969,4,25,"1969-04-25",115,115,NA,"2024-01-24T21:04:42.376+00:00",NA,FALSE,"77463804-E27E-4B52-BCD8-9BAAF2664602","none","none",FALSE,NA,"P. Szalay",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"77463804-E27E-4B52-BCD8-9BAAF2664602",NA,NA,NA,"Herbarium","122943653","77463804-E27E-4B52-BCD8-9BAAF2664602",NA,"102211","FTG",NA,NA,"203694","Eugenia confusa DC.",NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,"7",NA,"urn:lsid:biocol.org:col:15568","ICN","Miami-Dade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Plantae | Magnoliophyta | Myrtaceae",NA,NA,"United States of America|Florida|Miami-Dade",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/102211.jpg","http://creativecommons.org/licenses/by/4.0/"
"122943967","Eugenia confusa DC.",25.609,-80.4987,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:06.984+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,72324,"NORTH_AMERICA","Florida",1963,6,20,"1963-06-20",171,171,NA,"2024-01-24T21:05:06.984+00:00",NA,FALSE,"C04757C8-78AF-46E1-AF58-5235A6951719","none","none",FALSE,NA,"F. C. Craighead",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"C04757C8-78AF-46E1-AF58-5235A6951719",NA,NA,NA,"Herbarium","122943967","C04757C8-78AF-46E1-AF58-5235A6951719",NA,"13544","FTG",NA,NA,"192167","Eugenia confusa DC.",NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,NA,"urn:lsid:biocol.org:col:15568","ICN","Miami-Dade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Plantae | Magnoliophyta | Myrtaceae",NA,NA,"United States of America|Florida|Miami-Dade",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/13544.jpg","http://creativecommons.org/licenses/by/4.0/"
"122943969","Eugenia confusa DC.",25.609,-80.4987,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:12.440+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,72324,"NORTH_AMERICA","Florida",1963,8,5,"1963-08-05",217,217,NA,"2024-01-24T21:05:12.440+00:00",NA,FALSE,"4BA93123-B6F6-4B9F-A446-14319EB3691D","none","none",FALSE,NA,"F. C. Craighead",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"4BA93123-B6F6-4B9F-A446-14319EB3691D",NA,NA,NA,"Herbarium","122943969","4BA93123-B6F6-4B9F-A446-14319EB3691D",NA,"13546","FTG",NA,NA,"191612","Eugenia confusa DC.",NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,NA,"urn:lsid:biocol.org:col:15568","ICN","Miami-Dade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Plantae | Magnoliophyta | Myrtaceae",NA,NA,"United States of America|Florida|Miami-Dade",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/13546.jpg","http://creativecommons.org/licenses/by/4.0/"
