"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","informationWithheld","occurrenceRemarks","distanceFromCentroidInMeters","gadm","elevation","otherCatalogNumbers","preparations","http...unknown.org.recordID","associatedTaxa","locality","county","taxonRemarks","locationID","rights","ownerInstitutionCode","higherClassification","collectionID","projectId","individualCount","elevationAccuracy","institutionKey","nomenclaturalStatus","recordNumber","nomenclaturalCode","type","bibliographicCitation","institutionID","disposition","previousIdentifications","reproductiveCondition","fieldNumber","networkKeys","lifeStage","higherGeography","collectionKey","habitat","island","islandGroup","associatedSequences","verbatimIdentification","eventRemarks","http...unknown.org.recordEnteredBy","language","georeferenceProtocol","georeferencedDate","verbatimElevation","georeferenceSources","locationRemarks","organismID","accessRights","dynamicProperties","municipality","datasetID","samplingProtocol","acceptedNameUsage","georeferenceRemarks","materialSampleID","parentNameUsageID","acceptedNameUsageID","parentNameUsage","identificationRemarks","fieldNotes","infraspecificEpithet","programmeAcronym","identificationQualifier","media_url","license"
"1451071428","Eugenia monticola (Sw.) DC.",10.801389,-85.304722,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.669+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1990,10,25,"1990-10-25T00:00",298,298,NA,"2024-08-02T01:14:50.669+00:00",NA,FALSE,"K001001944","none","none",FALSE,NA,"Rivera, G.",NA,"WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE",NA,"K001001944",NA,NA,NA,"Herbarium","1451071428","http://specimens.kew.org/herbarium/K001001944",NA,"K001001944","K",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,1500,NA,NA,NA,NA,"COSTA RICA. GUANACASTE: P. Nac. Rinc´n de la Vieja Sendero La Siembra.",NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,0,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"809",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto de 6 m con frutos rojos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/0d62bb43e63413e975d07e67b95052af.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1928819448","Eugenia monticola (Sw.) DC.",18.060657,-66.16374,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:47.668+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Cayey",1990,11,4,"1990-11-04",308,308,NA,"2024-07-21T05:13:47.668+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013476",FALSE,"4a51004f-bad3-45f9-ba7a-cee9a5c10ffc","none","none",FALSE,"Vascular plants","F. S. Axelrod",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","4a51004f-bad3-45f9-ba7a-cee9a5c10ffc",NA,"04 Nov 1990",NA,"NY","1928819448","4a51004f-bad3-45f9-ba7a-cee9a5c10ffc",NA,"946272","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Sierra de Jajome. Rte 708, ca. km 6. Trail S alongside Jajome River and then up wooded slope.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"1587","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Dry mountain forest.",NA,NA,NA,NA,NA,NA,"en",NA,"2010-09-02","902-1230 ft","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/519/v-247-00946272.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929680850","Eugenia monticola (Sw.) DC.",18.084151,-66.654611,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:16.764+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Ponce",1989,4,20,"1989-04-20",110,110,NA,"2024-07-21T05:14:16.764+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013406",FALSE,"8773418a-1a9b-4e42-a94c-7bcccd7610e7","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","8773418a-1a9b-4e42-a94c-7bcccd7610e7",NA,"20 Apr 1989",NA,"NY","1929680850","8773418a-1a9b-4e42-a94c-7bcccd7610e7",NA,"946254","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Hacienda Buena Vista.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"36711","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","In forest.",NA,NA,NA,NA,NA,NA,"en","Other source","2009-07-31","1312 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/501/v-247-00946254.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929717427","Eugenia monticola (Sw.) DC.",18.40991,-66.16186,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:10.855+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,1000,"NORTH_AMERICA","Bayamón",1989,9,9,"1989-09-09",252,252,NA,"2024-07-21T05:14:10.855+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013481",FALSE,"8a0bafda-d95b-442d-84ae-677f9606fc52","none","none",FALSE,"Vascular plants","J. A. Carrasquillo",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","8a0bafda-d95b-442d-84ae-677f9606fc52",NA,"09 Sep 1989",NA,"NY","1929717427","8a0bafda-d95b-442d-84ae-677f9606fc52",NA,"946271","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,57.5,NA,"sheet",NA,NA,"El Parque de las Ciencias.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,32.5,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"62","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Moist limestone forest.",NA,NA,NA,NA,NA,NA,"en",NA,"2008-06-23","82-295 ft","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/518/v-247-00946271.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270682637","Eugenia latifolia Spreng. ex DC., 1828",4.45,-52.9,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.326+00:00",276,"PRESERVED_SPECIMEN","PRESENT",8230017,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","latifolia","SPECIES","SYNONYM","NE",NA,NA,"SOUTH_AMERICA",NA,1989,11,22,"1989-11-22",326,326,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.326+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=772536",FALSE,"772536","none","none",FALSE,NA,"M. Hoff","B.K. Holst, 2006","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"772536",NA,NA,NA,"Plants","2270682637","d3a5a108-a46a-4815-a3ca-f6721bb844bb","47848","ASU0034420","ASU",NA,NA,NA,"Eugenia latifolia Spreng. ex DC., 1828",NA,"Arbre. Fruit en forme d'olive jaune a une seule graine. 8 m Haut.",NA,NA,43,"192068",NA,"d3a5a108-a46a-4815-a3ca-f6721bb844bb",NA,"Saut Stephanie-Bassin du Sinnamary. A une heure de canot en amont d'un grand marecage.",NA,NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"6021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","Foret inondable primaire. Foret assez claire, regulierement inondee.",NA,NA,NA,NA,NA,"xmirny",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0034/ASU0034420_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"4072827525","Eugenia maleolens Pers.",23.166667,-81.083333,"cdc,gass84","b740eaa0-0679-41dc-acb7-990d562dfa37","a344ee9f-f1b7-4761-be2c-58ee6d741395","4c5fccfd-c052-42ec-97ab-a4657ec27751","a344ee9f-f1b7-4761-be2c-58ee6d741395","BE","EML","2024-06-18T08:41:46.137+00:00","2024-06-18T09:36:46.839+00:00",308,"PRESERVED_SPECIMEN","PRESENT",5418052,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","maleolens","SPECIES","SYNONYM","NE",NA,NA,"NORTH_AMERICA",NA,1988,11,12,"1988-11-12",317,317,"2022-12-25T00:00:00.000+00:00","2024-06-18T09:36:46.839+00:00",NA,FALSE,"http://www.botanicalcollections.be/specimen/BR0000030829466","none","none",FALSE,"Meise Botanic Garden Herbarium","Dechamps R. & Carrera R.",NA,"WGS84","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","EUROPE","Meise Botanic Garden","http://www.botanicalcollections.be/specimen/BR0000030829466",NA,"[12/11/1988]",NA,"BR","4072827525","http://www.botanicalcollections.be/specimen/BR0000030829466",NA,"BR0000030829466","MeiseBG",NA,NA,NA,"Eugenia maleolens Pers.",NA,NA,NA,"none",NA,NA,"HerbariumSheet",NA,NA,"Varadero; Prov. Matanzas",NA,NA,NA,NA,NA,NA,"gbif:ih:irn:124997",NA,NA,NA,"3b896e03-901d-4cc7-ac2b-61e0469521b0",NA,"12148","ICBN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15605",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,"6416a67f-3c3e-495c-8998-568f64249178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Country: Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://oxalis.br.fgov.be/images/BR0/000/030/829/466/BR0000030829466.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1931286830","Eugenia monticola (Sw.) DC.",18.3,-70.93,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:31.519+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Azua",1987,2,23,"1987-02-23",54,54,NA,"2024-07-21T05:16:31.519+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1681549",FALSE,"f8fb66ab-87e0-49d6-953a-c13aaabd6c77","none","none",FALSE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","f8fb66ab-87e0-49d6-953a-c13aaabd6c77",NA,"23 Feb 1987",NA,"NY","1931286830","f8fb66ab-87e0-49d6-953a-c13aaabd6c77",NA,"1436413","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Sierra Martin Garcia: en la parte arriba de Sierra Martin Garcia.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"38382","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"1640 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/684/v-247-01436413.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930032366","Eugenia monticola (Sw.) DC.",18.33412,-64.72875,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:17.822+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,1382,"NORTH_AMERICA","Saint John",1987,8,21,"1987-08-21",233,233,NA,"2024-07-21T05:14:17.822+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=905273",FALSE,"a067c93f-d46f-4f19-a1c0-1111f7345a95","none","none",TRUE,"Vascular plants","P. Acevedo-Rodríguez",NA,"WGS84","Magnoliopsida","VI","none","none","LATIN_AMERICA","Virgin Islands (U.S.)","NORTH_AMERICA","The New York Botanical Garden","a067c93f-d46f-4f19-a1c0-1111f7345a95",NA,"21 August 1987",NA,"NY","1930032366","a067c93f-d46f-4f19-a1c0-1111f7345a95",NA,"843487","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,300,NA,NA,NA,NA,"Along dirt road to Bordeaux Mountain.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,0,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"1897","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Sunny roadside.",NA,NA,NA,NA,NA,NA,"en","Georeferencing Quick Reference Guide, Version 2012","2019-08-08","984 ft","Google Maps (map data 2019); Manis Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/135/779/v-247-00843487-02.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1320178446","Eugenia monticola (Sw.) DC.",18.3647,-64.7056,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:37.458+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1987,8,20,"1987-08-20",232,232,"2019-01-10T01:19:00.000+00:00","2024-08-02T12:39:37.458+00:00",NA,FALSE,"http://n2t.net/ark:/65665/383a1dc24-caba-41c9-a886-29e0c4a59c4e","none","none",TRUE,"NMNH Extant Biology","P. Acevedo-Rodriguez, A. Reilly & M. Davis",NA,"WGS84","Magnoliopsida","VI","none","none","LATIN_AMERICA","Virgin Islands (U.S.)","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/383a1dc24-caba-41c9-a886-29e0c4a59c4e",NA,"20 Aug 1987",NA,"US","1320178446","http://n2t.net/ark:/65665/383a1dc24-caba-41c9-a886-29e0c4a59c4e",NA,"US 3187410","US",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,"none",40,NA,NA,NA,NA,"Maho Bay Quarter; trail to Brown Bay, starting by Hurricane Hole",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,1,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"1877",NA,NA,NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","Flowering","West Indies - Neotropics, U.S. Virgin Islands, St. John","151c91ba-a521-4735-8c11-5abf8db7fb67","Coastal scrub on sandy soil.","St. John",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m30264a3ba-d6fa-404e-9491-4dd1c936e0ca","http://creativecommons.org/publicdomain/zero/1.0/"
"1930416589","Eugenia maleolens Pers.",17.93,-66.88,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:06.508+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418052,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","maleolens","SPECIES","SYNONYM","NE",NA,NA,"NORTH_AMERICA","Guánica",1985,4,4,"1985-04-04",94,94,NA,"2024-07-21T05:16:06.508+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013931",FALSE,"bb5d5f22-4a06-4f53-bfcd-d5fea4981801","none","none",FALSE,"Vascular plants","J. L. Luteyn",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","bb5d5f22-4a06-4f53-bfcd-d5fea4981801",NA,"04 Apr 1985",NA,"NY","1930416589","bb5d5f22-4a06-4f53-bfcd-d5fea4981801",NA,"946366","NY",NA,NA,NA,"Eugenia maleolens Pers.",NA,NA,NA,"none",NA,NA,"sheet",NA,NA,"Guánica Forest.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"11561","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Dry coastal limestone, karst vegetation.",NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/613/v-247-00946366.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270674426","Eugenia latifolia Spreng. ex DC., 1828",4.9333,-52.3333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.944+00:00",276,"PRESERVED_SPECIMEN","PRESENT",8230017,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","latifolia","SPECIES","SYNONYM","NE",NA,NA,"SOUTH_AMERICA","Guyane",1985,10,25,"1985-10-25",298,298,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.944+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=763509",FALSE,"763509","none","none",FALSE,NA,"J. J. de Granville","B.K. Holst, 2000.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"763509",NA,NA,NA,"Plants","2270674426","1f7f28d7-5f63-49b3-a334-7f2d02b9b555","47848","ASU0034422","ASU",NA,NA,NA,"Eugenia latifolia Spreng. ex DC., 1828",NA,"Coor from www.fallingrain.com/world; Arbrisseau de 3,5m de haut provenant de graines recoltees sur la crique Gabaret (bas Oyapock) et semees en Janvier 1966. Fleurs a calice, corolle ey etamines blanches. Fruits elliptiques jaune clair de 3cm de long.",NA,NA,NA,"162581",NA,"1f7f28d7-5f63-49b3-a334-7f2d02b9b555",NA,"No specific","Cayenne",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"8226",NA,NA,NA,NA,NA,NA,"flowers",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,NA,NA,"marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0034/ASU0034422_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
