"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","isSequenced","identifier","facts","relations","isInCluster","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","http...unknown.org.taxonRankID","dynamicProperties","identificationVerificationStatus","gbifID","occurrenceID","taxonRemarks","vernacularName","taxonConceptID","http...unknown.org.species","occurrenceRemarks","name","coordinateUncertaintyInMeters","higherGeography","modified","institutionKey","collectionKey","preparations","habitat","nomenclaturalCode","georeferenceProtocol","locality","county","collectionCode","type","catalogNumber","institutionCode","higherClassification","reproductiveCondition","dateIdentified","elevation","eventRemarks","establishmentMeans","otherCatalogNumbers","verbatimCoordinateSystem","disposition","verbatimElevation","verbatimTaxonRank","networkKeys","rightsHolder","institutionID","identificationRemarks","gadm","typeStatus","verbatimEventDate","media_url","license"
"2418959096","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",-16.390137,145.292773,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:15.908+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180410,6,7707728,220,690,5014,3180375,3180410,3180410,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus metrosideros","Uromyrtus","metrosideros","SPECIES","ACCEPTED","NE","OCEANIA","Queensland",1994,7,12,"1994-07-12",193,193,"2024-06-19T04:59:15.908+00:00",FALSE,"eedb65cc-fa8b-4eca-b4a9-8b507ae31f84","none","none",FALSE,"Forster, P.I.|Sankowsky, G.|Tucker, M.C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","PIF15540","eedb65cc-fa8b-4eca-b4a9-8b507ae31f84","7000",NA,NA,"2418959096","eedb65cc-fa8b-4eca-b4a9-8b507ae31f84",NA,"Mountain Malletwood","https://id.biodiversity.org.au/node/apni/8499616","Uromyrtus metrosideros","Tree to 5m high, sterile.","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",2000,"Australia, Queensland, Cook","2022-08-17T09:12:57.000+00:00","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Evergreen microphyll moss/fern thicket on granite.","ICN","Hrb Convert","Pinnacle Track, 4km west of Karnak.","Cook","Herbrecs","PhysicalObject","BRI AQ0631284","BRI","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Uromyrtus",NA,"2014-01-01T00:00:00",1000,"Very common in area.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f8f75b30-58c7-4a77-912b-34d39593ef5f","http://creativecommons.org/licenses/by/4.0/"
"2418849628","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",-16.393948,145.299204,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:10.312+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180410,6,7707728,220,690,5014,3180375,3180410,3180410,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus metrosideros","Uromyrtus","metrosideros","SPECIES","ACCEPTED","NE","OCEANIA","Queensland",1992,6,22,"1992-06-22",174,174,"2024-06-19T04:59:10.312+00:00",FALSE,"bfef002e-3b3a-469a-8fd7-ed9b164673cf","none","none",FALSE,"Forster, P.I.|Sankowsky, G.|Tucker, M.C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","PIF10719","bfef002e-3b3a-469a-8fd7-ed9b164673cf","7000",NA,NA,"2418849628","bfef002e-3b3a-469a-8fd7-ed9b164673cf",NA,"Mountain Malletwood","https://id.biodiversity.org.au/node/apni/8499616","Uromyrtus metrosideros","Tree to 4m high, black-grey fleshy fruit.","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",100,"Australia, Queensland, Cook","2021-09-13T08:42:33.000+00:00","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet|Spirit","Simple microphyll mossforest on granite.","ICN","Hrb Convert","Pinnacle Rock Track, 4.5km W of Karnak.","Cook","Herbrecs","PhysicalObject","BRI AQ0545163","BRI","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Uromyrtus","Fruit",NA,1110,"Grid ref: 7965-182865.  Common in area.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=3d54fcc8-7062-4e43-9014-f2f68091c417","http://creativecommons.org/licenses/by/4.0/"
"2829903050","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",-17.28,145.87,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:41.210+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3180410,6,7707728,220,690,5014,3180375,3180410,3180410,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus metrosideros","Uromyrtus","metrosideros","SPECIES","ACCEPTED","NE","OCEANIA","Queensland",1990,2,6,"1990-02-06",37,37,"2024-07-02T07:40:41.210+00:00",FALSE,"800b0048-d924-4752-b904-05f2a4d4dacb","none","none",TRUE,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","13976","800b0048-d924-4752-b904-05f2a4d4dacb","7000",NA,NA,"2829903050","800b0048-d924-4752-b904-05f2a4d4dacb",NA,"Mountain Malletwood","https://id.biodiversity.org.au/node/apni/8499616","Uromyrtus metrosideros","Small tree. Fruits mainly gree but probably close to full size.","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",NA,NA,"2021-07-23T19:00:32.000+00:00","bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Rain forest.","ICN",NA,"Bellenden Ker, Upper Goldsborough Logging Area, State Forest Reserve 310.","Cook","NSW","PhysicalObject","NSW521834","NSW","(F.M.Bailey) A.J.Scott","fruits",NA,NA,NA,"native",NA,"Degrees Minutes","in collection","1800 m","species",NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=d350612b-0446-49e6-8334-527a2796bc92","http://creativecommons.org/licenses/by/4.0/"
"2418477487","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",-16.540136,145.276108,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:31.904+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180410,6,7707728,220,690,5014,3180375,3180410,3180410,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus metrosideros","Uromyrtus","metrosideros","SPECIES","ACCEPTED","NE","OCEANIA","Queensland",1988,3,2,"1988-03-02",62,62,"2024-06-19T04:58:31.904+00:00",FALSE,"22d20a57-f9ee-4bb6-a7a1-9d52cf12ec33","none","none",TRUE,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","4762","22d20a57-f9ee-4bb6-a7a1-9d52cf12ec33","7000",NA,NA,"2418477487","22d20a57-f9ee-4bb6-a7a1-9d52cf12ec33",NA,"Mountain Malletwood","https://id.biodiversity.org.au/node/apni/8499616","Uromyrtus metrosideros","Tree 5m tall.  Ripe fruit black and covered with a glaucous bloom.  Fruit in F.A.A.","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",2000,"Australia, Queensland, Cook","2021-09-13T08:42:54.000+00:00","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Stunted rain forest.","ICN","Label","SFR 143, Parish of Riflemead, North Mary LA.","Cook","Herbrecs","PhysicalObject","BRI AQ0847543","BRI","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Uromyrtus","Fruit",NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=aafadc62-1f13-47f2-b37f-f9cc9673665e","http://creativecommons.org/licenses/by/4.0/"
"2828983851","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",-16.53,145.27,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:41.038+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3180410,6,7707728,220,690,5014,3180375,3180410,3180410,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus metrosideros","Uromyrtus","metrosideros","SPECIES","ACCEPTED","NE","OCEANIA","Queensland",1988,3,2,"1988-03-02",62,62,"2024-07-02T07:40:41.038+00:00",FALSE,"a2143e2b-bae5-463e-94bd-aaffc3383999","none","none",FALSE,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","04762","a2143e2b-bae5-463e-94bd-aaffc3383999","7000",NA,NA,"2828983851","a2143e2b-bae5-463e-94bd-aaffc3383999",NA,"Mountain Malletwood","https://id.biodiversity.org.au/node/apni/8499616","Uromyrtus metrosideros","Tree 5 m tall. Ripe fruit black and covered with glaucous bloom. (Fruit in F.A.A. - QRS).","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",NA,NA,"2021-07-23T19:00:35.000+00:00","bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Stunted rain forest.","ICN",NA,"SFR 143, Parish of Riflemead, North Mary LA.","Cook","NSW","PhysicalObject","NSW622717","NSW","(F.M.Bailey) A.J.Scott","fruits",NA,NA,NA,"native",NA,"Degrees Minutes","in collection","1200 m","species",NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=103700fd-81b0-46ff-a8c1-7a6b509556c1","http://creativecommons.org/licenses/by/4.0/"
"2418395719","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",-16.456804,145.209439,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:16.171+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180410,6,7707728,220,690,5014,3180375,3180410,3180410,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus metrosideros","Uromyrtus","metrosideros","SPECIES","ACCEPTED","NE","OCEANIA","Queensland",1988,11,1,"1988-11-01",306,306,"2024-06-19T04:58:16.171+00:00",FALSE,"006813b3-4500-44ca-a173-ee3688ebaa5b","none","none",FALSE,"Jessup, L.W.|Guymer, G.P.|Mcdonald, W.J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","GJM997","006813b3-4500-44ca-a173-ee3688ebaa5b","7000",NA,NA,"2418395719","006813b3-4500-44ca-a173-ee3688ebaa5b",NA,"Mountain Malletwood","https://id.biodiversity.org.au/node/apni/8499616","Uromyrtus metrosideros",NA,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",2000,"Australia, Queensland, Cook","2022-08-17T09:26:11.000+00:00","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","15.4km nne of mt carbine, track near Mt Spurgeon-Mt Carbine Tableland near 7-cornered house.","Cook","Herbrecs","PhysicalObject","BRI AQ0486496","BRI","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Uromyrtus",NA,"1989-01-01T00:00:00",1120,"Simple notophyll vine forest on granite.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=e2fc71f5-c230-4d2e-bb8b-e05574cd8600","http://creativecommons.org/licenses/by/4.0/"
"2418716077","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",-16.537526,145.28671,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:56.960+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180410,6,7707728,220,690,5014,3180375,3180410,3180410,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus metrosideros","Uromyrtus","metrosideros","SPECIES","ACCEPTED","NE","OCEANIA","Queensland",1988,11,1,"1988-11-01",306,306,"2024-06-19T04:58:56.960+00:00",FALSE,"87df8ac7-6b51-46dc-aeb3-9246e1dd4128","none","none",FALSE,"Jessup, L.W.|Mcdonald, W.J.|Guymer, G.P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","GJM1558","87df8ac7-6b51-46dc-aeb3-9246e1dd4128","7000",NA,NA,"2418716077","87df8ac7-6b51-46dc-aeb3-9246e1dd4128",NA,"Mountain Malletwood","https://id.biodiversity.org.au/node/apni/8499616","Uromyrtus metrosideros",NA,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",100,"Australia, Queensland, Cook","2021-09-13T08:42:35.000+00:00","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","Mt Lewis Rd South Mary LA, 16km NNW of Mt Molloy; site 31; perimeter of site; AMG 31705/817065.","Cook","Herbrecs","PhysicalObject","BRI AQ0486495","BRI","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Uromyrtus","Buds","1989-01-01T00:00:00",1160,"Simple microphyll vine-fern forest on granite; site has been logged in the past.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=d17f5c9d-7cf7-4266-a597-d88ee9e68236","http://creativecommons.org/licenses/by/4.0/"
"2418489978","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",-17.290131,145.876104,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:33.780+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180410,6,7707728,220,690,5014,3180375,3180410,3180410,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus metrosideros","Uromyrtus","metrosideros","SPECIES","ACCEPTED","NE","OCEANIA","Queensland",1988,12,8,"1988-12-08",343,343,"2024-06-19T04:58:33.780+00:00",FALSE,"27b37b4b-edaa-451f-a55c-36a8f8045155","none","none",TRUE,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","25637RFK","27b37b4b-edaa-451f-a55c-36a8f8045155","7000",NA,NA,"2418489978","27b37b4b-edaa-451f-a55c-36a8f8045155",NA,"Mountain Malletwood","https://id.biodiversity.org.au/node/apni/8499616","Uromyrtus metrosideros","Tree 30cm dbh. Bark smooth. Exudate absent. Outer blaze pink, longitudinally striped. Calyx green. Petals white. Buttresses absent, present.  Flowers in FAA.","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",2000,"Australia, Queensland, Cook","2021-09-13T08:42:53.000+00:00","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Rainforest.","ICN","Unknown","SFR 310, Bellenden Ker, Upper Goldsborough LA.","Cook","Herbrecs","PhysicalObject","BRI AQ0874825","BRI","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Uromyrtus","Flowers",NA,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=4d7ed7e6-7984-47dd-a703-747ad96a730c","http://creativecommons.org/licenses/by/4.0/"
"2418559126","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",-16.456804,145.292773,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:41.571+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180410,6,7707728,220,690,5014,3180375,3180410,3180410,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus metrosideros","Uromyrtus","metrosideros","SPECIES","ACCEPTED","NE","OCEANIA","Queensland",1988,12,30,"1988-12-30",365,365,"2024-06-19T04:58:41.571+00:00",FALSE,"45a008b6-22d8-4db0-9663-0ddcd8cc6d8f","none","none",FALSE,"Fell, D.G.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","DF1677","45a008b6-22d8-4db0-9663-0ddcd8cc6d8f","7000",NA,NA,"2418559126","45a008b6-22d8-4db0-9663-0ddcd8cc6d8f",NA,"Mountain Malletwood","https://id.biodiversity.org.au/node/apni/8499616","Uromyrtus metrosideros",NA,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",2000,"Australia, Queensland, Cook","2021-09-13T08:42:30.000+00:00","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","Mossman Bluff, about 10k W of Mossman.","Cook","Herbrecs","PhysicalObject","BRI AQ0458117","BRI","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Uromyrtus","Flowers and buds",NA,1300,"On broad crest of steep mountain ridge with outcropping boulders, on coarse granitic xanthozem soil. On nanophyll mossy vine-fern thicket, heavily influenced by clouds. A tree in windsheared canopy, 5-6m petals with a pinkish tinge, occasional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=c2521fdb-0d3e-4421-906d-fc2704e78f62","http://creativecommons.org/licenses/by/4.0/"
"2830060779","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",-16.25,145.02,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:48.735+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3180410,6,7707728,220,690,5014,3180375,3180410,3180410,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus metrosideros","Uromyrtus","metrosideros","SPECIES","ACCEPTED","NE","OCEANIA","Queensland",1987,12,21,"1987-12-21",355,355,"2024-07-02T07:40:48.735+00:00",FALSE,"a4f82dc1-f4a1-44f5-bb05-95d8541d52b0","none","none",TRUE,"Hyland, B.P.M.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","25354RFK","a4f82dc1-f4a1-44f5-bb05-95d8541d52b0","7000",NA,NA,"2830060779","a4f82dc1-f4a1-44f5-bb05-95d8541d52b0",NA,"Mountain Malletwood","https://id.biodiversity.org.au/node/apni/8499616","Uromyrtus metrosideros","Tree 20 cm dbh. Bark flaky. Exudate absent. Outer blaze pink. Flowers without odour. Calyx green. Petals usually cream sometimes pink or reddish. Flowers in F.A.A.","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",10000,NA,"2022-06-21T09:25:33.000+00:00","bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Rain forest.","ICN",NA,"State Forest Reserve 144, Whypalla, Bower Bird Logging Area.","Cook","NSW","PhysicalObject","NSW930799","NSW","(F.M.Bailey) A.J.Scott","flowers",NA,NA,NA,"native","QRS 85889.1","Degrees Minutes","in collection","1200 m","species",NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=9855ff47-1f0e-4621-b8f1-ab7abe773c6a","http://creativecommons.org/licenses/by/4.0/"
"2515054985","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",-16.25,145.01667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:47.738+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180410,6,7707728,220,690,5014,3180375,3180410,3180410,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus metrosideros","Uromyrtus","metrosideros","SPECIES","ACCEPTED","NE","OCEANIA",NA,1987,12,21,"1987-12-21",355,355,"2024-07-18T23:54:47.738+00:00",FALSE,"L.4159101@BRAHMS","none","none",TRUE,"Hyland B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Hyland, B 25354 RFK","L.4159101@BRAHMS",NA,NA,NA,"2515054985","https://data.biodiversitydata.nl/naturalis/specimen/L.4159101",NA,NA,NA,NA,NA,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,"ICN",NA,"QLD: Cape York. SFR 144, Whypalla, Bower Bird LA.",NA,"Botany",NA,"L.4159101",NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center","Naturalis Biodiversity Center",NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.4159101/format/large","http://creativecommons.org/licenses/by/4.0/"
"2829290184","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",-16.55,145.28,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:31.192+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3180410,6,7707728,220,690,5014,3180375,3180410,3180410,"Uromyrtus metrosideros (F.M.Bailey) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus metrosideros","Uromyrtus","metrosideros","SPECIES","ACCEPTED","NE","OCEANIA","Queensland",1986,1,17,"1986-01-17",17,17,"2024-07-02T07:40:31.192+00:00",FALSE,"17e8c0e4-7121-4c87-94af-e52c52f4d57a","none","none",TRUE,"Guymer, G.P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","2021","17e8c0e4-7121-4c87-94af-e52c52f4d57a","7000",NA,NA,"2829290184","17e8c0e4-7121-4c87-94af-e52c52f4d57a",NA,"Mountain Malletwood","https://id.biodiversity.org.au/node/apni/8499616","Uromyrtus metrosideros","Shrub to 3 m, diam. 5 cm; bark reddish brown, tight, rough, minutely fissured.","Uromyrtus metrosideros (F.M.Bailey) A.J.Scott",2000,NA,"2021-07-23T19:00:43.000+00:00","bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","In rainforest on granite.","ICN",NA,"26 km along Mt Lewis Rd.","Cook","NSW","PhysicalObject","NSW540491","NSW","(F.M.Bailey) A.J.Scott","flowers",NA,NA,NA,"native","BRI AQ0424392","Degrees Minutes","in collection","1000 m","species",NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=2d1e3c93-9f76-44f7-a2e6-c6351cc8add9","http://creativecommons.org/licenses/by/4.0/"
