"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","informationWithheld","identificationRemarks","higherGeography","institutionKey","collectionKey","preparations","recordNumber","habitat","nomenclaturalCode","georeferenceProtocol","http...unknown.org.taxonRankID","locality","county","eventRemarks","type","vernacularName","taxonConceptID","http...unknown.org.species","higherClassification","elevation","associatedTaxa","reproductiveCondition","networkKeys","individualCount","lifeStage","institutionID","collectionID","establishmentMeans","otherCatalogNumbers","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","verbatimElevation","gadm","fieldNotes","fieldNumber","datasetID","eventID","language","verbatimIdentification","ownerInstitutionCode","accessRights","coordinatePrecision","georeferencedBy","typeStatus","recordedByIDs.type","recordedByIDs.value","http...unknown.org.typifiedName","locationID","media_url"
"2418448247","Gossia hillii (Benth.) N.Snow & Guymer",-27.656735,153.159399,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:25.569+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",2000,"OCEANIA","Queensland",1993,10,29,"1993-10-29",302,302,"2022-01-28T15:31:53.000+00:00","2024-06-19T04:58:25.569+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"15cd0c7f-706b-4541-bb47-21e0689b1ec3","none","none",FALSE,NA,"Thomas, G.|Hoy, N.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"15cd0c7f-706b-4541-bb47-21e0689b1ec3",NA,NA,NA,"Herbrecs","2418448247","15cd0c7f-706b-4541-bb47-21e0689b1ec3",NA,"BRI AQ0622473","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Small tree.",NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","126","Road reserve, midslope, sandy clay loam soil, in dry rainforest with Eucalyptus drepanophylla.","ICN","Hrb Convert","7000","Murrays Road, across creek from Logan Golf Course, Logan Shire.","Moreton",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8ec58c97-1679-4291-b91e-b580a91c4c6a"
"2418453247","Gossia hillii (Benth.) N.Snow & Guymer",-26.601463,152.932731,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:33.116+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",100,"OCEANIA","Queensland",1993,11,25,"1993-11-25",329,329,"2022-01-28T15:31:53.000+00:00","2024-06-19T04:58:33.116+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"19197bcb-0073-47b7-8ef5-c2dc6ca8562b","none","none",FALSE,NA,"Grimshaw, P.|Turpin, G.P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"19197bcb-0073-47b7-8ef5-c2dc6ca8562b",NA,NA,NA,"Herbrecs","2418453247","19197bcb-0073-47b7-8ef5-c2dc6ca8562b",NA,"BRI AQ0600283","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Small tree to 4m high; small green fruits with calyx lobes projecting at the tips.",NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","G206","Gently sloping hillside; remnant roadside closed forest. Basalt derived soils.","ICN","GPS","7000","Perry Road, Image Flat, just N of Nambour (GPS 26 36 11 152 55 54).","Moreton","Locally common.","PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",NA,NA,"Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=218778bd-ad04-443e-80bb-41755ec365b1"
"2418671718","Gossia hillii (Benth.) N.Snow & Guymer",-27.640068,153.176065,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:53.798+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",2000,"OCEANIA","Queensland",1993,12,5,"1993-12-05",339,339,"2022-01-28T15:31:53.000+00:00","2024-06-19T04:58:53.798+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"74663dd7-f9c7-45ce-9662-1b4856a3f022","none","none",FALSE,NA,"Thompson, E.J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"74663dd7-f9c7-45ce-9662-1b4856a3f022",NA,NA,NA,"Herbrecs","2418671718","74663dd7-f9c7-45ce-9662-1b4856a3f022",NA,"BRI AQ0570637","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Shrub or small tree.",NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","MOR70","Woodland to tall open-forest of Eucalyptus propinqua and E. crebra with rainforest species understorey along drainage lines.","ICN","Hrb Convert","7000","Daisy Hill State Forest, Logan City.","Moreton","Uncommon.","PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",100,NA,"Flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=17bb0a0e-6a7a-4107-8c13-7492306d09b1"
"2418920902","Gossia hillii (Benth.) N.Snow & Guymer",-26.456742,152.87606,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:13.863+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",2000,"OCEANIA","Queensland",1993,12,2,"1993-12-02",336,336,"2022-01-28T15:31:53.000+00:00","2024-06-19T04:59:13.863+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"dec30350-d155-4067-80da-fc42dd070b83","none","none",FALSE,NA,"Bean, A.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"dec30350-d155-4067-80da-fc42dd070b83",NA,NA,NA,"Herbrecs","2418920902","dec30350-d155-4067-80da-fc42dd070b83",NA,"BRI AQ0623050","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree 7m high. Bark rough, grey. Flowers white.",NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","7133","Remnant rainforest on roadside.","ICN","Hrb Convert","7000","Old Ceylon Road, 6km SW of Cooroy.","Wide Bay",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",200,NA,"Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=321f399e-6506-4475-97d3-3ac9392b3876"
"2418500789","Gossia hillii (Benth.) N.Snow & Guymer",-27.640068,153.176065,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:38.615+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",2000,"OCEANIA","Queensland",1992,2,15,"1992-02-15",46,46,"2022-01-28T15:31:55.000+00:00","2024-06-19T04:58:38.615+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"2d4c91d7-e894-49f4-9b25-7429573f0a5f","none","none",FALSE,NA,"Thompson, E.J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"2d4c91d7-e894-49f4-9b25-7429573f0a5f",NA,NA,NA,"Herbrecs","2418500789","2d4c91d7-e894-49f4-9b25-7429573f0a5f",NA,"BRI AQ0541639","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer",NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","126A",NA,"ICN","Hrb Convert","7000","300 metres E of Daisy Hill, N of Chatswood Road, Daisy Hill.","Moreton","In remnant notophyll vine forest.","PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=0ca9c2f0-ee9f-4588-b1c3-02e99ca724ef"
"2516710132","Austromyrtus hillii (Benth.) Burret",-27.63333,153.16667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:13.484+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3177507,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Austromyrtus","hillii","SPECIES","SYNONYM","NE",NA,NA,"OCEANIA",NA,1992,2,15,"1992-02-15",46,46,NA,"2024-07-18T23:56:13.484+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"L.3931477@BRAHMS","none","none",TRUE,NA,"Thompson EJ",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.3931477@BRAHMS",NA,NA,NA,"Botany","2516710132","https://data.biodiversitydata.nl/naturalis/specimen/L.3931477",NA,"L.3931477",NA,NA,NA,NA,"Austromyrtus hillii (Benth.) Burret",NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Thompson, EJ 126",NA,"ICN",NA,NA,"Flora of Queensland. Moreton. 300 metres E of Daisy Hill, N of Chatswood Road, Daisy Hill. In remnant notophyll vine forest.",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,"Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3931477/format/large"
"2418891111","Gossia hillii (Benth.) N.Snow & Guymer",-28.173401,153.37607,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:11.505+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",2000,"OCEANIA","Queensland",1992,11,22,"1992-11-22",327,327,"2022-01-28T15:31:53.000+00:00","2024-06-19T04:59:11.505+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"d2811412-b1f3-4ea3-a892-df95601dca39","none","none",FALSE,NA,"Thomas, G.|Barry, S.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"d2811412-b1f3-4ea3-a892-df95601dca39",NA,NA,NA,"Herbrecs","2418891111","d2811412-b1f3-4ea3-a892-df95601dca39",NA,"BRI AQ0625336","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Small tree to 4 metres tall.",NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","78","Flat, black clay loam soil, rainforest with Castanopsermum australe, Guioa semiglauca, Glochidion ferdinandi, Jagera pseudorhus, etc.","ICN","Hrb Convert","7000","Ingleside State School, Tallebudgera Valley road, site 42.","Moreton",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",10,NA,"Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=53ee98f6-2794-45c1-a5fd-765b71a96def"
"2418486233","Gossia hillii (Benth.) N.Snow & Guymer",-26.456742,152.959393,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:33.892+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",2000,"OCEANIA","Queensland",1989,11,23,"1989-11-23",327,327,"2022-01-28T15:31:51.000+00:00","2024-06-19T04:58:33.892+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"27953ac1-4079-48bf-945c-f2346fb86538","none","none",TRUE,NA,"Sharpe, P.R.|Thomas, G.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"27953ac1-4079-48bf-945c-f2346fb86538",NA,NA,NA,"Herbrecs","2418486233","27953ac1-4079-48bf-945c-f2346fb86538",NA,"BRI AQ0502469","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Small compact tree to 5 metres high. Fruits green, very plentiful.",NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","4918","Lining gully, on remnant patch of rainforest.","ICN","Hrb Convert","7000","Old Cooroy Road, about 3km NE of Eumundi.","Wide Bay",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",NA,NA,"Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=6d6bc986-a041-47b5-9aa8-203f06dcbdd3"
"2418565159","Gossia hillii (Benth.) N.Snow & Guymer",-17.140131,145.592771,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:42.246+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-06-01T00:00:00",2000,"OCEANIA","Queensland",1988,1,14,"1988-01-14",14,14,"2022-01-20T08:11:25.000+00:00","2024-06-19T04:58:42.246+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"4848b4b1-0518-4460-87c4-50c0d6a6b5cc","none","none",TRUE,NA,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"4848b4b1-0518-4460-87c4-50c0d6a6b5cc",NA,NA,NA,"Herbrecs","2418565159","4848b4b1-0518-4460-87c4-50c0d6a6b5cc",NA,"BRI AQ0539508","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree 15m x 20cm dbh. Fruit reddish purple when ripe? Bark flaky.",NA,NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","4694","Rainforest.","ICN","Hrb Convert","7000","State Forest Reserve 185, Downfall Logging Area, Parish of Danbulla.","Cook",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",720,NA,"Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=3c18db6b-3794-41a3-ab1f-9a4647b5dbbc"
"2418399381","Gossia hillii (Benth.) N.Snow & Guymer",-16.306804,145.092773,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:16.746+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-06-01T00:00:00",2000,"OCEANIA","Queensland",1988,2,3,"1988-02-03",34,34,"2022-01-20T08:11:25.000+00:00","2024-06-19T04:58:16.746+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"019d8906-8f97-4cfc-8a78-26950ad5950b","none","none",TRUE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"019d8906-8f97-4cfc-8a78-26950ad5950b",NA,NA,NA,"Herbrecs","2418399381","019d8906-8f97-4cfc-8a78-26950ad5950b",NA,"BRI AQ0539497","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree 15m x 20cm dbh. Fruit shiny black when ripe.",NA,NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","13515","Rainforest.","ICN","Hrb Convert","7000","State Forest Reserve 144, Whypalla, Chowchilla Logging Area.","Cook",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",800,NA,"Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8610d825-b9da-40f7-9ab4-c33b798ddd1c"
"2418524983","Gossia hillii (Benth.) N.Snow & Guymer",-16.290137,145.076106,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:38.733+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",2000,"OCEANIA","Queensland",1988,2,3,"1988-02-03",34,34,"2022-01-20T08:11:26.000+00:00","2024-06-19T04:58:38.733+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"371d7865-5414-4c7b-b503-ce60a614b608","none","none",FALSE,NA,"Hyland, B.","Ex herbarium","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"371d7865-5414-4c7b-b503-ce60a614b608",NA,NA,NA,"Herbrecs","2418524983","371d7865-5414-4c7b-b503-ce60a614b608",NA,"BRI AQ0738512","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree 20cm dbh, buttressed. Bark flaky. Exudate absent. Outer blaze pink. Fruits black and shiny when ripe.  Fruit in FAA. Spirit No: 15280.",NA,NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","RFK25394","Rainforest.","ICN","Label","7000","State Forest Reserve 144, Whypalla, Chowchilla Logging Area.","Cook",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",100,NA,"Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=4cfd8b09-1570-4731-ac2b-00b5bcec76f8"
