"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","identificationRemarks","informationWithheld","gadm","recordedByIDs.type","recordedByIDs.value","projectId","individualCount","elevation","elevationAccuracy","http...unknown.org.taxonRankID","dynamicProperties","locality","taxonRemarks","vernacularName","taxonConceptID","http...unknown.org.species","verbatimElevation","datasetID","recordNumber","eventID","institutionID","locationRemarks","locationID","higherGeography","institutionKey","collectionKey","preparations","habitat","nomenclaturalCode","georeferenceProtocol","county","eventRemarks","type","higherClassification","reproductiveCondition","identificationVerificationStatus","establishmentMeans","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","collectionID","networkKeys","otherCatalogNumbers","typeStatus","language","fieldNumber","accessRights","http...unknown.org.typifiedName","http...unknown.org.license","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","nomenclaturalStatus","bibliographicCitation","media_url","license"
"2418961833","Austromyrtus dulcis (C.T.White) L.S.Sm.",-26.556736,153.092724,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:18.603+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1999-03-01T00:00:00",2000,"OCEANIA","Queensland",1986,2,22,"1986-02-22",53,53,"2021-09-29T07:52:03.000+00:00","2024-06-19T04:59:18.603+00:00",NA,FALSE,"f00a7440-9f65-456b-86d8-ddf434e5fb50","none","none",FALSE,NA,"Sharpe, P.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"f00a7440-9f65-456b-86d8-ddf434e5fb50",NA,NA,NA,"Herbrecs","2418961833","f00a7440-9f65-456b-86d8-ddf434e5fb50",NA,"BRI AQ0432653","BRI",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Shrub to 75cm high. Green fruit turning to yellowish opalescent.",NA,NA,NA,NA,NA,NA,NA,140,NA,"7000",NA,"Mt.Coolum, about 3km S of Coolum Beach.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"4287",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet|Spirit",NA,"ICN","Hrb Convert","Moreton","SE facing gully; closed heath to 1m high of Bertya, Leptospermum, Smilax, Logania, Lepidosperma etc. Rhyloite rocks.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Austromyrtus","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=81c617c7-44f7-4cc0-b99b-6243592a03a8","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2418904146","Austromyrtus dulcis (C.T.White) L.S.Sm.",-26.390069,153.09272,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:12.546+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1999-03-01T00:00:00",2000,"OCEANIA","Queensland",1986,3,2,"1986-03-02",61,61,"2021-09-29T07:52:03.000+00:00","2024-06-19T04:59:12.546+00:00",NA,FALSE,"d7d5d462-1b90-4fb1-bab2-f261e8503527","none","none",FALSE,NA,"Sharpe, P.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"d7d5d462-1b90-4fb1-bab2-f261e8503527",NA,NA,NA,"Herbrecs","2418904146","d7d5d462-1b90-4fb1-bab2-f261e8503527",NA,"BRI AQ0432654","BRI",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Woody herb to 60cm high.  Fruit grey, shiny when mature.",NA,NA,NA,NA,NA,NA,NA,40,NA,"7000",NA,"Noosa National Park, Noosa about 800m N of Park Edge Rd.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"4288",NA,NA,NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet|Spirit","Open forest of Eucalyptus intermedia, Lophostemon, Xanthorrhoea etc; sandy soil.","ICN","Hrb Convert","Wide Bay",NA,"PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Austromyrtus","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f4fd0642-1ff0-4568-9f4a-f44df4430fb8","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2418500499","Austromyrtus dulcis (C.T.White) L.S.Sm.",-26.406736,153.076054,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:39.111+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1999-03-01T00:00:00",2000,"OCEANIA","Queensland",1986,4,6,"1986-04-06",96,96,"2021-09-29T07:52:03.000+00:00","2024-06-19T04:58:39.111+00:00",NA,FALSE,"2c146b08-3c48-4e7b-a872-33e608409340","none","none",TRUE,NA,"Guymer, G.P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"2c146b08-3c48-4e7b-a872-33e608409340",NA,NA,NA,"Herbrecs","2418500499","2c146b08-3c48-4e7b-a872-33e608409340",NA,"BRI AQ0424486","BRI",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Sprawling shrub to 60cm.  Fruit white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Noosa National Park.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"2128A",NA,NA,NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","In open Eucalypt forest on sand.","ICN","Hrb Convert","Wide Bay","Dotted with dark purple spots.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Austromyrtus","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=b838118d-75da-47ea-86a1-681bca0b2b59","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2514403720","Austromyrtus dulcis (C.T.White) L.S.Sm.",-26.58333,152.41667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.179+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1986,4,6,"1986-04-06",96,96,NA,"2024-07-18T23:54:19.179+00:00",NA,FALSE,"L.2510586@BRAHMS","none","none",TRUE,NA,"Guymer GP",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2510586@BRAHMS",NA,NA,NA,"Botany","2514403720","https://data.biodiversitydata.nl/naturalis/specimen/L.2510586",NA,"L.2510586",NA,NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flora of Queensland Wide Bay District. About 8km N of Mapleton. In Eucalypt open forest (E.gummifera-E. signata.).",NA,NA,NA,NA,NA,NA,"Guymer, GP 2129",NA,"Naturalis Biodiversity Center",NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,"ICN",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2510586/format/large","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2827351749","Austromyrtus dulcis (C.T.White) L.S.Sm.",-26.55,153.07,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:56.363+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","2003-10-07T00:00:00",2000,"OCEANIA","Queensland",1982,1,5,"1982-01-05",5,5,"2021-07-23T17:54:02.000+00:00","2024-07-02T07:40:56.363+00:00",NA,FALSE,"e10e350b-c729-451f-90be-ec4a5bf685b1","none","none",TRUE,NA,"Sharpe, P.R.","Kodela, P.G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"e10e350b-c729-451f-90be-ec4a5bf685b1",NA,NA,NA,"NSW","2827351749","e10e350b-c729-451f-90be-ec4a5bf685b1",NA,"NSW575382","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Low growing shrub to 60 cm high; leaves brownish green, flowers more or less white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Coolum Mount, c. 3 km S of Coolum Beach.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis","90 m",NA,"3127",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Southerly facing slope of mountain at base of cliffs; open forest of Eucalyptus, Tristania, Schizomeria, Symplocos, etc.; rhyolite rocks.","ICN",NA,"Moreton",NA,"PhysicalObject","(C.T.White) L.S.Sm.","flowers",NA,"native",NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,"BRI AQ0370737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=d403b449-0bef-4046-bb55-450696a27b78","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2830147405","Austromyrtus dulcis (C.T.White) L.S.Sm.",-28.78,153.58,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:44.564+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1997-04-15T00:00:00",NA,"OCEANIA","New South Wales",1982,3,25,"1982-03-25",84,84,"2021-07-23T17:53:17.000+00:00","2024-07-02T07:40:44.564+00:00",NA,FALSE,"92b06754-17cc-44f8-b117-be6c2447b969","none","none",TRUE,NA,"Hind, P.D.","Wilson, Peter G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"92b06754-17cc-44f8-b117-be6c2447b969",NA,NA,NA,"NSW","2830147405","92b06754-17cc-44f8-b117-be6c2447b969",NA,"NSW256976","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Abundant. Dwarf shrub, 0.1-1 m high. Fruits dark with darker speckles. Plants forming low mats and ascending only when leaving on other shrubs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Back of beach, c. 4-5 km N of Lake Ainsworth.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"3044",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Heathy flats behind fronted dunes. White sand.","ICN",NA,"North Coast",NA,"PhysicalObject","(C.T.White) L.S.Sm.","fruits",NA,"native",NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f3b24fb1-71e2-4131-a990-19bbfd0d7627","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2828266097","Austromyrtus dulcis (C.T.White) L.S.Sm.",-28.67,153.62,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:46.380+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1992-09-18T00:00:00",NA,"OCEANIA","New South Wales",1982,NA,NA,"1982",NA,NA,"2021-07-23T17:53:14.000+00:00","2024-07-02T07:40:46.380+00:00",NA,FALSE,"8e6d662c-f504-46de-876e-11a7a1e60e29","none","none",FALSE,NA,"Hind, P.D.|Chapple, G.W.","Wilson, Peter G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"8e6d662c-f504-46de-876e-11a7a1e60e29",NA,NA,NA,"NSW","2828266097","8e6d662c-f504-46de-876e-11a7a1e60e29",NA,"NSW256392","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Straggling dwarf shrub, 0.5 m high. Fruit white with grey dots.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Back of Tallow Beach, Byron Bay.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"3024",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Behind dunes in heath. White sand.","ICN",NA,"North Coast",NA,"PhysicalObject","(C.T.White) L.S.Sm.","fruits",NA,"native",NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8d01524e-d4a1-4e5a-b600-083ec6b507d6","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2829463958","Austromyrtus dulcis (C.T.White) L.S.Sm.",-30.575,153.02,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:44.541+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1999-03-01T00:00:00",10000,"OCEANIA","New South Wales",1981,6,8,"1981-06-08",159,159,"2021-07-23T17:52:30.000+00:00","2024-07-02T07:40:44.541+00:00",NA,FALSE,"808cab5c-2565-4d1e-97a1-bb87b6df9024","none","none",TRUE,NA,"Floyd, A.G.","Snow, N.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"808cab5c-2565-4d1e-97a1-bb87b6df9024",NA,NA,NA,"NSW","2829463958","808cab5c-2565-4d1e-97a1-bb87b6df9024",NA,"NSW433357","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Spreading low shrub up to 1 m with arching branches. Leaves white beneath. Fruit globular, mauve with numerous small purple spots. [Location map with specimen].",NA,NA,"none",NA,NA,NA,NA,NA,NA,"7000",NA,"500 m S of Oyster Creek entrance, 3 km N of Valla.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"1672",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet",NA,"ICN",NA,"North Coast",NA,"PhysicalObject","(C.T.White) L.S.Sm.","flowers",NA,"native",NA,"Degrees Minutes Seconds","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=1edb8be5-b031-4f8f-a150-a2dce28dd1d0","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2830172723","Austromyrtus dulcis (C.T.White) L.S.Sm.",-30.52,153.02,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:44.521+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1999-03-01T00:00:00",10000,"OCEANIA","New South Wales",1980,4,27,"1980-04-27",118,118,"2021-07-23T17:52:46.000+00:00","2024-07-02T07:40:44.521+00:00",NA,FALSE,"c89e68cd-b805-4a46-a403-3d2397fdb4d2","none","none",TRUE,NA,"Floyd, A.G.","Snow, N.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"c89e68cd-b805-4a46-a403-3d2397fdb4d2",NA,NA,NA,"NSW","2830172723","c89e68cd-b805-4a46-a403-3d2397fdb4d2",NA,"NSW433356","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Small shrub to 50 cm tall. Fruit pale mauve with small numerous purple spots. Edible, sweet. Ex Herb. Forestry Commission of N.S.W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Hungry Head.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"1471",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","In Imperata immediately behind dunes.","ICN",NA,"North Coast",NA,"PhysicalObject","(C.T.White) L.S.Sm.","fruits",NA,"native",NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f50c3b5d-2e54-419a-af0c-1a896571ca11","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2418534569","Austromyrtus dulcis (C.T.White) L.S.Sm.",-26.823403,153.142724,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:39.668+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1999-03-01T00:00:00",2000,"OCEANIA","Queensland",1979,2,23,"1979-02-23",54,54,"2021-09-29T07:52:02.000+00:00","2024-06-19T04:58:39.668+00:00",NA,FALSE,"3a54962f-62ef-47fe-ac72-13ef1645fc8d","none","none",FALSE,NA,"Batianoff, G.N.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"3a54962f-62ef-47fe-ac72-13ef1645fc8d",NA,NA,NA,"Herbrecs","2418534569","3a54962f-62ef-47fe-ac72-13ef1645fc8d",NA,"BRI AQ0415227","BRI",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Shrub 0.8m.",NA,NA,"none",NA,NA,NA,NA,NA,NA,"7000",NA,"Bribie Island, top end off Deepwater Point, ocean side.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"1368",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Frontal dune, landward side; foredune heath and beach scrub.","ICN","Hrb Convert","Moreton","Common.  site 18.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Austromyrtus","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=7cc9108a-2987-49dc-9fde-f8f13b86a459","http://creativecommons.org/licenses/by-nc-sa/3.0/"
