"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","recordedByIDs.type","recordedByIDs.value","identificationRemarks","identifiedByIDs.type","identifiedByIDs.value","occurrenceRemarks","informationWithheld","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","collectionID","elevation","elevationAccuracy","verbatimElevation","otherCatalogNumbers","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","higherClassification","associatedTaxa","reproductiveCondition","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","gadm","individualCount","preparations","locationRemarks","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","typeStatus","typifiedName","eventID","footprintSRS","bibliographicCitation","verbatimIdentification","media_url"
"2270675781","Myrceugenia chrysocarpa (O.Berg) Kausel",-41.5,-72.5833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.775+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE","1990-01-01T00:00:00",NA,"SOUTH_AMERICA","Los Lagos",1986,1,15,"1986-01-15",15,15,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.775+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764194","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764194","none","none",FALSE,NA,"M.F. Gardner","L.R. Landrum, 1990.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764194",NA,NA,NA,"Plants","2270675781","4f9ceac3-df1b-469f-b653-41c901639a6a","33062","ASU0043214","ASU",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,"5 anthers with 1 gland.; Leaves deep green. Flowers white.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","3503","Rich temperature rainforest.",NA,NA,"Llanquihue. 60km SE of Puerto Montt. Ridge north of Lago Triangulo.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"172636","4f9ceac3-df1b-469f-b653-41c901639a6a","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043214_lg.jpg"
"574865754","Myrceugenia chrysocarpa (O.Berg) Kausel",-41.166667,-72.5,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.246+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1986,1,10,"1986-01-10",10,10,NA,"2024-07-30T17:31:57.246+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"https://data.rbge.org.uk/herb/E00078330","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00078330",NA,"10th January 1986",NA,"E","574865754","https://data.rbge.org.uk/herb/E00078330",NA,"E00078330","RBGE",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","3432","Montane shrub vegetation including Embothrium coccineu., Ovidia andina and  Desfontainia spinos., on a substrate of volcanic ash.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [Los Lagos]:Prov. de Llanquihue:Puerto Montt:Parque Nacional Vicente Perez Rosales; upper slopes of Volcán Osorno","Llanquihue","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","84574","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",600,0,"600m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00078330/manifest"
"2270677409","Myrceugenia chrysocarpa (O.Berg) Kausel",-40.2333,-73.3,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.011+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1986,3,18,"1986-03-18",77,77,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.011+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764200","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764200","none","none",TRUE,NA,"Al Gentry; C. Ramirez, E. Berger, J. Barrera",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764200",NA,NA,NA,"Plants","2270677409","c1f1ebe3-cb92-4036-9628-2ac30e52575b","33062","ASU0043216","ASU",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,"Tree 8m; flowers white.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","53495",NA,NA,NA,"Alto Mirador, 50m W de La Union, near headquarters of Parque Nacional Los Alerzales.","Valdivia",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"150777","c1f1ebe3-cb92-4036-9628-2ac30e52575b","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043216_lg.jpg"
"1228315795","Myrceugenia chrysocarpa (O.Berg) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:51.273+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1958,2,1,"1958-02-01",32,32,"2023-07-20T21:18:00.000+00:00","2024-01-25T10:59:51.273+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"75abde4c-c9da-4203-8c3d-04b44beff112","none","none",TRUE,"seeds-22-sep-2023","W. J. Eyerdam",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","75abde4c-c9da-4203-8c3d-04b44beff112",NA,NA,NA,"Botany","1228315795","75abde4c-c9da-4203-8c3d-04b44beff112",NA,"V0105843F","F",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"10551",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2479927","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/812/V0105843F.jpg"
"1228232721","Myrceugenia chrysocarpa (O.Berg) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:10.949+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1947,2,28,"1947-02-28",59,59,"2023-07-20T21:18:00.000+00:00","2024-01-25T11:00:10.949+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"074199e3-0942-4ff1-8ddf-2f3a689b99a7","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","074199e3-0942-4ff1-8ddf-2f3a689b99a7",NA,NA,NA,"Botany","1228232721","074199e3-0942-4ff1-8ddf-2f3a689b99a7",NA,"V0105845F","F",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"2419",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2479932","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/814/V0105845F.jpg"
"1228491852","Myrceugenia chrysocarpa (O.Berg) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:11.200+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1945,2,2,"1945-02-02",33,33,"2023-07-20T21:18:00.000+00:00","2024-01-25T11:00:11.200+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"c0748981-cc64-484f-aa16-f2085ec30285","none","none",FALSE,"seeds-22-sep-2023","Castellanos",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","c0748981-cc64-484f-aa16-f2085ec30285",NA,NA,NA,"Botany","1228491852","c0748981-cc64-484f-aa16-f2085ec30285",NA,"V0105844F","F",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"114929",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2479929","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/813/V0105844F.jpg"
"1228537345","Myrceugenia chrysocarpa (O.Berg) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:55.814+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1945,2,2,"1945-02-02",33,33,"2023-07-20T21:18:00.000+00:00","2024-01-25T10:59:55.814+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"efa7b5df-2dd7-48c4-8642-de7f4557b8d9","none","none",FALSE,"seeds-22-sep-2023","Castellanos",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","efa7b5df-2dd7-48c4-8642-de7f4557b8d9",NA,NA,NA,"Botany","1228537345","efa7b5df-2dd7-48c4-8642-de7f4557b8d9",NA,"V0105849F","F",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"114,929",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2479940","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/818/V0105849F.jpg"
"1228178371","Myrceugenia chrysocarpa (O.Berg) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:56.169+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1944,1,21,"1944-01-21",21,21,"2023-07-20T21:18:00.000+00:00","2024-01-25T10:59:56.169+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"db374b59-cbd7-412c-85e6-c743172e29a4","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","db374b59-cbd7-412c-85e6-c743172e29a4",NA,NA,NA,"Botany","1228178371","db374b59-cbd7-412c-85e6-c743172e29a4",NA,"V0105846F","F",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"886",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2479934","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/815/V0105846F.jpg"
"1228299752","Myrceugenia chrysocarpa (O.Berg) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:01.929+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1942,1,22,"1942-01-22",22,22,"2023-07-20T21:18:00.000+00:00","2024-01-25T11:00:01.929+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"f915071f-fa91-46bd-9afa-0f6a39bb0669","none","none",FALSE,"seeds-22-sep-2023","P.-A. Moreau",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","f915071f-fa91-46bd-9afa-0f6a39bb0669",NA,NA,NA,"Botany","1228299752","f915071f-fa91-46bd-9afa-0f6a39bb0669",NA,"V0105850F","F",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"46202",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2479942","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/819/V0105850F.jpg"
"1228303932","Myrceugenia chrysocarpa (O.Berg) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:53.793+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1941,2,17,"1941-02-17",48,48,"2023-07-20T21:18:00.000+00:00","2024-01-25T10:59:53.793+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"a53d6f98-7e78-4887-b96a-ef4c80790c7a","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","a53d6f98-7e78-4887-b96a-ef4c80790c7a",NA,NA,NA,"Botany","1228303932","a53d6f98-7e78-4887-b96a-ef4c80790c7a",NA,"V0105848F","F",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"933",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2479938","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/817/V0105848F.jpg"
"1228295943","Myrceugenia chrysocarpa (O.Berg) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:49.877+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1939,2,14,"1939-02-14",45,45,"2023-07-20T21:18:00.000+00:00","2024-01-25T10:59:49.877+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"48b91f27-7b25-4408-b6a5-d1fd2665df44","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","48b91f27-7b25-4408-b6a5-d1fd2665df44",NA,NA,NA,"Botany","1228295943","48b91f27-7b25-4408-b6a5-d1fd2665df44",NA,"V0105847F","F",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"537",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2479935","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/519/816/V0105847F.jpg"
