"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","verbatimEventDate","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","bibliographicCitation","name","elevation","elevationAccuracy","dateIdentified","modified","datasetName","otherCatalogNumbers","institutionID","habitat","eventRemarks","higherClassification","gadm","higherGeography","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceVerificationStatus","georeferenceRemarks","references","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","collectionID","reproductiveCondition","coordinateUncertaintyInMeters","georeferenceSources","preparations","nomenclaturalCode","county","language","type","identificationRemarks","verbatimElevation","organismID","locationID","ownerInstitutionCode","accessRights","fieldNumber","verbatimLocality","associatedOccurrences","individualCount","typeStatus","locationRemarks","eventID","disposition","media_url","license"
"2248070486","Myrcia mischophylla Kiaersk.",-12.952748,-41.465843,"cdc,gass84,gdativ,colmafu,inmafu","98d7a49c-5776-41eb-a928-b6f5174eadd1","838537fc-4aeb-4980-8b58-97fbdcd1d91a",NA,"da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T11:59:27.239+00:00","2024-08-01T11:59:41.734+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",2009,7,11,"2009-07-11",192,192,"2024-08-01T11:59:41.734+00:00",FALSE,"urn:catalog:JBRJ:RB:576121","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"J.E. Meireles; C. Fraga, J. Neri, M. Savedra, Miro","B.S. Amorim","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","704","urn:catalog:JBRJ:RB:576121",NA,"Mucugê","Capao do Correa, estrada vicinal saindo de Caraiba, a 17.5 km da BA 142. Mata de grotao na base do Campo Rupestre.","RB","2248070486","urn:catalog:JBRJ:RB:576121","RB00576121","JBRJ",NA,"árvore de 15m, tronco liso. folhas discolores, face abaxial ferruginea. frutos imaturos verdes, com indumento ferrugineo. ~ seco em alcool",NA,"Myrcia mischophylla Kiaersk.",NA,NA,"2014-05-01T00:00:00","2017-10-18T19:57:09.000+00:00","Caatinga Biome - RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 489669",NA,NA,NA,NA,NA,NA,"Ulises Rodrigo Magdalena","2016","Magdalena et al. (2018) https://doi.org/10.1016/j.apgeog.2018.05.002","Coordenada aferida","Coordenada aferida a partir da localidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://rb.jbrj.gov.br/v2/templaterb2.php?colbot=RB&codtestemunho=576121&arquivo=00576121.jpg","http://creativecommons.org/licenses/by/4.0/"
"912287495","Myrcia mischophylla Kiaersk.",-13.566667,-41.8,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.631+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,2003,3,19,"2003-03-19T00:00",78,78,"2024-08-02T01:14:34.631+00:00",FALSE,"K000332103","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Harley, R.M.; Giulietti, A.M.","Lucas, E.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"54600","K000332103",NA,"Rio de Contas","Caminho para o mirante no cafezal.","Herbarium","912287495","http://specimens.kew.org/herbarium/K000332103","K000332103","K",NA,NA,NA,"Myrcia mischophylla Kiaersk.",NA,NA,NA,NA,NA,NA,NA,"Capoeira e vegetacao arbustiva.","Treelet 2.5m., white petals.","Myrtaceae",NA,"Rio de Contas",NA,NA,"label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/43f64869f7b61c8218fd6f84b58ce046.jpg","http://creativecommons.org/licenses/by/4.0/"
"4900579422","Myrcia mischophylla Kiaersk.",-12.948889,-41.282778,"cdc,cdround,elmms,gass84,rdativ,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:44.620+00:00",203,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",2003,12,3,"2003-12-03",337,337,"2024-07-01T12:17:44.620+00:00",FALSE,"6269562","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,"Roque, N;Santos, TM,Botelho, RB,Passos Júnior, LA,Mota, AC da,Watanabe, MTC,Anjos,","Neves, PS","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","760","6269562","03/12/2003","Andaraí","Chapada Diamantina, 29 Km de Andaraí.","ALCB","4900579422","6269562","ALCB00059715","ALCB","ca de 2,5 m de alt. Folhas discolores, face abaxial ocrácea. Sépalas castanhas, corola e estames amarelos.","ca de 2,5 m de alt. Folhas discolores, face abaxial ocrácea. Sépalas castanhas, corola e estames amarelos.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6269562","Myrcia mischophylla Kiaersk.",414.5,414.5,"2019-04-23T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/97/15/alcb00059715_1.dzi","http://creativecommons.org/licenses/by/4.0/"
"2270682066","Myrcia mischophylla Kiaersk.",-13.3086,-41.5531,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.008+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",2001,7,17,"2001-07-17",198,198,"2024-08-01T20:02:07.008+00:00",FALSE,"771202","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"V. C. Souza; J. P. Souza, G. O. Romao, S. I. Elias","L. R. Landrum, 2006","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"26313","771202",NA,NA,"Mpio. Abaira.  Road between Abaira-Mucoge, near the Brejo de Cima.","Plants","2270682066","693c379e-6adc-46e2-8b49-754476508e10","ASU0055183","ASU",NA,"Tree ca. 4m tall; immature fruits green",NA,"Myrcia mischophylla Kiaersk.",1000,NA,"2006-01-01T00:00:00","2023-07-16T07:02:03.000+00:00",NA,"255614",NA,"Transitional clear field of closed (generally) thin weedy tree species",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia",NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=771202","693c379e-6adc-46e2-8b49-754476508e10","48122","http://creativecommons.org/licenses/by-nc/3.0/","Theresa","a2e32c87-d320-4a01-bafd-a9182ae2e191","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0055/ASU0055183_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1699871706","Myrcia mischophylla Kiaersk.",-17.683333,-44.283333,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:52.778+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Minas Gerais",2000,3,24,"2000-03-24",84,84,"2024-08-01T12:21:52.778+00:00",FALSE,"urn:catalog:JBRJ:RB:1374280","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"J.R. Pirani; P. Fiaschi; L.R. Lima; J.P. Cometti","M.F. Santos","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","4622","urn:catalog:JBRJ:RB:1374280",NA,"Joaquim Felício","Serra do Cabral, alto da serra na estrada para Várzea da Palma, ca.17km da ponte do Rio da Onça","RB","1699871706","urn:catalog:JBRJ:RB:1374280","RB01374280","JBRJ","entre rochas",NA,NA,"Myrcia mischophylla Kiaersk.",NA,NA,NA,"2017-11-07T22:07:40.000+00:00","RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 752373","04.936.616/0001-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/37/42/80/01374280.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270559828","Myrcia mischophylla Kiaersk.",-13.58381,-41.810072,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:15.752+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1999,3,23,"1999-03-23",82,82,"2024-08-01T20:02:15.752+00:00",FALSE,"3070122","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"F. H. F. Nascimento; M. Tabarelli","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"147","3070122",NA,NA,"Rio de Contas. Trilha Catolés-Caiambola, área de regeneração na base do pico do Itoibira.","Plants","2270559828","09e9a6fc-0a1f-402c-b31e-9cf0036dedd9","ASU0057504","ASU",NA,"Arvoreta, ca. 2.5 m altura. Folhas coriaceas, ferrugineas na face abaxial. Inflorescencia ferruginea, botoes ferrugineos.",NA,"Myrcia mischophylla Kiaersk.",1700,NA,"2003-01-01T00:00:00","2023-07-16T07:02:03.000+00:00",NA,"282550",NA,"Vegetação secundária.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia",NA,NA,"Landrum",NA,NA,"reviewed - high confidence",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3070122","09e9a6fc-0a1f-402c-b31e-9cf0036dedd9","48122","http://creativecommons.org/licenses/by-nc/3.0/",NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,10000,"georef batch tool 2013-01-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0057/ASU0057504a_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270556671","Myrcia mischophylla Kiaersk.",-13.58381,-41.810072,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:15.711+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1999,4,20,"1999-04-20",110,110,"2024-08-01T20:02:15.711+00:00",FALSE,"3070124","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"F. H. F. Nascimento","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"182","3070124",NA,NA,"Rio de Contas. Caiambola Campo de Itoibira, próximo trilha para Catolés.","Plants","2270556671","b27ca63c-fb87-4af3-88be-d079622ca234","ASU0057485","ASU",NA,"Arbusto, ca. 2 m altura. Folhas discolores, coriaceas, cinereas, face adaxial pubescente, face abaxial ferruginea. Flores ocraceas, petalas alvas na face interna e ocraceas na face externa, sepalas ferrugineas, estames e anteras de cor creme, estilete creme.",NA,"Myrcia mischophylla Kiaersk.",1700,NA,"2003-01-01T00:00:00","2023-07-16T07:02:03.000+00:00",NA,"282515",NA,"Mata de altitude.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia",NA,NA,"Landrum",NA,NA,"reviewed - high confidence",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3070124","b27ca63c-fb87-4af3-88be-d079622ca234","48122","http://creativecommons.org/licenses/by-nc/3.0/",NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,10000,"georef batch tool 2013-01-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0057/ASU0057485_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929263464","Myrcia mischophylla Kiaersk.",-13.5828799,-41.8114684,"cdrep,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:57.732+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1999,4,10,"1999-04-10",100,100,"2024-07-21T05:13:57.732+00:00",FALSE,"69c63232-f9e6-48ff-8ebb-8f3644614e73","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"R. C. Forzza","L. Kawasaki","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","1134","69c63232-f9e6-48ff-8ebb-8f3644614e73","10 Apr 1999",NA,"Picos das Almas","NY","1929263464","69c63232-f9e6-48ff-8ebb-8f3644614e73","565297","NY",NA,NA,NA,"Myrcia mischophylla Kiaersk.",NA,NA,"2000-01-01T00:00:00",NA,"Vascular plants",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"Other source",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=713821",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"CRIA (Centro de Referência em Informação Ambiental)","sheet","ICN","Rio de Contas Mun.","en","PhysicalObject","! M. Sobral (BHCB), 2002.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2153/096/00565297.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929857440","Myrcia mischophylla Kiaersk.",-13.5828799,-41.8114684,"cdrep,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:02.651+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1999,5,6,"1999-05-06",126,126,"2024-07-21T05:16:02.651+00:00",FALSE,"93f29f08-b170-4010-ac88-a6dd49c00d47","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"F. Nascimento",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","209","93f29f08-b170-4010-ac88-a6dd49c00d47","06 May 1999",NA,"Mata do Itobira, beira da mata.","NY","1929857440","93f29f08-b170-4010-ac88-a6dd49c00d47","1801320","NY",NA,NA,NA,"Myrcia mischophylla Kiaersk.",1700,0,NA,NA,"Vascular plants",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"Other source",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2020272",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,49773,"CRIA (Centro de Referência em Informação Ambiental)","sheet","ICN","Rio de Contas Mun.","en","PhysicalObject",NA,"5577 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/968/762/01801320.jpg","http://creativecommons.org/licenses/by/4.0/"
"4900579524","Myrcia mischophylla Kiaersk.",-14.16,-42.496111,"cdc,cdround,gass84,iddativ,rdativ,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:44.656+00:00",203,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1997,2,10,"1997-02-10",41,41,"2024-07-01T12:17:44.656+00:00",FALSE,"6269517","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",FALSE,"Saar, E;Guedes, ML,Passos Júnior, LA,Stannard, B","Sobral, M","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","PCD5383","6269517","10/02/1997","Licínio de Almeida",NA,"ALCB","4900579524","6269517","ALCB00059675","ALCB","Arbusto: ca. 2,5 m. Folhas coriáceas, discolores, face abaxial ferrugínea. Raque da inflorescência e botões ferrugíneos.","Arbusto: ca. 2,5 m. Folhas coriáceas, discolores, face abaxial ferrugínea. Raque da inflorescência e botões ferrugíneos.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6269517","Myrcia mischophylla Kiaersk.",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/5/96/75/alcb00059675_1.dzi","http://creativecommons.org/licenses/by/4.0/"
"2270682411","Myrcia mischophylla Kiaersk.",-13.0067,-41.3744,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.113+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1997,2,13,"1997-02-13",44,44,"2024-08-01T20:02:07.113+00:00",FALSE,"771217","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"S. Atkins; E. Saar, M. L. Guedes, B. Stannard, L. Passos, R. Harley","Sobral, 2005","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"5587","771217",NA,NA,"Mun. Mucuge, New Abaira road.","Plants","2270682411","de503fbd-919b-408d-9d79-fb885094dec4","ASU0055181","ASU",NA,"Shrub ca. 2m tall; leaves coriaceous, lower surface rust colored; buds rust colored; occasional",NA,"Myrcia mischophylla Kiaersk.",970,NA,NA,"2023-07-16T07:02:03.000+00:00",NA,"258520",NA,"Fields",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia",NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=771217","de503fbd-919b-408d-9d79-fb885094dec4","48122","http://creativecommons.org/licenses/by-nc/3.0/","Theresa","a2e32c87-d320-4a01-bafd-a9182ae2e191","flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0055/ASU0055181_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"912293606","Myrcia mischophylla Kiaersk.",-13.383333,-41.883334,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:35.227+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3173945,6,7707728,220,690,5014,3173889,3173945,3173945,"Myrcia mischophylla Kiaersk.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia mischophylla","Myrcia","mischophylla","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,1997,2,3,"1997-02-03T00:00",34,34,"2024-08-02T01:14:35.227+00:00",FALSE,"K000343298","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,FALSE,"Saar, E.; Passos, L.; Guedes, M.L.; Stannard, B.; Atkins, S.; Harley, R.","Sobral, M.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"PCD4972","K000343298",NA,"Rio de Contas","Serra do Mato Grosso","Herbarium","912293606","http://specimens.kew.org/herbarium/K000343298","K000343298","K",NA,NA,NA,"Myrcia mischophylla Kiaersk.",1340,NA,NA,NA,NA,NA,NA,"Campo rupestre.","Tree 4m., simple leaves. Rare.","Myrtaceae",NA,"Rio de Contas",NA,NA,"label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/31aedf610c93028862c80c9cd9c0ad82.jpg","http://creativecommons.org/licenses/by/4.0/"
