"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","projectId","individualCount","elevation","elevationAccuracy","occurrenceRemarks","networkKeys","gadm","institutionKey","collectionKey","preparations","institutionID","fieldNotes","fieldNumber","datasetID","otherCatalogNumbers","recordedByIDs.type","recordedByIDs.value","recordNumber","eventID","nomenclaturalCode","locality","language","type","verbatimIdentification","ownerInstitutionCode","accessRights","higherClassification","collectionID","nomenclaturalStatus","bibliographicCitation","eventRemarks","habitat","georeferenceSources","locationRemarks","dynamicProperties","municipality","higherGeography","verbatimElevation","georeferencedBy","samplingProtocol","georeferencedDate","acceptedNameUsage","georeferenceVerificationStatus","georeferenceRemarks","materialSampleID","parentNameUsageID","disposition","acceptedNameUsageID","parentNameUsage","typeStatus","georeferenceProtocol","media_url","license"
"2632701306","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.29167,166.77056,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.612+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1976,3,23,"1976-03-23",83,83,"2020-07-06T17:55:10.000+00:00","2024-07-31T15:50:16.612+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918940","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918940",NA,NA,"Prony : Rivière Bleue","P","2632701306","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918940",NA,"P00918940","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,150,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 1 m ; feuilles vert foncé brillant en dessus, vert clair en dessous ; fleurs blanches ; fruits verts","30891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050909941rAZpnqGTMyQ8NBPx","http://creativecommons.org/licenses/by/4.0/"
"2802210303","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.29167,166.77056,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.854+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1976,3,23,"1976-03-23",83,83,"2023-05-10T11:41:44.000+00:00","2024-07-31T15:50:16.854+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919065","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919065",NA,NA,"Prony : Rivière Bleue","P","2802210303","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919065",NA,"P00919065","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,150,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 1 m ; feuilles vert foncé brillant en dessus, vert clair en dessous ; fleurs blanches ; fruits verts","30891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/15940509242371vhIAXYTkuNSIpkR","http://creativecommons.org/licenses/by/4.0/"
"438986393","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.35806,166.84,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:13.252+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1974,4,15,"1974-04-15",105,105,"2015-09-04T12:28:54.000+00:00","2024-07-31T15:50:13.252+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467821","none","none",FALSE,NA,"MacKee, H.S.|Sévenet, Leg : T.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467821",NA,NA,"Prony : Ile Casy","P","438986393","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467821",NA,"P00467821","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,40,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste; feuilles vert clair, brillantes en dessus; fruits verts","28489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441380963304ALqAvWkTkSNOl3fE","http://creativecommons.org/licenses/by/4.0/"
"2632698306","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.20639,166.69472,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:55.545+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1969,3,11,"1969-03-11",70,70,"2020-06-05T16:16:48.000+00:00","2024-07-31T15:50:55.545+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918951","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918951",NA,NA,"Route de Yaté : Mont Kouanénoa","P","2632698306","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918951",NA,"P00918951","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,250,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 1 m. Feuilles vert clair brillant en dessus, vert pâle en dessous. Fleurs blanches. Fruits verts","20283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050912475YYTc1XVmrv4J4IzC","http://creativecommons.org/licenses/by/4.0/"
"2802212303","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.20639,166.69472,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:56.681+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1969,3,11,"1969-03-11",70,70,"2023-05-10T11:40:49.000+00:00","2024-07-31T15:50:56.681+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919064","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919064",NA,NA,"Route de Yaté : Mont Kouanénoa","P","2802212303","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919064",NA,"P00919064","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,250,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 1 m. Feuilles vert clair brillant en dessus, vert pâle en dessous. Fleurs blanches. Fruits verts","20283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050923998KmvfU5bPiKZwf0vS","http://creativecommons.org/licenses/by/4.0/"
"3435871301","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.20639,166.69472,"cdc,gass84,txmatfuz","cb9beff3-a185-486f-975a-732251444158","2853c0e7-c758-4c9c-83a2-7c2d18967fb9","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T12:53:56.310+00:00","2024-07-31T13:15:07.848+00:00",534,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1969,3,11,"1969-03-11",70,70,"2021-12-17T09:56:56.000+00:00","2024-07-31T13:15:07.848+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1378515","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1378515",NA,NA,"Route de Yaté : Mont Kouanénoa","MPU","3435871301","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1378515",NA,"MPU1378515","UM",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,250,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"17ff2e84-80c7-4904-81c7-26183b3ce46e","1fddc155-2d5b-4b1d-92cb-1268e22cc2bb","hb","http://grscicoll.org/institution/université-montpellier-2","Arbuste de 1 m. Feuilles vert clair brillant en dessus, vert pâle en dessous. Fleurs blanches. Fruits verts","20283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1639731417610mS6UFflqMaMvq3sz","http://creativecommons.org/licenses/by/4.0/"
"439319928","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.19417,166.84194,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:13.598+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1966,4,14,"1966-04-14",104,104,"2018-01-15T14:15:12.000+00:00","2024-07-31T15:50:13.598+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467820","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467820",NA,NA,"Route du Carénage près du Creek Pernod","P","439319928","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467820",NA,"P00467820","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,200,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste étalé preque rampant. Feuilles vert clair brillant en dessus, vert pâle en dessous. Jeunes fruits verts","14711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441380963280EAsjtAZGh6EEfxBD","http://creativecommons.org/licenses/by/4.0/"
"438320141","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.09917,166.63361,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:13.387+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1965,3,14,"1965-03-14",73,73,"2015-09-05T10:40:34.000+00:00","2024-07-31T15:50:13.387+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467819","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467819",NA,NA,"Haute rivière Bleue","P","438320141","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467819",NA,"P00467819","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,200,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 60 cm. Feuilles vert foncé brillant en dessus, vert clair en dessous, fleurs blanches","12247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"En maquis serpentineux",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441380963262cvgpoFi9SGFYI8fF","http://creativecommons.org/licenses/by/4.0/"
"437986999","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.17806,166.76361,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:13.897+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1956,3,25,"1956-03-25",85,85,"2015-09-05T10:40:34.000+00:00","2024-07-31T15:50:13.897+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467816","none","none",FALSE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467816",NA,NA,"Plaine des Lacs : Bois du Sud","P","437986999","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467816",NA,"P00467816","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,200,NA,"Prélèvement de feuille pour Munzinger J., IRD Montpellier, 07/2015, demande Colhelper n° 39751","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Shrub 1m ; leaves dark glossy green above light green below","4164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441380940919kqMLgewngdVsY7gX","http://creativecommons.org/licenses/by/4.0/"
"438986394","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.18306,166.8425,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:13.597+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1956,3,25,"1956-03-25",85,85,"2003-07-24T14:23:46.000+00:00","2024-07-31T15:50:13.597+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467817","none","none",FALSE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467817",NA,NA,"Route près du croisement de Yaté : rivière des Lacs","P","438986394","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467817",NA,"P00467817","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,200,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","4183 as 4182 but leaves seem to differ","4183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441380963223WWBsT1zwentOUeaY","http://creativecommons.org/licenses/by/4.0/"
"437322094","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.20972,166.67528,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:13.251+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1956,5,29,"1956-05-29",150,150,"2018-01-15T14:15:12.000+00:00","2024-07-31T15:50:13.251+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467818","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467818",NA,NA,"Route Yaté, km 12 après bifurcation Route de Poum","P","437322094","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467818",NA,"P00467818","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,200,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Shrub 2m ; leaves light green above, pâle green below fruits black","4673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14413809632433751Fbci95xjmxSg","http://creativecommons.org/licenses/by/4.0/"
"439319936","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.15333,166.5875,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:13.659+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1955,2,13,"1955-02-13",44,44,"2018-01-16T15:21:29.000+00:00","2024-07-31T15:50:13.659+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467814","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467814",NA,NA,"""près de """"logging dump"""" : Route Montagne des Sources""","P","439319936","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467814",NA,"P00467814","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,650,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Shrub 1m leaves dark green above light green below","2092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441380940882dOgHf4dtkKL82v2E","http://creativecommons.org/licenses/by/4.0/"
