"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","elevation","institutionKey","collectionKey","otherCatalogNumbers","recordNumber","habitat","http...unknown.org.recordID","locality","rights","http...unknown.org.recordEnteredBy","higherClassification","verbatimTaxonRank","collectionID","reproductiveCondition","coordinateUncertaintyInMeters","georeferencedBy","associatedOccurrences","georeferenceVerificationStatus","georeferenceSources","verbatimElevation","networkKeys","nomenclaturalCode","institutionID","gadm","higherGeography","georeferenceProtocol","organismID","locationID","ownerInstitutionCode","accessRights","preparations","county","language","type","individualCount","nomenclaturalStatus","bibliographicCitation","fieldNumber","island","elevationAccuracy","typeStatus","typifiedName","locationRemarks","media_url","license"
"2270484459","Psidium salutare var. salutare",3.06667,-59.4667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.734+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"SOUTH_AMERICA",NA,1985,2,9,"1985-02-09",40,40,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.734+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124854",FALSE,"1124854","none","none",TRUE,NA,"Jansen-Jacobs",NA,"WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"1124854",NA,NA,NA,"Plants","2270484459","3691a54f-fc04-46eb-bebb-d979b11049ef","33978","ASU0015577","ASU",NA,"burnt savanna",NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","146916","87",NA,"3691a54f-fc04-46eb-bebb-d979b11049ef","Kanuku Mts., Rupununi R., Bush Mouth near Witaru Falls (3*4'N, 59*28'W)","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015577_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270480229","Psidium salutare var. salutare",5.2,-69.0667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.925+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"SOUTH_AMERICA","Vichada",1985,3,18,"1985-03-18",77,77,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.925+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124852",FALSE,"1124852","none","none",TRUE,NA,"Zarucchi & Barbosa",NA,"WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA",NA,"1124852",NA,NA,NA,"Plants","2270480229","f8915fc1-5773-496b-b351-93c7e07d5581","33978","ASU0015570","ASU",NA,"recently burnt savanna",NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","152858","3749",NA,"f8915fc1-5773-496b-b351-93c7e07d5581","Parque Natural ""El Tuparro,"" ca. 11 km NE of El Tapon on rd. to Centro Administrativo (5*12'N69*4'W)","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015570_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270485103","Psidium salutare var. salutare",10.519,-85.254,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.785+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"NORTH_AMERICA","Guanacaste",1984,5,10,"1984-05-10",131,131,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.785+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124860",FALSE,"1124860","none","none",FALSE,NA,"Gomez & Herrera",NA,"WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","NORTH_AMERICA",NA,"1124860",NA,NA,NA,"Plants","2270485103","d672d8fd-e495-4b6c-8e3d-d421b8acb4c7","33978","ASU0005039","ASU",NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","150810","23021",NA,"d672d8fd-e495-4b6c-8e3d-d421b8acb4c7","Lomas Barbudal, Bagaces.","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005039_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228379210","Psidium salutare var. salutare",-5,-40,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:50.876+00:00",313,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"SOUTH_AMERICA","Ceará",1983,1,19,"1983-01-19",19,19,"2023-03-02T23:48:00.000+00:00","2024-01-25T10:59:50.876+00:00",NA,FALSE,"3dad29e8-6a8e-4851-bcc5-0da6d8277e88","none","none",FALSE,"seeds-22-sep-2023","T. Plowman",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The Field Museum of Natural History","3dad29e8-6a8e-4851-bcc5-0da6d8277e88",NA,NA,NA,"Botany","1228379210","3dad29e8-6a8e-4851-bcc5-0da6d8277e88",NA,"V0120475F","F",NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,NA,"12704",NA,NA,"Ceará",NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,"Botany",NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,"ICBN","F",NA,"South America, Brazil, Ceará. [LL]","TGN - Centroid","2764817","d5ac1921-4c83-43a1-9493-86095e99e7dd","F","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/531/936/V0120475F.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270481233","Psidium salutare var. salutare",7.75,-63,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.853+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"SOUTH_AMERICA","Bolivar",1981,4,1,"1981-04-01",91,91,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.853+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124848",FALSE,"1124848","none","none",FALSE,NA,"Liesner; Gonzalez",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"1124848",NA,NA,NA,"Plants","2270481233","21e6c964-ac7c-49f0-ba37-42b88e44a8d1","33978","ASU0015572","ASU",NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","183650","11064",NA,"21e6c964-ac7c-49f0-ba37-42b88e44a8d1","Represa Guri, 1-5 km S of dam (7 45'N, 63 0'W)","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015572_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1930557678","Psidium salutare var. salutare",-0.866667,-47.583333,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:11.589+00:00",415,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"SOUTH_AMERICA","Pará",1980,4,6,"1980-04-06",97,97,NA,"2024-07-21T05:16:11.589+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2993011",FALSE,"c5579aa7-c7fa-4e67-a8b4-ce5cc87a504a","none","none",FALSE,"Vascular plants","G. Davidse",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","c5579aa7-c7fa-4e67-a8b4-ce5cc87a504a",NA,"06 Apr 1980",NA,"NY","1930557678","c5579aa7-c7fa-4e67-a8b4-ce5cc87a504a",NA,"02706068","NY",NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,"17923",NA,NA,"Ca. 73 airline km NE of Castanhal; savanna adjoining the village of Martins Pinheiro; Campo Martins Pinheiro.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"164 ft",NA,"ICN","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"sheet","Maracanã Mun.","en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2165/886/02706068.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270484348","Psidium salutare var. salutare",-5.7,-35.3,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.747+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"SOUTH_AMERICA","Rio Grande do Norte",1978,4,28,"1978-04-28",118,118,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.747+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125407",FALSE,"1125407","none","none",FALSE,NA,"Salim","L.R. Landrum, 2005.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"1125407",NA,NA,NA,"Plants","2270484348","64c73979-1fa7-4cbf-9658-0f0edcd3b38e","33978","ASU0015539","ASU",NA,"Google Earth; Arbusto terestre caule ceinzento claro; folhas ver",NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","208071","3","Campo cerrado, tipo de solo/textura arenosa; frequ","64c73979-1fa7-4cbf-9658-0f0edcd3b38e","Estremoz.","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","Ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015539_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1259387129","Psidium salutare var. salutare",14.585556,-87.851944,"cdround,gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:16:30.231+00:00",340,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED","2003-01-01T00:00:00","NORTH_AMERICA","Comayagua",1972,5,26,"1972-05-26",147,147,"2009-04-19T17:07:00.000+00:00","2024-08-02T20:16:30.231+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:2106840","none","none",FALSE,"Tropicos","Derek  Burch","L.R. Landrum","WGS84","Magnoliopsida","HN","none","none","LATIN_AMERICA","Honduras","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:2106840",NA,NA,NA,"Tropicos","1259387129","urn:catalog:MO:Tropicos:2106840","50192835","2106840","MO",NA,NA,NA,NA,"Psidium salutare var. salutare",1200,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,NA,"Burch 6180",NA,NA,"Pinewoods around Escuela Nacional de Ciencias Forestales, Siguatepeque,",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,NA,NA,NA,NA,"ICNafp",NA,NA,NA,NA,NA,NA,"MOBOT",NA,NA,"Siguatepeque",NA,"PhysicalObject",1,"No opinion","http://www.tropicos.org/Specimen/2106840",NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100525000/8FEE45FB-C780-45E1-9918-1BDC5B167410.jpg","http://creativecommons.org/licenses/by/4.0/"
"1259387106","Psidium salutare var. salutare",17.00361,-88.79083,"gass84,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:14:36.115+00:00",340,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED","2003-01-01T00:00:00","NORTH_AMERICA","Cayo",1970,7,10,"1970-07-10",191,191,"2009-06-29T11:15:00.000+00:00","2024-08-02T20:14:36.115+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:2106827","none","none",FALSE,"Tropicos","Leonard Dieckman|William B. Crankshaw","L.R. Landrum","WGS84","Magnoliopsida","BZ","none","none","LATIN_AMERICA","Belize","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:2106827",NA,NA,NA,"Tropicos","1259387106","urn:catalog:MO:Tropicos:2106827","50192835","2106827","MO",NA,NA,NA,NA,"Psidium salutare var. salutare",1000,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,NA,"Dieckman 12",NA,NA,"Baldy Beacon, N slope",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,NA,NA,NA,NA,"ICNafp",NA,NA,NA,NA,NA,NA,"MOBOT",NA,NA,NA,NA,"PhysicalObject",NA,"No opinion","http://www.tropicos.org/Specimen/2106827","49",NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100525000/DEF0B95B-B268-416A-9AEB-1D6F770F2EA7.jpg","http://creativecommons.org/licenses/by/4.0/"
"1259387079","Psidium salutare var. salutare",17.023056,-88.933333,"cdround,gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:14:36.804+00:00",340,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED","2003-01-01T00:00:00","NORTH_AMERICA","Cayo",1970,8,16,"1970-08-16",228,228,"2018-01-31T09:48:00.000+00:00","2024-08-02T20:14:36.804+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:2106831","none","none",FALSE,"Tropicos","J.R. Wiley","L.R. Landrum","WGS84","Magnoliopsida","BZ","none","none","LATIN_AMERICA","Belize","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:2106831",NA,NA,NA,"Tropicos","1259387079","urn:catalog:MO:Tropicos:2106831","50192835","2106831","MO",NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,NA,"Wiley 363",NA,NA,"Mountain Pine Ridge. 3 mi SE of Blancaneaux Lodge. Roadside bush, dry ridge",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,NA,NA,NA,NA,"ICNafp",NA,NA,NA,NA,NA,NA,"MOBOT",NA,NA,NA,NA,"PhysicalObject",1,"No opinion","http://www.tropicos.org/Specimen/2106831","13",NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100525000/70DDF460-C038-402F-9A1D-51C9904F087F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929742165","Psidium salutare var. salutare",-26.37,-53.18,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:57.080+00:00",415,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED","2003-01-01T00:00:00","SOUTH_AMERICA","Santa Catarina",1964,12,7,"1964-12-07",342,342,NA,"2024-07-21T05:15:57.080+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822332",FALSE,"8bcf33bc-4448-4f4f-8f9e-5459d384512d","none","none",TRUE,"Vascular plants","L. B. Smith","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","8bcf33bc-4448-4f4f-8f9e-5459d384512d",NA,"07 Dec 1964",NA,"NY","1929742165","8bcf33bc-4448-4f4f-8f9e-5459d384512d",NA,"685868","NY",NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,"13826","Campo.",NA,"Fazenda Campo São Vicente, 24 km west Campo Erê",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2953-3281 ft",NA,"ICN","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"sheet","Campo Erê Mun.","en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2154/085/00685868.jpg","http://creativecommons.org/licenses/by/4.0/"
"1259386999","Psidium salutare var. salutare",16.11,-92.68,"gass84,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:14:35.933+00:00",340,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED","2003-01-01T00:00:00","NORTH_AMERICA","Chiapas",1945,6,16,"1945-06-16",167,167,"2009-06-25T20:59:00.000+00:00","2024-08-02T20:14:35.933+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:2106743","none","none",FALSE,"Tropicos","Eizi Matuda","L.R. Landrum","WGS84","Magnoliopsida","MX","none","none","LATIN_AMERICA","Mexico","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:2106743",NA,NA,NA,"Tropicos","1259386999","urn:catalog:MO:Tropicos:2106743","50192835","2106743","MO",NA,NA,NA,NA,"Psidium salutare var. salutare",543,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,NA,"Matuda 5906",NA,NA,"Concordia",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,NA,NA,NA,NA,"ICNafp",NA,NA,NA,NA,NA,NA,"MOBOT",NA,NA,NA,NA,"PhysicalObject",NA,"No opinion","http://www.tropicos.org/Specimen/2106743",NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100525000/B7A470C8-F936-4725-A8D7-3B9184141A1F.jpg","http://creativecommons.org/licenses/by/4.0/"
