"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","identificationRemarks","higherGeography","institutionKey","recordNumber","institutionID","nomenclaturalCode","georeferenceProtocol","locality","organismID","locationID","ownerInstitutionCode","accessRights","higherClassification","collectionID","georeferenceSources","individualCount","elevation","elevationAccuracy","nomenclaturalStatus","type","bibliographicCitation","networkKeys","lifeStage","collectionKey","habitat","county","occurrenceRemarks","gadm","georeferenceRemarks","verbatimCoordinateSystem","otherCatalogNumbers","verbatimElevation","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","reproductiveCondition","projectId","programmeAcronym","preparations","language","disposition","informationWithheld","previousIdentifications","municipality","eventRemarks","locationRemarks","typeStatus","typifiedName","dynamicProperties","eventID","footprintSRS","verbatimIdentification","recordedByIDs.type","recordedByIDs.value","media_url"
"1321932352","Calycolpus moritzianus (O.Berg) Burret",9.6833,-70.75,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:05.234+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Trujillo",1980,1,20,"1980-01-20",20,20,"2019-01-31T18:30:00.000+00:00","2024-08-02T12:40:05.234+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"http://n2t.net/ark:/65665/3d13bb0d4-a0bf-4a3a-af8f-53c71a991cd4","none","none",TRUE,"NMNH Extant Biology","B. G. Stergios","Licata, A., (PORT), Univ. Nac. Exp. de los Llanos Ezequiel Zamora","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3d13bb0d4-a0bf-4a3a-af8f-53c71a991cd4",NA,"20 Jan 1980",NA,"US","1321932352","http://n2t.net/ark:/65665/3d13bb0d4-a0bf-4a3a-af8f-53c71a991cd4",NA,"US 3387479","US",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America - Neotropics, Venezuela, Trujillo, Boconó","be5b9c72-e499-42b8-a5dc-c27505cf232e","1705","urn:lsid:biocol.org:col:15463",NA,"Google maps","Carretera a tostós y confluencia del río Boconó con el río Burate.",NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,1,1400,200,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","Flowering","151c91ba-a521-4735-8c11-5abf8db7fb67","Ladera, pendiente, al lado de la carretera y cauce viejo del río.","Boconó","K, PORT, US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3c79ecec3-5283-41ac-8655-6b23cfeda833"
"1228326543","Calycolpus moritzianus (O.Berg) Burret",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:14.804+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1980,12,4,"1980-12-04",339,339,"2023-03-01T20:00:00.000+00:00","2024-01-25T11:00:14.804+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"72c504d8-fe43-4164-ae68-1be8ab59c20e","none","none",FALSE,"seeds-22-sep-2023","V. M. Badillo & C. E. Benítez de Rojas",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","72c504d8-fe43-4164-ae68-1be8ab59c20e",NA,NA,NA,"Botany","1228326543","72c504d8-fe43-4164-ae68-1be8ab59c20e",NA,"V0107457F","F",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America, Venezuela. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58","7537","F","ICBN","TGN - Country Centroid","Venezuela","2381779","7611eec5-8b61-4234-809b-7f0e6d1f5724","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/891/V0107457F.jpg"
"1228554596","Calycolpus moritzianus (O.Berg) Burret",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:49.015+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1979,7,29,"1979-07-29",210,210,"2023-03-01T20:00:00.000+00:00","2024-01-25T10:59:49.015+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"346a2329-b541-4baa-8d02-5a2e738a753b","none","none",FALSE,"seeds-22-sep-2023","M. H. Nee & M. D. Whalen",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","346a2329-b541-4baa-8d02-5a2e738a753b",NA,NA,NA,"Botany","1228554596","346a2329-b541-4baa-8d02-5a2e738a753b",NA,"V0107459F","F",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America, Venezuela. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58","17019","F","ICBN","TGN - Country Centroid","Venezuela","2381781","7611eec5-8b61-4234-809b-7f0e6d1f5724","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/893/V0107459F.jpg"
"1228240379","Calycolpus moritzianus (O.Berg) Burret",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:53.564+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1979,7,29,"1979-07-29",210,210,"2023-03-01T20:00:00.000+00:00","2024-01-25T10:59:53.564+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"709bcc9d-e1bb-4617-9e68-d2238b736e51","none","none",FALSE,"seeds-22-sep-2023","M. H. Nee & M. D. Whalen",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","709bcc9d-e1bb-4617-9e68-d2238b736e51",NA,NA,NA,"Botany","1228240379","709bcc9d-e1bb-4617-9e68-d2238b736e51",NA,"V0107458F","F",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America, Venezuela. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58","17033","F","ICBN","TGN - Country Centroid","Venezuela","2381780","7611eec5-8b61-4234-809b-7f0e6d1f5724","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/892/V0107458F.jpg"
"1228535888","Calycolpus moritzianus (O.Berg) Burret",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:08.932+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1977,5,24,"1977-05-24",144,144,"2023-03-01T20:00:00.000+00:00","2024-01-25T11:00:08.932+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"84a6bc9c-cdd1-4be1-a3e4-31564b6e4326","none","none",FALSE,"seeds-22-sep-2023","T. M. Pérez Levis",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","84a6bc9c-cdd1-4be1-a3e4-31564b6e4326",NA,NA,NA,"Botany","1228535888","84a6bc9c-cdd1-4be1-a3e4-31564b6e4326",NA,"V0107450F","F",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America, Venezuela. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58","148","F","ICBN","TGN - Country Centroid","Venezuela","2381772","7611eec5-8b61-4234-809b-7f0e6d1f5724","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/884/V0107450F.jpg"
"1228269996","Calycolpus moritzianus (O.Berg) Burret",3.8811,-72.8667,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:01.998+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1973,7,19,"1973-07-19",200,200,"2023-03-02T20:34:00.000+00:00","2024-01-25T11:00:01.998+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"d496a5ce-9426-40da-8c62-47889ebf37e7","none","none",FALSE,"seeds-22-sep-2023","H. García-Barriga & R. Jaramillo M.",NA,"WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","The Field Museum of Natural History","d496a5ce-9426-40da-8c62-47889ebf37e7",NA,NA,NA,"Botany","1228269996","d496a5ce-9426-40da-8c62-47889ebf37e7",NA,"V0107446F","F",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America, Colombia. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58","20573","F","ICBN","TGN - Country Centroid","Colombia","2381767","1fd333ff-bf8d-48e8-834a-58084c1258b1","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/880/V0107446F.jpg"
"1228248327","Calycolpus moritzianus (O.Berg) Burret",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:05.675+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1972,10,13,"1972-10-13",287,287,"2023-03-01T20:00:00.000+00:00","2024-01-25T11:00:05.675+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"0d62d3ed-a997-4802-b1f8-9e6e7ed05517","none","none",FALSE,"seeds-22-sep-2023","V. M. Badillo",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","0d62d3ed-a997-4802-b1f8-9e6e7ed05517",NA,NA,NA,"Botany","1228248327","0d62d3ed-a997-4802-b1f8-9e6e7ed05517",NA,"V0107464F","F",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America, Venezuela. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58","4997","F","ICBN","TGN - Country Centroid","Venezuela","2381786","7611eec5-8b61-4234-809b-7f0e6d1f5724","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/898/V0107464F.jpg"
"1228184836","Calycolpus moritzianus (O.Berg) Burret",3.8811,-72.8667,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:12.424+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1969,9,26,"1969-09-26",269,269,"2023-03-02T20:34:00.000+00:00","2024-01-25T11:00:12.424+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"3108e152-4f1a-4c05-a078-21f6ed2cb332","none","none",TRUE,"seeds-22-sep-2023","J. Cuatrecasas & L. Rodriguez",NA,"WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","The Field Museum of Natural History","3108e152-4f1a-4c05-a078-21f6ed2cb332",NA,NA,NA,"Botany","1228184836","3108e152-4f1a-4c05-a078-21f6ed2cb332",NA,"V0107444F","F",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America, Colombia. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58","27960","F","ICBN","TGN - Country Centroid","Colombia","2381765","1fd333ff-bf8d-48e8-834a-58084c1258b1","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/878/V0107444F.jpg"
"1228168082","Calycolpus moritzianus (O.Berg) Burret",8,-73,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:53.046+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Norte de Santander",1969,9,28,"1969-09-28",271,271,"2023-03-01T14:40:00.000+00:00","2024-01-25T10:59:53.046+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"8b6b03c1-5f46-4242-a8df-2659b28b79da","none","none",TRUE,"seeds-22-sep-2023","J. Cuatrecasas",NA,"WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","The Field Museum of Natural History","8b6b03c1-5f46-4242-a8df-2659b28b79da",NA,NA,NA,"Botany","1228168082","8b6b03c1-5f46-4242-a8df-2659b28b79da",NA,"V0107445F","F",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America, Colombia, Norte de Santander. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58","27988","F","ICBN","TGN - Centroid","Norte de Santander","2381766","c47ac7f8-69d3-49a7-802d-7d06222300c2","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/879/V0107445F.jpg"
"912615845","Calycolpus moritzianus (O.Berg) Burret",-1.370833,-78.019444,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:39.112+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1968,8,23,"1968-08-23T00:00",236,236,"2014-01-15T17:37:25.293+00:00","2024-08-02T01:15:39.112+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"K000812318","none","none",FALSE,NA,"Holguer Lugo, S.","Lucas, E., Lewis, K.","WGS84","Magnoliopsida","EC","none","none","LATIN_AMERICA","Ecuador","EUROPE",NA,"K000812318",NA,NA,NA,"Herbarium","912615845","http://specimens.kew.org/herbarium/K000812318",NA,"K000812318","K",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"Cumanda","fa252605-26f6-426c-9892-94d071c2c77f","346",NA,NA,"Map estimate","South side of the Rio Pastaza, ca. 4km west of Mera.",NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cumanda","Tree, 12 -15m high. Flowers white, petals yellow.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/36a1c52e3ad4a6640d1da874605c89d6.jpg"
"1228469985","Calycolpus moritzianus (O.Berg) Burret",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:43.480+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1961,3,24,"1961-03-24",83,83,"2023-03-01T20:00:00.000+00:00","2024-01-25T10:59:43.480+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"040d2eca-14de-4c97-89a1-1ddc63271f98","none","none",FALSE,"seeds-22-sep-2023","F. Tamayo",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","040d2eca-14de-4c97-89a1-1ddc63271f98",NA,NA,NA,"Botany","1228469985","040d2eca-14de-4c97-89a1-1ddc63271f98",NA,"V0107453F","F",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America, Venezuela. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58","4418","F","ICBN","TGN - Country Centroid","Venezuela","2381776","7611eec5-8b61-4234-809b-7f0e6d1f5724","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/887/V0107453F.jpg"
"1228612165","Calycolpus moritzianus (O.Berg) Burret",3.8811,-72.8667,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:13.677+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1946,5,3,"1946-05-03",123,123,"2023-03-02T20:34:00.000+00:00","2024-01-25T11:00:13.677+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"5af5ff56-a16d-49ae-af6f-9b6a76d990f9","none","none",FALSE,"seeds-22-sep-2023","M. de Garganta",NA,"WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","The Field Museum of Natural History","5af5ff56-a16d-49ae-af6f-9b6a76d990f9",NA,NA,NA,"Botany","1228612165","5af5ff56-a16d-49ae-af6f-9b6a76d990f9",NA,"V0107447F","F",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America, Colombia. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58","1178","F","ICBN","TGN - Country Centroid","Colombia","2381768","1fd333ff-bf8d-48e8-834a-58084c1258b1","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/881/V0107447F.jpg"
