"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","identificationRemarks","occurrenceRemarks","elevation","institutionKey","recordNumber","habitat","http...unknown.org.recordID","county","rights","ownerInstitutionCode","http...unknown.org.recordEnteredBy","higherClassification","collectionID","networkKeys","locality","individualCount","higherGeography","georeferencedBy","collectionKey","datasetID","dynamicProperties","language","type","taxonRemarks","vernacularName","verbatimElevation","nomenclaturalCode","georeferenceProtocol","georeferenceRemarks","disposition","previousIdentifications","bibliographicCitation","accessRights","georeferenceSources","nomenclaturalStatus","institutionID","fieldNumber","elevationAccuracy","gadm","otherCatalogNumbers","municipality","fieldNotes","identifiedByIDs.type","identifiedByIDs.value","georeferenceVerificationStatus","reproductiveCondition","organismID","locationID","associatedTaxa","eventRemarks","associatedOccurrences","lifeStage","verbatimCoordinateSystem","infraspecificEpithet","preparations","georeferencedDate","typeStatus","locationRemarks","informationWithheld","recordedByIDs.type","recordedByIDs.value","acceptedNameUsage","typifiedName","eventID","footprintSRS","verbatimIdentification","http...unknown.org.license","http...unknown.org.rightsHolder","http...unknown.org.CatalogNumberNumeric","projectId","programmeAcronym","media_url","license"
"2270467518","Ugni myricoides (Kunth) O.Berg",5.4458,-61.0222,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.904+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC","1985-01-01T00:00:00",50000,"SOUTH_AMERICA","Bolivar",1952,3,15,"1952-03-15",75,75,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.904+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111180",FALSE,"1111180","none","none",FALSE,NA,"Bassett Maguire","L. R. Landrum","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"1111180",NA,NA,NA,"Plants","2270467518","6f89a16c-b428-4e2d-9293-deba6954b2df","48282","ASU0015719","ASU",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,"Vine with pendant branches; fruit white.",2500,"530c45d0-e0f7-401d-b3f6-34f58482c485","33420","Common on cumbre slopes.","6f89a16c-b428-4e2d-9293-deba6954b2df",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Ilu-tepui. Gran Sabana. Saddle between North Peak and Central Plateau.",NA,NA,"alorozco","0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"Vine with pendant branches; fruit white. Common on cumbre slopes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GoogleEarth",NA,NA,NA,100,NA,"184655",NA,NA,NA,NA,"reviewed - high confidence","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015719_lg.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1228221148","Ugni myricoides (Kunth) O.Berg",3.8811,-72.8667,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:07.133+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1946,5,3,"1946-05-03",123,123,"2023-03-02T20:34:00.000+00:00","2024-01-25T11:00:07.133+00:00",NA,FALSE,"63a71ef1-98cb-4228-a3ee-c368a6e6bf48","none","none",TRUE,"seeds-22-sep-2023","R. E. Schultes & M. Villarreal",NA,"WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","The Field Museum of Natural History","63a71ef1-98cb-4228-a3ee-c368a6e6bf48",NA,NA,NA,"Botany","1228221148","63a71ef1-98cb-4228-a3ee-c368a6e6bf48",NA,"V0138919F","F",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58","7112",NA,NA,NA,NA,"F",NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,"Colombia",NA,"South America, Colombia. [LL]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICBN","TGN - Country Centroid","Generalised COUNTRY centroid",NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2764560","1fd333ff-bf8d-48e8-834a-58084c1258b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/941/V0138919F.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1228488065","Ugni myricoides (Kunth) O.Berg",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:03.225+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1944,9,27,"1944-09-27",271,271,"2023-03-01T20:04:00.000+00:00","2024-01-25T11:00:03.225+00:00",NA,FALSE,"0413c3c9-5718-41e5-8de7-a636c7e731e1","none","none",FALSE,"seeds-22-sep-2023","J. A. Steyermark",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","0413c3c9-5718-41e5-8de7-a636c7e731e1",NA,NA,NA,"Botany","1228488065","0413c3c9-5718-41e5-8de7-a636c7e731e1",NA,"V0138906F","F",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58","58783",NA,NA,NA,NA,"F",NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,"Venezuela",NA,"South America, Venezuela. [LL]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICBN","TGN - Country Centroid","Generalised COUNTRY centroid",NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2764563","7611eec5-8b61-4234-809b-7f0e6d1f5724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/926/V0138906F.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1228336097","Ugni myricoides (Kunth) O.Berg",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:46.936+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1944,9,27,"1944-09-27",271,271,"2023-03-01T20:04:00.000+00:00","2024-01-25T10:59:46.936+00:00",NA,FALSE,"0eae81ab-6325-4081-8fe0-8a5426e17e06","none","none",FALSE,"seeds-22-sep-2023","J. A. Steyermark",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","0eae81ab-6325-4081-8fe0-8a5426e17e06",NA,NA,NA,"Botany","1228336097","0eae81ab-6325-4081-8fe0-8a5426e17e06",NA,"V0138910F","F",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58","58769",NA,NA,NA,NA,"F",NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,"Venezuela",NA,"South America, Venezuela. [LL]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICBN","TGN - Country Centroid","Generalised COUNTRY centroid",NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2764567","7611eec5-8b61-4234-809b-7f0e6d1f5724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/931/V0138910F.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2270467823","Ugni myricoides (Kunth) O.Berg",5.143333,-60.7625,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.827+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC","1985-01-01T00:00:00",2000,"SOUTH_AMERICA","Bolivar",1944,9,27,"1944-09-27",271,271,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.827+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111177",FALSE,"1111177","none","none",FALSE,NA,"Julian A. Steyermark","L. R. Landrum","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"1111177",NA,NA,NA,"Plants","2270467823","737e380e-b488-4155-8cd6-d3976fae623e","48282","ASU0015724","ASU",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,"Shrub 3-4 ft tall; leaves subcoriaceous, deep green above, paler green below; flowers nodding; calyx green; petale and filaments and anthers white.",2437.5,"530c45d0-e0f7-401d-b3f6-34f58482c485","58789","Ascent of ledge along southwest facing side, from beginning of sandstone bluffs to summit. Below waterfall spray among boulders or talus.","737e380e-b488-4155-8cd6-d3976fae623e",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Mount Roraima.",NA,NA,"alorozco","0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"Shrub 3-4 feet tall; leaves subcoriaceous, deep green above, paler green below; flowers nodding; calyx green; petale and filaments and anthers white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GoogleEarth",NA,NA,NA,182.5,NA,"184651",NA,NA,NA,NA,"reviewed - high confidence","flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015724_lg.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1228612856","Ugni myricoides (Kunth) O.Berg",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:08.835+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1944,9,27,"1944-09-27",271,271,"2023-03-01T20:04:00.000+00:00","2024-01-25T11:00:08.835+00:00",NA,FALSE,"1641e4d3-c42b-4267-a71c-4a5d70cc66f0","none","none",FALSE,"seeds-22-sep-2023","J. A. Steyermark",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","1641e4d3-c42b-4267-a71c-4a5d70cc66f0",NA,NA,NA,"Botany","1228612856","1641e4d3-c42b-4267-a71c-4a5d70cc66f0",NA,"V0138911F","F",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58","58833",NA,NA,NA,NA,"F",NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,"Venezuela",NA,"South America, Venezuela. [LL]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICBN","TGN - Country Centroid","Generalised COUNTRY centroid",NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2764568","7611eec5-8b61-4234-809b-7f0e6d1f5724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/932/V0138911F.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1228168122","Ugni myricoides (Kunth) O.Berg",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:46.941+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1944,9,27,"1944-09-27",271,271,"2023-03-01T20:04:00.000+00:00","2024-01-25T10:59:46.941+00:00",NA,FALSE,"2a774ded-b2ef-442a-a169-891b8d831821","none","none",FALSE,"seeds-22-sep-2023","J. A. Steyermark",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","2a774ded-b2ef-442a-a169-891b8d831821",NA,NA,NA,"Botany","1228168122","2a774ded-b2ef-442a-a169-891b8d831821",NA,"V0138909F","F",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58","58782",NA,NA,NA,NA,"F",NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,"Venezuela",NA,"South America, Venezuela. [LL]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICBN","TGN - Country Centroid","Generalised COUNTRY centroid",NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2764566","7611eec5-8b61-4234-809b-7f0e6d1f5724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/930/V0138909F.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1228272155","Ugni myricoides (Kunth) O.Berg",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:01.032+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1944,9,27,"1944-09-27",271,271,"2023-03-01T20:04:00.000+00:00","2024-01-25T11:00:01.032+00:00",NA,FALSE,"bd691819-c6dd-4ead-91b0-89dd04608889","none","none",FALSE,"seeds-22-sep-2023","J. A. Steyermark",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","bd691819-c6dd-4ead-91b0-89dd04608889",NA,NA,NA,"Botany","1228272155","bd691819-c6dd-4ead-91b0-89dd04608889",NA,"V0138913F","F",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58","58770",NA,NA,NA,NA,"F",NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,"Venezuela",NA,"South America, Venezuela. [LL]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICBN","TGN - Country Centroid","Generalised COUNTRY centroid",NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2764570","7611eec5-8b61-4234-809b-7f0e6d1f5724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/935/V0138913F.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1228205450","Ugni myricoides (Kunth) O.Berg",3.8811,-72.8667,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:59.409+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1944,10,11,"1944-10-11",285,285,"2023-03-02T20:34:00.000+00:00","2024-01-25T10:59:59.409+00:00",NA,FALSE,"3878184b-b5f7-42b9-9948-8a0c7f90ed35","none","none",TRUE,"seeds-22-sep-2023","J. Cuatrecasas",NA,"WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","The Field Museum of Natural History","3878184b-b5f7-42b9-9948-8a0c7f90ed35",NA,NA,NA,"Botany","1228205450","3878184b-b5f7-42b9-9948-8a0c7f90ed35",NA,"V0138896F","F",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58","17958",NA,NA,NA,NA,"F",NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,"Colombia",NA,"South America, Colombia. [LL]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICBN","TGN - Country Centroid","Generalised COUNTRY centroid",NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2764580","1fd333ff-bf8d-48e8-834a-58084c1258b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/913/V0138896F.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1228373909","Ugni myricoides (Kunth) O.Berg",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:56.466+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1944,11,7,"1944-11-07",312,312,"2023-03-01T20:04:00.000+00:00","2024-01-25T10:59:56.466+00:00",NA,FALSE,"d346248c-5ccc-4f13-b4ea-3f09d520ed1a","none","none",FALSE,"seeds-22-sep-2023","J. A. Steyermark",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","d346248c-5ccc-4f13-b4ea-3f09d520ed1a",NA,NA,NA,"Botany","1228373909","d346248c-5ccc-4f13-b4ea-3f09d520ed1a",NA,"V0138912F","F",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58","59946",NA,NA,NA,NA,"F",NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,"Venezuela",NA,"South America, Venezuela. [LL]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICBN","TGN - Country Centroid","Generalised COUNTRY centroid",NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2764569","7611eec5-8b61-4234-809b-7f0e6d1f5724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/532/933/V0138912F.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2235883547","Ugni myricoides (Kunth) O.Berg",4.55,-74.02,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:14.690+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Cundinamarca",1944,11,18,"1944-11-18",323,323,"2019-01-09T23:18:00.000+00:00","2024-08-02T12:39:14.690+00:00",NA,FALSE,"http://n2t.net/ark:/65665/353953467-936f-4868-8fc8-1980b3cd5200","none","none",FALSE,"NMNH Extant Biology","F. R. Fosberg & W. B. Drew",NA,"WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/353953467-936f-4868-8fc8-1980b3cd5200",NA,NA,NA,"US","2235883547","http://n2t.net/ark:/65665/353953467-936f-4868-8fc8-1980b3cd5200",NA,"US 2048365","US",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,2685,"be5b9c72-e499-42b8-a5dc-c27505cf232e","22316",NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","Cordillera Oriental, lower hills above Sabana de Bogotá. just north of Usaquén, 12 km. n.n.e. of center of Bogotá, Dept. Cundinamarca.",1,"South America - Neotropics, Colombia, Cundinamarca",NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:15463",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m358954daf-808d-4409-aaf6-1439efbfc050","http://creativecommons.org/licenses/by-nc-sa/3.0/"
