"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","recordNumber","http...unknown.org.taxonRankID","dynamicProperties","identificationVerificationStatus","taxonRemarks","vernacularName","taxonConceptID","http...unknown.org.species","establishmentMeans","institutionKey","collectionKey","otherCatalogNumbers","preparations","habitat","nomenclaturalCode","verbatimCoordinateSystem","locality","county","type","disposition","verbatimElevation","higherClassification","verbatimTaxonRank","reproductiveCondition","elevation","higherGeography","georeferenceProtocol","eventRemarks","networkKeys","institutionID","verbatimSRS","gadm","identificationRemarks","media_url","license"
"2516476760","Pilidiostigma tropicum L.S.Sm.",-17.3,145.56667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:58.178+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1986,1,27,"1986-01-27",27,27,NA,"2024-07-18T23:55:58.178+00:00",NA,FALSE,"L.2518668@BRAHMS","none","none",TRUE,NA,"Guymer GP",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2518668@BRAHMS",NA,NA,NA,"Botany","2516476760","https://data.biodiversitydata.nl/naturalis/specimen/L.2518668",NA,"L.2518668",NA,NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"Guymer, GP 2070",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,"ICN",NA,"Flora of Queensland. Cook District. Curtain Flg, 2 km SW of Yungaburra.",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518668/format/large","http://creativecommons.org/licenses/by/4.0/"
"2418470800","Pilidiostigma tropicum L.S.Sm.",-17.340131,145.909437,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:30.708+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1982,10,30,"1982-10-30",303,303,"2021-07-17T16:35:46.000+00:00","2024-06-19T04:58:30.708+00:00",NA,FALSE,"202e0b24-22cf-489f-ace0-8aee64260de0","none","none",TRUE,NA,"Jago, R.L.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"202e0b24-22cf-489f-ace0-8aee64260de0",NA,NA,NA,"Herbrecs","2418470800","202e0b24-22cf-489f-ace0-8aee64260de0",NA,"BRI AQ0648693","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.","Fruit in F.A.A.","552","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet","Rain forest.","ICN",NA,"Babinda.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Flowers",50,"Australia, Queensland, Cook","Label",NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=2ef07a13-abb6-4425-9d59-355789ca6df8","http://creativecommons.org/licenses/by/4.0/"
"2418522046","Pilidiostigma tropicum L.S.Sm.",-17.556797,145.976107,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:38.351+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1979,10,8,"1979-10-08",281,281,"2022-03-22T12:46:52.000+00:00","2024-06-19T04:58:38.351+00:00",NA,FALSE,"3582ea65-40cb-4999-8a9a-1c5baee2f817","none","none",TRUE,NA,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"3582ea65-40cb-4999-8a9a-1c5baee2f817",NA,NA,NA,"Herbrecs","2418522046","3582ea65-40cb-4999-8a9a-1c5baee2f817",NA,"BRI AQ0419624","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.","Tree 18m tall, 35cm d.b.h with flaky bark.","1535","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet","Rainforest.","ICN",NA,"Palmerston Highway Pin Gin Hill.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Flowers and buds",60,"Australia, Queensland, Cook","Hrb Convert",NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=b71f5807-a592-447e-92c5-fc06e0d5b81d","http://creativecommons.org/licenses/by/4.0/"
"2514407859","Pilidiostigma tropicum L.S.Sm.",-17.55,145.96667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.212+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1979,10,8,"1979-10-08",281,281,NA,"2024-07-18T23:54:19.212+00:00",NA,FALSE,"L.2518655@BRAHMS","none","none",TRUE,NA,"Gray B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2518655@BRAHMS",NA,NA,NA,"Botany","2514407859","https://data.biodiversitydata.nl/naturalis/specimen/L.2518655",NA,"L.2518655",NA,NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"Gray, B 1535",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,"ICN",NA,"Palmerston Higway Pin Gin Hill.",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518655/format/large","http://creativecommons.org/licenses/by/4.0/"
"2828420426","Pilidiostigma tropicum L.S.Sm.",-17.38,145.78,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:44.435+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,5000,"OCEANIA","Queensland",1978,1,26,"1978-01-26",26,26,"2021-07-23T19:02:49.000+00:00","2024-07-02T07:40:44.435+00:00",NA,FALSE,"63795216-185d-4f17-95fb-d1a63960eda6","none","none",TRUE,NA,"Risley, T.S.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"63795216-185d-4f17-95fb-d1a63960eda6",NA,NA,NA,"NSW","2828420426","63795216-185d-4f17-95fb-d1a63960eda6",NA,"NSW699164","NSW",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.","Tree 10 m X 20 cm dbh. Fruit black when ripe.","00408","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum","native","bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","QRS 20221.1","sheet","Rain forest","ICN","Degrees Minutes","Swipers Logging Area, State Forest 310.","Cook","PhysicalObject","in collection","680 m","L.S.Sm.","species","fruits",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=2d74d01e-7593-41d3-a923-3348f337054e","http://creativecommons.org/licenses/by/4.0/"
"2418928972","Pilidiostigma tropicum L.S.Sm.",-17.390131,145.792771,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:19.854+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1978,1,26,"1978-01-26",26,26,"2021-07-17T16:34:11.000+00:00","2024-06-19T04:59:19.854+00:00",NA,FALSE,"e2cd135a-79d3-416e-95cd-39078f6c5589","none","none",TRUE,NA,"Risley, T.S.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"e2cd135a-79d3-416e-95cd-39078f6c5589",NA,NA,NA,"Herbrecs","2418928972","e2cd135a-79d3-416e-95cd-39078f6c5589",NA,"BRI AQ0419727","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"408","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet",NA,"ICN",NA,"SFR 310, Swipers LA.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Fruit",680,"Australia, Queensland, Cook","Hrb Convert","Rainforest.  Height 10m, d.b.h 20cm.  Fruit black when ripe.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=31bf745d-113b-44ac-9adc-252f91175239","http://creativecommons.org/licenses/by/4.0/"
"2516817128","Pilidiostigma tropicum L.S.Sm.",-17.38333,145.78333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:15.553+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1978,1,26,"1978-01-26",26,26,NA,"2024-07-18T23:56:15.553+00:00",NA,FALSE,"L.4147725@BRAHMS","none","none",TRUE,NA,"Risley TS",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.4147725@BRAHMS",NA,NA,NA,"Botany","2516817128","https://data.biodiversitydata.nl/naturalis/specimen/L.4147725",NA,"L.4147725",NA,NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"Risley, TS 408",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,"ICN",NA,"Flora of Australia. QLD: Cape York. SFR 310, Swipers LA.",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.4147725/format/large","http://creativecommons.org/licenses/by/4.0/"
"2418492812","Pilidiostigma tropicum L.S.Sm.",-17.340131,145.559437,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:34.371+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1978,2,12,"1978-02-12",43,43,"2021-07-17T16:34:12.000+00:00","2024-06-19T04:58:34.371+00:00",NA,FALSE,"2956a5ee-e031-463a-9466-1498433a4470","none","none",TRUE,NA,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"2956a5ee-e031-463a-9466-1498433a4470",NA,NA,NA,"Herbrecs","2418492812","2956a5ee-e031-463a-9466-1498433a4470",NA,"BRI AQ0419545","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"913","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet",NA,"ICN",NA,"5 miles from Malanda towards Atherton.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Fruit",800,"Australia, Queensland, Cook","Hrb Convert","Remnant rainforest.  Small tree 8m x 30cm d.b.h.  Ripe fruit black.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=05db210a-f3a0-4951-b271-021ea476d344","http://creativecommons.org/licenses/by/4.0/"
"2514465871","Pilidiostigma tropicum L.S.Sm.",-17.33333,145.55,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:21.818+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1978,2,12,"1978-02-12",43,43,NA,"2024-07-18T23:54:21.818+00:00",NA,FALSE,"L.2518656@BRAHMS","none","none",TRUE,NA,"Gray B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2518656@BRAHMS",NA,NA,NA,"Botany","2514465871","https://data.biodiversitydata.nl/naturalis/specimen/L.2518656",NA,"L.2518656",NA,NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"Gray, B 913",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,"ICN",NA,"5 miles from Malanda towards Atherton.",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518656/format/large","http://creativecommons.org/licenses/by/4.0/"
"2418479855","Pilidiostigma tropicum L.S.Sm.",-17.340131,145.509437,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:32.061+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1976,1,8,"1976-01-08",8,8,"2021-07-17T16:33:51.000+00:00","2024-06-19T04:58:32.061+00:00",NA,FALSE,"23772403-f4fd-4365-9a7a-2b0c424a124a","none","none",TRUE,NA,"Irvine, A.K.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"23772403-f4fd-4365-9a7a-2b0c424a124a",NA,NA,NA,"Herbrecs","2418479855","23772403-f4fd-4365-9a7a-2b0c424a124a",NA,"BRI AQ0223660","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"1729","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet",NA,"ICN",NA,"SFR 191 East Barron.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Fruit",760,"Australia, Queensland, Cook","Hrb Convert","Rain forest.  Tree 6m x 10cm d.b.h.  Bark flaky, finely fissured.  S.R yellowish cream.  Blaze yellowish cream with very fine grain, tends granular.  The blaze lyer separates very readily from the wood.  Fruit green, nearly mature.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=9d9384c6-5f4e-4782-9931-e1cba38e8896","http://creativecommons.org/licenses/by/4.0/"
"2516318674","Pilidiostigma tropicum L.S.Sm.",-17.33333,145.5,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:58.178+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1976,1,8,"1976-01-08",8,8,NA,"2024-07-18T23:55:58.178+00:00",NA,FALSE,"L.2518660@BRAHMS","none","none",TRUE,NA,"Irvine AK",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2518660@BRAHMS",NA,NA,NA,"Botany","2516318674","https://data.biodiversitydata.nl/naturalis/specimen/L.2518660",NA,"L.2518660",NA,NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"Irvine, AK 1729",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,"ICN",NA,"S.F.R. 191 East Barron.",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518660/format/large","http://creativecommons.org/licenses/by/4.0/"
"2418715419","Pilidiostigma tropicum L.S.Sm.",-17.256798,145.592771,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:55.904+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1975,10,7,"1975-10-07",280,280,"2021-07-17T16:35:06.000+00:00","2024-06-19T04:58:55.904+00:00",NA,FALSE,"87300ff6-c248-4760-a1a9-25c3b75de04d","none","none",TRUE,NA,"Irvine, A.K.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"87300ff6-c248-4760-a1a9-25c3b75de04d",NA,NA,NA,"Herbrecs","2418715419","87300ff6-c248-4760-a1a9-25c3b75de04d",NA,"BRI AQ0223661","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"1597","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet",NA,"ICN",NA,"SFR 452.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Flowers and buds",760,"Australia, Queensland, Cook","Hrb Convert","Rain forest.  Tree 9m x 14cm d.b.h.  Bark flaky, fissured to almost tessellated.  Dead bark layer brown.  Subrhytidome cream.  Outer blaze pink brown fibrous.  Inner blaze yellow fibrous.  Clear exudate in blaze.  Flowers green calyx lobes (5).  Cream petals (5).  Buds green calyx lobes and tube with cream cololla lobes exposed very early protruding beyond calyx before opening. Filaments cream, numerous.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=1aec6b31-8c4f-4ab4-8ac5-dc4a4b36f333","http://creativecommons.org/licenses/by/4.0/"
"2516472762","Pilidiostigma tropicum L.S.Sm.",-17.25,145.58333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:21.819+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1975,10,7,"1975-10-07",280,280,NA,"2024-07-18T23:54:21.819+00:00",NA,FALSE,"L.2518658@BRAHMS","none","none",TRUE,NA,"Irvine AK",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2518658@BRAHMS",NA,NA,NA,"Botany","2516472762","https://data.biodiversitydata.nl/naturalis/specimen/L.2518658",NA,"L.2518658",NA,NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"Irvine, AK 1597",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,"ICN",NA,"S.F.R. 452.",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518658/format/large","http://creativecommons.org/licenses/by/4.0/"
