"sp","lma","se"
"Liquidambar_obovata",1.85076222518827,0.0244067406030711
"Liquidambar_orientalis",2.14383434254469,0.0700384327593657
"Liquidambar_styraciflua",2.01675533984833,0.0697068092135191
"Liriodendron_chinense",2.38532953727328,0.0430280320683795
"Liriodendron_tulipifera",1.97267520128956,0.143827872855521
"Lissocarpa_guianensis",1.29219753373135,0.0768553209691388
"Lissocarpa_kating",1.42617993650435,0.0187016985616021
"Lissocarpa_ronliesneri",1.28932007171111,0.118578395425846
"Lithocarpus_amygdalifolius",2.25218199994491,0.0345441669003553
"Lithocarpus_lucidus",1.97069115213053,0.0468335552902852
"Lithocarpus_sundaicus",1.61157697217058,0.0294975218941428
"Lithocarpus_variolosus",1.82857867422271,0.0177988072727089
"Litsea_baviensis",1.80082137147045,0.0114230084925537
"Litsea_machilifolia",1.84066408012329,0.0338479591615032
"Litsea_verticillata",1.64432597194211,0.0768436128007415
"Lobelia_laxiflora",1.79919853729033,0.233228962112669
"Lobelia_polyphylla",1.84395763094765,0.0336887774385453
"Loeselia_ciliata",2.36042892603421,0.108306674347717
"Lomatia_dentata",1.96440896711515,0.0157247378578391
"Lomatia_hirsuta",2.36214149331834,0.0249924021669588
"Lomatia_ilicifolia",1.98985014346548,0.0151813803533489
"Lomatia_polymorpha",2.28778983798579,0.0501500686158102
"Lonicera_pyrenaica",1.99185198218888,0.0122588706661562
"Lophanthera_pendula",1.68127723312159,0.0307731333694516
"Lophopyxis_maingayi",1.93050979046573,0.0391101459318521
"Lophostemon_confertus",2.13206700359543,0.018745477707212
"Loropetalum_chinense",1.83325425083232,0.0151716631481134
"Lovoa_trichilioides",1.32724490934364,0.0193988209197537
"Luculia_pinceana",1.8908266655119,0.0115851825669429
"Ludwigia_palustris",2.45505107747405,0.0284475820649505
"Lumnitzera_littorea",1.94512980072546,0.0746617444895538
"Lumnitzera_racemosa",1.96608107513559,0.036267584382317
"Lunasia_amara",1.73715801764954,0.0634180159603514
"Lyrocarpa_coulteri",2.64553129221917,0.030131899774508
"Lysidice_rhodostegia",1.53772454693709,0.177350703164156
"Lysimachia_angustiloba",1.98449829373729,0.00846700355287618
"Maburea_trinervis",1.86744339955855,0.0371821930185807
"Macadamia_ternifolia",1.57930198343794,0.0312924512650144
"Machilus_chinensis",1.92252088597224,0.0124741480665076
"Machilus_japonica",2.11883381648383,0.00937245265172144
"Machilus_velutina",1.77456478518397,0.0160150311313344
"Machilus_yunnanensis",1.87526790286633,0.030558667850075
"Maclura_cochinchinensis",1.97785543328317,0.00792425342846309
"Macrocarpaea_harlingii",1.87551171635021,0.0211254744797436
"Macropeplus_ligustrinus",1.91223991179912,0.00488870909364978
"Maesa_perlaria",2.08906290848192,0.0111203613038129
"Maesa_permollis",1.69159656611379,0.000396803782174256
"Magnistipula_butayei",1.01646787607451,0.0607028946508531
"Magnolia_baillonii",1.85076816404686,0.0189215425070498
"Magnolia_chapensis",1.99960616112884,0.0260090678458857
"Magnolia_compressa",2.3023005482065,0.011051011208143
"Magnolia_doltsopa",1.69213561096529,0.0420292647257927
"Magnolia_figo",1.58731012111733,0.00858185238597698
"Magnolia_floribunda",1.87192456356412,0.044143611621322
"Magnolia_insignis",1.89497445034216,0.0330066673169144
"Magnolia_laevifolia",1.7909864679326,0.00397566417597962
"Magnolia_maudiae",2.05373467685071,0.023482209496427
"Magnolia_mediocris",2.32356320364707,0.0249739066120482
"Magnolia_montana",1.89833645509197,0.0205400415957795
"Magnolia_utilis",2.08143598562899,0.0292696811843952
"Mahonia_aquifolium",2.42113877771777,NA
"Mahonia_bealei",2.16227300993684,0.0521191244140339
"Mahonia_harrisoniana",2.02825827610411,NA
"Mahonia_nervosa",1.50522292567733,0.180988745921108
"Mahonia_repens",1.82553541554185,NA
"Malagasia_alticola",2.4252300584728,0.0331855629197606
"Malmea_dielsiana",1.73078527722634,0.0173908680673846
"Manekia_incurva",2.06305471399828,0.0427084914885219
"Manilkara_hexandra",2.28641383079375,0.132129718978468
"Marcgravia_rectiflora",1.23232563657141,0.0206785845682049
"Marcgraviastrum_subsessile",1.54873094237424,0.0194628565592886
"Mastixia_eugenioides",2.08689048732394,0.0185049113124739
"Matudaea_trinervia",1.91418572980116,0.0156578229612051
"Mauloutchia_chapelieri",2.06581110322089,0.0367758878899103
"Mauloutchia_humblotii",1.9625271195026,0.00690509106957676
"Mazaea_shaferi",2.0693546738367,0.0198034718867062
"Mcvaughia_bahiana",1.60843675339897,0.00784349687743543
"Mediusella_bernieri",1.96134318041836,0.00688160136421688
"Medusandra_richardsiana",2.35480106816588,0.0417942796891854
"Meiogyne_virgata",2.00639966575177,0.099929195386736
"Melanophylla_alnifolia",2.40836052749545,0.0128854902256606
"Melanophylla_madagascariensis",1.73375938247665,NA
"Melanophylla_modestei",2.58234293812524,0.421987986718015
"Melia_volkensii",2.69993182226706,0.0225557362370075
"Melianthus_major",0.671059519312168,NA
"Meliosma_allenii",2.70994813005832,NA
"Meliosma_bogotana",1.68751261865413,0.269482223705798
"Meliosma_boliviensis",2.10503949141163,0.0482337349137509
"Meliosma_brenesii",1.51137087159083,0.0160788041083994
"Meliosma_cuneifolia",1.8909808535451,0.0587294937497055
"Meliosma_dentata",1.87950519212577,0.0108375264617851
"Meliosma_frondosa",2.16132492193135,0.0217972537620226
"Meliosma_glabrata",1.88883783212112,0.0157249625093418
"Meliosma_glossophylla",1.68461730743066,0.0923394425155146
"Meliosma_herbertii",1.95244568613636,0.0112085255119879
"Meliosma_idiopoda",1.89862043376839,0.0145331106951897
"Meliosma_impressa",2.0051996884487,0.0132037007157259
"Meliosma_occidentalis",2.14338685053331,0.0360729907466412
"Meliosma_pinnata",1.94224295224642,0.0123697408392694
"Meliosma_rigida",2.06178763199713,0.028306020048274
"Meliosma_sumatrana",1.81220750904337,0.0205733243397148
"Memecylon_edule",1.91274332789062,0.00450661687568639
"Memecylon_ovatum",1.97332045065287,0.0230708045257768
"Mendoncia_glabra",2.5443920411376,0.053207737188305
"Menepetalum_schlechteri",1.86063251494952,0.0160198922125176
"Menispermum_canadense",1.86244485906037,0.0888409209374733
"Menispermum_dauricum",2.52176471028115,0.0783393899737376
"Meriania_urceolata",2.09098407313282,0.0408918968719794
"Merrilliodendron_megacarpum",1.46948037938736,0.045309656594311
"Mespilodaphne_cymosa",2.15036896203455,0.0152439787845316
"Metteniusa_tessmanniana",1.48357687231491,0.118781485744271
"Mezilaurus_synandra",2.17146675821107,0.0108518064579371
"Mezzettia_parviflora",1.664701536933,0.0194917291692468
"Miconia_calvescens",1.8764734205668,NA
"Miconia_sciaphila",1.72100857060902,NA
"Miconia_stenophylla",1.98162755626989,0.0184629364158922
"Micrandra_spruceana",2.16833781073695,0.0619476988501418
"Micranthes_lyallii",2.54829162491831,NA
"Micranthes_marshallii",2.60057050717079,0.317507198478254
"Micranthes_mertensiana",2.77397016707572,0.15365670747667
"Microcos_chungii",1.85974863219036,0.0225799672586464
"Microdesmis_caseariifolia",1.8364478056496,0.0194338545363377
"Microdesmis_puberula",1.54913450111707,0.01254126686848
"Mida_salicifolia",1.66530004775491,0.0177080590620735
"Miliusa_balansae",1.38129548775855,0.0463374896298765
"Miliusa_horsfieldii",1.43041958378929,0.0355648338188514
"Mimetes_cucullatus",1.42843046059651,NA
"Mimosa_colombiana",2.37583493245028,0.0329897676574814
"Minquartia_guianensis",2.08777519911283,0.019999370181871
"Misodendrum_linearifolium",2.04278000061928,0.0104096489165273
"Mitrephora_longipetala",0.995592971072253,NA
"Mkilua_fragrans",1.05203191373826,0.0160445313184936
"Mollinedia_ovata",1.53591725253853,0.0163841132178093
"Mollugo_ulei",2.43976589280869,0.0215305938512233
"Momordica_foetida",1.64592209751654,0.598939964958196
"Monimia_rotundifolia",1.76095661160281,0.0216797407961909
"Monnina_polystachya",1.62122530144281,0.0188860946373871
"Monocarpia_euneura",1.34584341909943,0.0196150323061387
"Monocyclanthus_vignei",1.22971311492563,0.0353090211676277
"Monosis_volkameriifolia",1.83383117759528,NA
"Montinia_caryophyllacea",2.13757498147393,0.01557838578074
"Moringa_drouhardii",1.70456114470616,0.0151848239704527
"Moringa_peregrina",2.23029982713374,NA
"Mosannona_pacifica",1.38740519866305,0.0139123917251789
"Mosannona_papillosa",1.38544866890613,0.0719619780936786
"Mosquitoxylum_jamaicense",1.65012047401494,0.0104694857075431
"Muehlenbeckia_adpressa",2.27022674949225,0.0169428921792254
"Muehlenbeckia_australis",2.48703732686549,0.0345515958699743
"Muntingia_calabura",1.58498913125297,0.0140537384930845
"Mwasumbia_alba",1.52268003571081,0.0401528339775373
"Myrica_gale",1.83336372515624,0.00656973406190109
"Myrica_hartwegii",1.96947135281982,0.013679447744584
"Myriocarpa_longipes",2.06579120774459,0.0683843093897276
"Myristica_fragrans",2.18937305006598,0.0110632811138585
"Myristica_globosa",1.82334807305596,0.0106937602741121
"Myristica_hollrungii",2.03202340261689,0.0698532062606152
"Myristica_iners",2.07339420527822,0.0271987608636854
"Myristica_markgraviana",1.98491918760819,0.0408474992979806
"Myrsine_africana",1.81636579853738,0.00347181671458163
"Nandina_domestica",2.77906378497483,0.0774478018090549
"Napoleonaea_talbotii",0.726844903020463,0.0386037281655466
"Napoleonaea_vogelii",1.51518261222183,0.017578729213808
"Neea_buxifolia",1.88669926892396,0.00312183662820437
"Neillia_sinensis",1.93240593783587,0.00691640705398001
"Neillia_thyrsiflora",1.91885148506947,0.0347335881418838
"Nekemias_cantoniensis",2.06538814081652,0.0242503983432314
"Neoalsomitra_clavigera",2.03978915243126,0.541599363708946
"Neobalanocarpus_heimii",1.86497735935239,0.0984366523486364
"Neobrochoneura_acuminata",2.11417193770815,0.0100780854581151
"Neocussonia_umbellifera",1.80721382945707,0.0338748865493551
"Neoscortechinia_forbesii",2.25321154166836,0.0387373437278879
"Neoscortechinia_kingii",2.20426667129684,0.105488120089592
"Neostenanthera_myristicifolia",1.5776196909001,0.0298906776234304
"Neostrearia_fleckeri",1.31925973022122,0.0446513011562515
"Nepenthes_ampullaria",1.78404520359472,0.26773799824845
"Nepenthes_bicalcarata",1.96291418358151,NA
"Nepenthes_eustachya",3.17035547793759,NA
"Nepenthes_gracilis",2.23298202696811,0.188664085153029
"Nepenthes_madagascariensis",2.83507884606216,NA
"Nepenthes_tentaculata",2.81960955119471,0.147362345352655
"Nestronia_umbellula",1.83291906249576,0.00467068522805876
"Neviusia_alabamensis",2.03261354288078,0.0080708656391039
"Nicotiana_fragrans",2.08497345728055,0.0356076875328574
"Nicotiana_tomentosiformis",2.02051307720708,0.05943547658946
"Nissolia_blanchetiana",1.50320112037523,0.0217095204328843
"Nitraria_retusa",2.15654229997229,0.110682396409277
"Noahdendron_nicholasii",1.65470333611699,0.02623158425616
"Norantea_guianensis",2.22167935422089,0.0292534971820444
"Nothotalisia_peruviana",1.56800365507971,0.0553353852105147
"Nothotalisia_piranii",1.4539251409138,0.102790047935392
"Nyssa_aquatica",2.05493792996298,0.0244313685956865
"Nyssa_javanica",1.77096503689395,0.130865309352692
"Nyssa_ogeche",1.8436978371579,0.0123882943792882
"Nyssa_sinensis",1.93575027415007,0.0708776560884127
"Nyssa_sylvatica",1.77998172837741,0.0101084741705228
"Oblivia_mikanioides",1.91382051137488,0.0221991019665455
"Ochanostachys_amentacea",2.01466386731135,0.0114029054824381
"Ochthocosmus_longipedicellatus",1.89874514342866,0.00632933298970331
"Okoubaka_aubrevillei",1.7780020977189,0.019990723261352
"Olax_dissitiflora",2.16411272381368,0.00484558642935577
"Olax_emirnensis",1.58657582754872,0.00677567827381471
"Olax_imbricata",1.77837908704849,0.0145442504251555
"Olax_latifolia",0.928847370396148,0.055712848925787
"Olax_psittacorum",1.93649802733443,0.0239976494632223
"Oldfieldia_dactylophylla",1.11727162056458,0.0304643117556034
"Omphalea_trichotoma",2.18874603463508,0.112132147325442
"Oncotheca_balansae",2.16585266949416,0.0349005474860884
"Ongokea_gore",1.96992534016186,0.0122330588266002
"Ophiocaryon_heterophyllum",1.46300814242649,0.0507840623113615
"Ophiorrhiza_rugosa",2.05481666905516,0.018933809258816
"Ophrypetalum_odoratum",1.47735717750443,0.012383365562159
"Opisthiolepis_heterophylla",1.85277294619475,0.0789536112190604
"Oreocnide_frutescens",2.00746786963346,0.0942172215107773
"Orites_myrtoideus",1.9018731395028,0.0055031467863156
"Orophea_polycarpa",1.61433371520651,0.0150436438773562
"Orthomene_hirsuta",2.19502482623388,0.0383926403967004
"Osbeckia_nepalensis",1.57819275466719,0.0273647607810415
"Osbornia_octodonta",1.85605540002583,0.0219147231848133
"Ostrearia_australiana",1.61359178334504,0.0258097344945438
"Ostrya_japonica",1.9341417382886,0.0110199232023406
"Ostrya_virginiana",1.60192860728237,0.0107055806697452
"Osyridicarpos_schimperianus",1.93606656131096,0.00416655876584803
"Osyris_alba",2.16164095515101,0.140117545272835
"Otoba_parvifolia",2.2994424951032,0.016356453686019
"Oubanguia_alata",1.06323479551437,0.0348829959906717
"Oxandra_laurifolia",1.38230462587993,0.0251830288152292
"Oxandra_sphaerocarpa",1.68313015025297,0.0130255968880164
"Oxandra_venezuelana",1.64344401807906,0.0128166868143039
"Oxandra_xylopioides",1.31722125782326,0.00990434972637402
"Ozoroa_pulcherrima",1.87745657075836,0.0530298428032016
"Pachygone_loyaltiensis",1.95149475263963,0.0136228068375637
"Pachysandra_axillaris",2.26043280709398,0.0518650477497714
"Paeonia_delavayi",2.8301851515084,NA
"Palaquium_microphyllum",2.04744067526274,0.0282995095498709
"Palmeria_scandens",1.69046479445463,0.00645514890196796
"Panda_oleosa",1.68371501394258,0.0177341369763001
"Pangium_edule",2.79912285702266,0.162371588865247
"Panopsis_pearcei",1.9760676443299,0.0368682239413324
"Panopsis_yolombo",1.8689058205112,0.0642128900221589
"Parabaena_sagittata",1.98275785366837,0.101934412103508
"Paracryphia_alticola",2.4277912035229,0.0191410815273272
"Paranephelium_macrophyllum",1.3147692174828,0.0650309946594754
"Parasassafras_confertiflora",2.1882035166472,0.0563589037320061
"Parinari_anamensis",1.62601267760214,0.0177503200606419
"Parrotiopsis_jacquemontiana",2.04731738535025,0.0291745255602145
"Parthenocissus_henryana",2.28399949399058,0.103603705910102
"Parthenocissus_inserta",2.6092150582133,0.184838835915161
"Parthenocissus_quinquefolia",2.02336643017607,0.178046648030918
"Parthenocissus_semicordata",2.01026800203478,0.397493898471819
"Parthenocissus_tricuspidata",2.58980292499233,0.137917825957461
"Passiflora_holosericea",2.22646240169017,0.0219303321787793
"Paypayrola_confertiflora",1.46915155036452,0.0358491871516892
"Pelargonium_glechomoides",3.03140368626043,0.0278202698085262
"Pelargonium_graveolens",2.68648278674525,0.211498110803917
"Pelargonium_inquinans",2.60887734650863,0.0655174703100026
"Pelargonium_peltatum",2.02377761860278,0.0816456412273328
"Pelargonium_vitifolium",2.37750466618485,0.0504132400941984
"Pelargonium_whytei",2.78293566712747,0.135650049884152
"Pellacalyx_axillaris",1.59705194569353,0.015612491306927
"Peltophorum_africanum",1.42963003336609,NA
"Penianthus_longifolius",1.64827444272554,0.162754320366235
"Pennantia_cunninghamii",1.88186201260898,0.0206698864429729
"Penstemon_rupicola",2.27521765219293,0.00711000291476687
"Pentadiplandra_brazzeana",1.45267436089429,0.0166510893096642
"Pentaphylax_euryoides",2.0744195047963,0.00578409568420985
"Pentarhopalopilia_marquesii",1.31290300985664,0.0201958850679676
"Peperomia_abyssinica",2.15359339059107,0.0112650571488324
"Peperomia_argyreia",2.62296101183445,0.196133131226276
"Peperomia_nivalis",2.57887311646603,NA
"Pera_bicolor",1.76690969925096,0.0143118187637074
"Pereskia_aculeata",1.90946597663568,0.0404972900515579
"Periandra_coccinea",1.32299473385806,0.0455114691752823
"Pericampylus_glaucus",2.08376790765696,0.0539128021801759
"Perichasma_laetificata",1.85084469497011,0.154347750989448
"Peridiscus_lucidus",1.82414538232258,0.0570058981876599
"Peripterygia_marginata",1.89009504915523,0.0055568027078687
"Perrottetia_longistylis",1.7665588388006,0.0115723354540821
"Persea_alba",2.10687204836503,0.00912162535078802
"Persea_areolatocostae",1.92091866189065,0.0191947799200801
"Persea_indica",2.12362360602773,0.0127308412077026
"Persea_lingue",1.77193674477473,0.0188355701131511
"Persea_mutisii",2.13505678770942,0.0323631888536847
"Persea_schiedeana",2.2117553934756,0.253908971925442
"Persea_veraguasensis",2.22146893744482,0.064098184892508
"Persicaria_capitata",1.70483440428209,0.00780627421628437
"Persoonia_amaliae",2.10864588597924,0.0861710742267768
"Persoonia_falcata",2.19353143599257,0.0927775124932982
"Persoonia_katerae",1.7700698202025,0.0538900508346517
"Persoonia_media",2.09845202764768,0.231850766271859
"Petalonyx_linearis",1.55969323828825,0.0170230538248632
"Petalonyx_nitidus",2.07139015441842,0.00630538058242183
"Petalostigma_pubescens",1.89744678059521,0.0106880636763252
"Petenaea_cordata",2.07923147359332,0.0640265450566726
"Petiveria_alliacea",1.7711235567448,0.019005407950254
"Petrophytum_hendersonii",2.78376644759848,NA
"Peumus_boldus",1.54328225998852,0.0199114549905723
"Phaulothamnus_spinescens",2.15327645741525,0.0194827589197164
"Phedimus_stolonifer",2.05923163386104,0.0676908342326744
"Phelline_lucida",2.26013384145237,0.0358120872000631
"Phellodendron_amurense",1.54649671214402,0.0407225218858148
"Philacra_auriculata",1.69761575976948,0.073156881654649
"Philadelphus_mexicanus",1.87645965207459,0.00555553677363863
"Phlox_colubrina",4.29088598654727,0.198006611780573
"Phoebe_lanceolata",2.02105211004614,0.0151235850286423
"Phoradendron_robinsonii",1.82749018337666,0.0361234770427732
"Phoradendron_robustissimum",1.74020777853372,0.0310875849189616
"Phyllonoma_ruscifolia",2.14957433010469,0.0100515318868916
"Phyllostylon_rhamnoides",1.7370464993432,0.00693247766278
"Phylloxylon_xylophylloides",2.57080188950056,NA
"Physocalymma_scaberrimum",1.58098818661099,0.0214210153608691
"Physocarpus_alternans",2.18706810660296,0.0118548778685731
"Physocarpus_amurensis",2.11567138740225,0.0432515101252151
"Physocarpus_malvaceus",2.26240092133281,0.0130643785332737
"Picramnia_dictyoneura",1.26833419798739,0.0408729121009418
"Picramnia_guianensis",2.50288459107504,0.175752208588621
"Picramnia_juniniana",1.23897331258384,0.0484134052566236
"Picramnia_latifolia",1.28140528337089,0.0425512660938119
"Picramnia_magnifolia",1.46699912302303,0.0296954288839462
"Picramnia_pentandra",1.36565774781703,0.0125099810991405
"Picramnia_teapensis",1.43854866279138,0.0131995878144127
"Picrasma_quassioides",1.49588632504579,0.0374210755094769
"Pilgerina_madagascariensis",1.97931279067915,0.0154595904417797
"Pinzona_coriacea",1.98350428143803,0.0382695284353167
"Piparea_multiflora",1.28412623076632,0.0354488249248825
"Piper_aduncum",1.77594364660541,0.104904118335584
"Piper_aequale",1.68195544396387,0.0213015740235103
"Piper_amalago",1.84246166175209,0.0429281922111879
"Piper_auritum",2.25648321459871,NA
"Piper_bellidifolium",2.4273752962211,0.273411296206612
"Piper_betle",2.04880123724887,0.0918266098708876
"Piper_blattarum",1.88529923362266,0.0550326524105279
"Piper_capense",2.26385927965994,0.0266031955820837
"Piper_carrilloanum",2.78521403863483,NA
"Piper_cinereum",2.02400058751615,0.0641310589701954
"Piper_confertinodum",2.1151694692626,0.0365647138088812
"Piper_darienense",1.53058806871002,0.0121788090376524
"Piper_flagellicuspe",1.55506853824122,0.119609341475301
"Piper_friedrichsthalii",1.60277932697627,0.03845557866334
"Piper_glabrescens",1.34663887356501,0.0362154975618496
"Piper_graeffei",1.66091433823413,0.0246008357601432
"Piper_hancei",1.73075044365517,0.0112519258551745
"Piper_hispidum",1.32430562045851,0.056676217740824
"Piper_kadsura",1.73421676625712,0.0378065709340931
"Piper_lanatum",1.95501982489584,0.0965002734490684
"Piper_leucophyllum",1.48588163584259,0.0352881813821565
"Piper_longum",1.73978847017229,0.0194805762765102
"Piper_melanocladum",2.11276873925085,0.0628361705540316
"Piper_phytolaccifolium",1.49278657159919,0.0198793964175957
"Piper_retrofractum",1.86217107103561,0.0639398480662056
"Piper_sancti-felicis",1.04702263366116,0.114439846140686
"Piper_sarmentosum",1.75046679328807,0.0137844250864212
"Piper_umbellatum",1.91617872096016,0.0525394650286135
"Piper_wallichii",1.9399700127023,0.0288730689549825
"Piptostigma_macranthum",0.910354609083921,NA
"Piptostigma_pilosum",0.587125037915417,0.0964795950799702
"Pisonia_subcordata",2.07492083995399,0.0505902068965179
"Pittosporopsis_kerrii",2.07366102516438,0.157743765278358
"Pittosporum_coccineum",1.93162299712988,0.0172825968388713
"Pittosporum_pentandrum",1.8314817576773,0.0314346969966854
"Planera_aquatica",1.74778194869002,0.00310872950059338
"Platanus_occidentalis",2.19029477373958,0.0435622389286605
"Platanus_orientalis",1.78066766378759,0.0878650684760344
"Platanus_racemosa",2.42372331260017,0.0809590285548008
"Platanus_wrightii",2.09389722742076,0.0458641531650651
"Platea_latifolia",1.55321542637324,0.116201238389603
"Pleogyne_australis",1.87037351510781,0.0365713134719679
"Pleurothyrium_cuneifolium",1.68826786216333,0.187142548948043
"Plocosperma_buxifolium",1.55376118575759,0.029331400313104
"Plumbago_auriculata",2.08881089037763,0.0252899203947571
"Plumbago_indica",1.71390427453957,0.0407617976536321
"Podocalyx_loranthoides",2.09884649549857,0.0417698614673865
"Podopterus_cordifolius",2.26282177580277,0.0195694452996026
"Poecilanthe_subcordata",2.5651989957656,0.32770362721461
"Poeppigia_procera",2.26322957468484,0.124962095884003
"Polyalthia_oblongifolia",1.37974658795593,NA
"Polycardia_libera",2.01895451670028,0.0318090507214498
"Polyceratocarpus_parviflorus",1.79978985367115,0.0911510901286613
"Polygala_arillata",1.71755852934819,0.0128901602342634
"Polygala_fruticosa",1.47599067885191,NA
"Polygala_myrtifolia",1.76406998522856,0.0207161337927044
"Polygonanthus_amazonicus",1.30140593855603,0.0254488371433493
"Polylepis_pepei",1.91979167923925,0.0742367737602171
"Polypremum_procumbens",2.78323915146621,0.17476148597365
"Poraqueiba_guianensis",1.87711504387703,0.0707091152156304
"Porcelia_steinbachii",1.87995521484083,0.0260359698047022
"Portulacaria_afra",1.10481982032111,NA
"Potoxylon_melagangai",1.57338969269742,0.0528371223898466
"Proserpinaca_palustris",2.48567687795811,0.0124440498230287
"Protea_acaulos",1.62065183730906,NA
"Protea_cynaroides",2.24638307553042,0.0551660394078141
"Protea_mundii",1.36628588435969,0.0993874203914024
"Protea_nitida",1.96640679876372,0.0437943187648871
"Pseudobersama_mossambicensis",1.44114184309197,0.00896530862946772
"Pseudocedrela_kotschyi",1.1339933913081,0.0363220644121114
"Pseudomalmea_diclina",1.93681404359923,0.0261847926374686
"Pseudowintera_axillaris",2.03382615524286,0.0159683096131518
"Pseudowintera_colorata",1.97926450752815,0.0130663861957272
"Pseudoxandra_bahiensis",1.31293900616719,0.011091274339589
"Pseudoxandra_lucida",1.46858683618022,0.0166199954085495
"Pteleocarpa_lamponga",2.15723036285092,0.0110053831728829
"Pterandra_arborea",1.73100518050007,0.0381044568728886
"Pterisanthes_eriopoda",2.15659669699743,NA
"Pterocarya_rhoifolia",2.17177205059919,NA
"Pterocarya_stenoptera",2.84113590778497,NA
"Pterocelastrus_echinatus",1.95824902529585,0.012049869318918
"Pterodon_abruptus",1.63884603956097,0.0146078896983348
"Ptilotus_obovatus",2.2091986747899,NA
"Ptychopetalum_petiolatum",1.36168505352042,0.0068486581849345
"Punica_protopunica",1.83346790134524,0.116333801017466
"Purdiaea_nutans",1.67213807867247,0.0197340912208181
"Pycnanthus_angolensis",1.5360153402069,0.0107978105040477
"Pyrenaria_diospyricarpa",1.25152063416015,0.0656401164281262
"Pyrenaria_microcarpa",1.59519070341472,0.0221449363184059
"Pyrularia_pubera",1.88855591925106,0.0122791946761687
"Qualea_rosea",2.05762487834755,0.0163447659390444
"Quassia_amara",2.14543563040841,0.123106238752027
"Quercus_coccifera",1.8619239340504,0.00742860593518782
"Quercus_cocciferoides",1.97754795453873,0.0111182377088231
"Quercus_cornelius-mulleri",1.85344132766528,0.00751923349544351
"Quercus_dumosa",1.84378743542933,0.0106800282305815
"Quercus_engelmannii",1.91221247885683,0.00406347176556463
"Quercus_fusiformis",1.83611957720674,0.0104187604235978
"Quercus_guyavifolia",1.74069700334747,0.0408953287775555
"Quercus_rotundifolia",2.01190947958825,0.00353625486097066
"Quercus_sadleriana",2.03190091614293,0.00812309090806613
"Quercus_wislizeni",1.98582453096921,0.00364973795349538
"Quiina_pteridophylla",1.69480470827896,0.0953194743810485
"Quiina_tinifolia",1.37389762685529,0.0387868549727854
"Quintinia_quatrefagesii",1.93581457963262,0.14405769813782
"Quintinia_sieberi",1.87415909742389,NA
"Quintinia_verdonii",2.41643306965314,NA
"Ranunculus_praemorsus",3.26584076430784,0.334100383061733
"Ranunculus_schmalhausenii",2.93738214311151,0.201743396431287
"Ranunculus_tripartitus",3.82963267638161,NA
"Reevesia_thyrsoidea",1.77703776057066,0.040121808108217
"Reinwardtia_indica",2.10829654014828,0.011821179161113
"Rhamnus_alaternus",2.14554041093227,0.00776846083229568
"Rhaphiostylis_ferruginea",1.7553614026171,0.00993498996827602
"Rhodoleia_championii",2.27276740319008,0.0212034481996511
"Rhodomyrtus_macrocarpa",1.71824213645735,0.228998876553459
"Rhodotypos_scandens",1.5937898704763,0.00849758992924338
"Rhoicissus_revoilii",1.87135987155991,0.0179164285351693
"Rhoiptelea_chiliantha",1.96930449955923,NA
"Rhopalocarpus_lucidus",2.27293026733362,0.0118355620785285
"Ribes_alpinum",2.28744624987542,0.00599166014035299
"Ribes_bracteosum",2.98715193375232,0.0311503567159625
"Ribes_californicum",2.12834332523792,0.00968099919368631
"Ribes_cucullatum",1.83534039481349,NA
"Ribes_fasciculatum",2.06425420537664,0.0246361805107443
"Ribes_glaciale",2.47714352381235,0.00834738044054802
"Ribes_glandulosum",2.22925338327904,0.0322889610778617
"Ribes_incarnatum",2.52291399975962,0.0256769724222362
"Ribes_lacustre",1.97292013641091,0.221195398431951
"Ribes_menziesii",2.40006777709527,0.0267609634483723
"Ribes_nigrum",2.32191872512996,0.0200357730884698
"Ribes_orientale",2.33750734652738,0.0180107744540739
"Ribes_punctatum",2.18339063809636,0.0214146040825505
"Ribes_rubrum",2.13097404595873,0.0153680532965969
"Ribes_spicatum",2.23685862403527,0.0207834546963251
"Ribes_uva-crispa",2.43538676748189,0.0686291048178269
"Ribes_viburnifolium",2.02323670141453,0.00998182016440025
"Riedeliella_graciliflora",2.00269560776495,0.10375102849189
"Rinorea_bullata",1.68375508767165,0.0210698204479711
"Rinorea_horneri",1.48221720556071,0.127355435625155
"Ripogonum_album",1.85006774159923,0.010043879885757
"Ripogonum_discolor",1.58033117324223,0.0349913555168372
"Ripogonum_scandens",1.78501512089727,0.0120534605936041
"Rosa_davurica",1.28402758064788,0.0535867045036898
"Rosa_helenae",1.29161563776328,0.0753804818803982
"Rosa_henryi",1.52909520641183,0.0633301307897233
"Rosa_laevigata",1.84947046826945,0.00610484941170487
"Rosa_laxa",2.07409410051048,0.0263329069558316
"Rosa_macrophylla",1.55938808759497,0.0241622912404381
"Rosa_micrantha",1.6092668695212,0.00675541976222195
"Rosa_omeiensis",2.40985997863594,0.621214783484747
"Rosa_sempervirens",1.62587887452391,0.016653953216468
"Roucheria_schomburgkii",1.47056980255094,0.034425956589281
"Roupala_glaberrima",2.1399842479666,0.0420391534608042
"Roupala_monosperma",1.81032904625182,0.0979954545195504
"Roupala_montana",2.05950873595494,0.0372329355920075
"Rourea_glabra",1.25878898428428,0.0271436409606129
"Rourea_orientalis",1.45859057565324,0.0359790113576229
"Rubus_alceifolius",2.11845911663456,0.122500260448484
"Rubus_allegheniensis",2.16336197714651,0.222367539997407
"Rubus_cochinchinensis",2.67000862202459,0.259297170579402
